messageId,name,originalTimestamp,anonymousId,category,userId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,business_id,category_properties,name_properties,input_value,input_num,input_name,sponsored_listing,traits,button_name,email,address,other_category,city,description,display_email,business_name,main_category,parish,phone,sub_category,website,search_text,location,event_type
ajs-next-1778691523608-dfd5a79b-e1cf-4e91-a8ef-3317e2f18610,,2026-05-13 16:58:43.608000+00:00,37e4ea75-6eaa-4929-a265-b019a09cb079,,1777405836126x277715594249416060,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,,,map_maker,,,,,,,,,,,,,,,button_click
ajs-next-1778691551596-7e9128ef-3317-42f1-8610-2e2567c61e62,,2026-05-13 16:59:11.596000+00:00,37e4ea75-6eaa-4929-a265-b019a09cb079,,1777405836126x277715594249416060,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,,,search,,,,,,,,,,,,,,,button_click
ajs-next-1778691614128-b62a45b8-811c-4ac0-8b2f-8d827becac80,,2026-05-13 17:00:14.128000+00:00,37e4ea75-6eaa-4929-a265-b019a09cb079,,1777405836126x277715594249416060,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,,,map_maker,,,,,,,,,,,,,,,button_click
ajs-next-1778691576648-dd8cc874-07c9-41b6-bbf3-f2491d88e2f1,,2026-05-13 16:59:36.648000+00:00,37e4ea75-6eaa-4929-a265-b019a09cb079,,1777405836126x277715594249416060,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,true,,,,,,,,,,,,,,,,sidebar,impression
ajs-next-1778691551904-28ef3317-e2f1-4610-ae25-67c61e62f49c,,2026-05-13 16:59:11.904000+00:00,37e4ea75-6eaa-4929-a265-b019a09cb079,Finance,1777405836126x277715594249416060,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_search,search
ajs-next-1778691482905-ce8c9e69-0c95-4dc3-832e-34a57bbfb969,,2026-05-13 16:58:02.905000+00:00,37e4ea75-6eaa-4929-a265-b019a09cb079,,1777405836126x277715594249416060,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,,,map_maker,,,,,,,,,,,,,,,button_click
ajs-next-1778691526706-a79be1cf-7e91-48ef-b317-e2f186102e25,,2026-05-13 16:58:46.706000+00:00,37e4ea75-6eaa-4929-a265-b019a09cb079,,1777405836126x277715594249416060,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,,,map_maker,,,,,,,,,,,,,,,button_click
ajs-next-1778691610376-58feb62a-45b8-411c-aac0-0b2f8d827bec,,2026-05-13 17:00:10.376000+00:00,37e4ea75-6eaa-4929-a265-b019a09cb079,,1777405836126x277715594249416060,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,,,map_maker,,,,,,,,,,,,,,,button_click
ajs-next-1778691466958-c05cbdb0-f191-4675-bdfc-5e8c673ece8c,search,2026-05-13 16:57:46.957000+00:00,37e4ea75-6eaa-4929-a265-b019a09cb079,search,1777405836126x277715594249416060,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,search,search,,,,,,,,,,,,,,,,,,,,,page
ajs-next-1778691470747-bdfc5e8c-673e-4e8c-9e69-0c951dc3032e,,2026-05-13 16:57:50.747000+00:00,37e4ea75-6eaa-4929-a265-b019a09cb079,,1777405836126x277715594249416060,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,,,search,,,,,,,,,,,,,,,button_click
ajs-next-1778691439752-5e254dc7-8063-45cd-b372-d8159a013d0a,,2026-05-13 16:57:19.752000+00:00,37e4ea75-6eaa-4929-a265-b019a09cb079,,1777405836126x277715594249416060,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,"1751744301621x758526182685981300, 1758120880051x675194275556497400, 1748389292320x918627677903932400, 1748365021326x105262688542451250, 1747184079669x994211808429350800, 1762364811793x796217509980630800, 1744907031541x119079844893356540, 1777042895042x187867473484191420, 1753985929691x853149258569598100, 1752182630575x854371423894944000, 1769635123521x385801932800474700, 1747163465846x476237095610093000, 1744282156200x727555159743162000, 1758568877707x715638242996164100, 1763305551668x997299018011994600, 1750783679107x801419812763124500, 1749068120323x412920063824988600, 1762271200864x775090106640580500, 1745533127765x291393362647413700, 1746843461447x686795565273950000, 1746548006831x128230088489826860, 1770755356265x111382421474427680, 1754941249648x796792188496967000, 1771545376609x752763268373144000, 1746467711533x453074785848415400, 1776210729408x448410210135887360, 1748581534531x956271769254002200, 1750784475796x702583457937545900, 1774573166178x561429420668618400, 1768427614253x929508274229176300, 1777921226784x512595595894430850, 1744743906400x631087870982087000, 1744319857648x144922844539837200, 1750423781412x480534435350699700, 1758147388607x898014240790697700, 1766070455303x639821695383855700, 1752687366861x422755081931784260, 1778185404695x597979725335827200, 1744260813114x505427712482621440, 1763509156539x144450665564595840, 1749580724532x760028975589297300, 1760118921086x941497076227920600, 1761044854709x307607562836745150, 1763569204895x378265538177280400, 1753465897836x101289632151690960, 1757355028996x505189727810192200, 1751402056748x637551618886434600, 1747221865162x703532834449508000, 1771021914207x198452557005754900, 1764342295066x618134664283571500, 1754949567759x639105313824555300, 1755271286521x378031808974615550, 1747165674437x491901038958021200, 1747170561218x640297169073643000, 1744737250347x219277345743008400, 1762889659042x996969350831174300, 1745597587022x519433479989605000, 1768844277981x664142917381285000, 1764711530894x480989914892320700, 1744736810207x919925185055488400, 1765001972595x338020444395840100, 1771538218470x758525499484679000, 1757720364741x595714121363069200, 1769719058268x843927058977011000",,,,,,false,,,,,,,,,,,,,,,,,impression
ajs-next-1778691508312-34a57bbf-b969-4fd5-a79b-e1cf7e9128ef,,2026-05-13 16:58:28.312000+00:00,37e4ea75-6eaa-4929-a265-b019a09cb079,Other,1777405836126x277715594249416060,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_search,search
ajs-next-1778691467887-f675bdfc-5e8c-473e-8e8c-9e690c951dc3,,2026-05-13 16:57:47.887000+00:00,37e4ea75-6eaa-4929-a265-b019a09cb079,,1777405836126x277715594249416060,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,"1771538218470x758525499484679000, 1747163465846x476237095610093000, 1762889659042x996969350831174300, 1745597587022x519433479989605000, 1749580724532x760028975589297300, 1763509156539x144450665564595840, 1750784475796x702583457937545900, 1757720364741x595714121363069200, 1752687366861x422755081931784260, 1778185404695x597979725335827200, 1768427614253x929508274229176300, 1770755356265x111382421474427680, 1744907031541x119079844893356540, 1760118921086x941497076227920600, 1771545376609x752763268373144000, 1744743906400x631087870982087000, 1765001972595x338020444395840100, 1746548006831x128230088489826860, 1744319857648x144922844539837200, 1768844277981x664142917381285000, 1774573166178x561429420668618400, 1769719058268x843927058977011000, 1763305551668x997299018011994600, 1777921226784x512595595894430850, 1746843461447x686795565273950000, 1764711530894x480989914892320700, 1761044854709x307607562836745150, 1755271286521x378031808974615550, 1747165674437x491901038958021200, 1746467711533x453074785848415400, 1747221865162x703532834449508000, 1762271200864x775090106640580500, 1763569204895x378265538177280400, 1748581534531x956271769254002200, 1758120880051x675194275556497400, 1766070455303x639821695383855700, 1753465897836x101289632151690960, 1747170561218x640297169073643000, 1758568877707x715638242996164100, 1748365021326x105262688542451250, 1754949567759x639105313824555300, 1747184079669x994211808429350800, 1769635123521x385801932800474700, 1745533127765x291393362647413700, 1744282156200x727555159743162000, 1744736810207x919925185055488400, 1751744301621x758526182685981300, 1750783679107x801419812763124500, 1771021914207x198452557005754900, 1744737250347x219277345743008400, 1764342295066x618134664283571500, 1758147388607x898014240790697700, 1748389292320x918627677903932400, 1762364811793x796217509980630800, 1757355028996x505189727810192200, 1752182630575x854371423894944000, 1751402056748x637551618886434600, 1744260813114x505427712482621440, 1754941249648x796792188496967000, 1753985929691x853149258569598100, 1750423781412x480534435350699700, 1749068120323x412920063824988600, 1777042895042x187867473484191420, 1776210729408x448410210135887360",,,,,,false,,,,,,,,,,,,,,,,,impression
ajs-next-1778691471055-5e8c673e-ce8c-4e69-8c95-1dc3032e34a5,,2026-05-13 16:57:51.055000+00:00,37e4ea75-6eaa-4929-a265-b019a09cb079,Other,1777405836126x277715594249416060,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_search,search
ajs-next-1778691449896-dc2b513a-a02b-468a-8d67-7bf24f9a03c8,business_profile,2026-05-13 16:57:29.896000+00:00,37e4ea75-6eaa-4929-a265-b019a09cb079,profile,1777405836126x277715594249416060,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/business_profile/karavas--kranz-pc-1763569204895x378265538177280400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/karavas--kranz-pc-1763569204895x378265538177280400,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,/business_profile/karavas--kranz-pc-1763569204895x378265538177280400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/karavas--kranz-pc-1763569204895x378265538177280400,1763569204895x378265538177280400,profile,business_profile,,,,,,,,,,,,,,,,,,,,,page
ajs-next-1778691529280-e1cf7e91-28ef-4317-a2f1-86102e2567c6,,2026-05-13 16:58:49.280000+00:00,37e4ea75-6eaa-4929-a265-b019a09cb079,,1777405836126x277715594249416060,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,,,map_maker,,,,,,,,,,,,,,,button_click
ajs-next-1778691494385-1dc3032e-34a5-4bbf-b969-dfd5a79be1cf,,2026-05-13 16:58:14.385000+00:00,37e4ea75-6eaa-4929-a265-b019a09cb079,,1777405836126x277715594249416060,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,,,map_maker,,,,,,,,,,,,,,,button_click
ajs-next-1778691591476-71b6bbf3-f249-4d88-a2f1-58feb62a45b8,,2026-05-13 16:59:51.476000+00:00,37e4ea75-6eaa-4929-a265-b019a09cb079,,1777405836126x277715594249416060,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,,,map_maker,,,,,,,,,,,,,,,button_click
ajs-next-1778691625582-811ceac0-0b2f-4d82-bbec-ac804c058907,,2026-05-13 17:00:25.582000+00:00,37e4ea75-6eaa-4929-a265-b019a09cb079,,1777405836126x277715594249416060,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,,,map_maker,,,,,,,,,,,,,,,button_click
ajs-next-1778691576314-6d03dd8c-c874-47c9-b1b6-bbf3f2491d88,search,2026-05-13 16:59:36.314000+00:00,37e4ea75-6eaa-4929-a265-b019a09cb079,search,1777405836126x277715594249416060,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,,search,search,,,,,,,,,,,,,,,,,,,,,page
ajs-next-1778691518892-7bbfb969-dfd5-479b-a1cf-7e9128ef3317,,2026-05-13 16:58:38.892000+00:00,37e4ea75-6eaa-4929-a265-b019a09cb079,,1777405836126x277715594249416060,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,,,search,,,,,,,,,,,,,,,button_click
ajs-next-1778696763478-f79eb56a-fa64-461e-9ced-3b6ff6ea6339,,2026-05-13 18:26:03.478000+00:00,a0a1f79e-b56a-4a64-961e-dced3b6ff6ea,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,"1750436264420x989591292213482400, 1770943484557x164806709481949200, 1753982403438x535213824960417500, 1771436045389x658317953644361100, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1753374338412x209529915103450200, 1751744301621x758526182685981300, 1744335958024x226211831616957250",,,,,,true,,,,,,,,,,,,,,,,,impression
ajs-next-1778696660613-1db32500-a318-47c9-90d9-7aca55a31342,,2026-05-13 18:24:20.613000+00:00,f5a71db3-2500-4318-a7c9-90d97aca55a3,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Microsoft Edge', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,"1744335958024x226211831616957250, 1750436264420x989591292213482400, 1751744301621x758526182685981300, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1770943484557x164806709481949200, 1753982403438x535213824960417500, 1744579851707x640487742075829500, 1771436045389x658317953644361100",,,,,,true,,,,,,,,,,,,,,,,,impression
ajs-next-1778696660610-61f5a71d-b325-40a3-98e7-c990d97aca55,index,2026-05-13 18:24:20.610000+00:00,f5a71db3-2500-4318-a7c9-90d97aca55a3,index,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Microsoft Edge', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,,,,,,,,,,,,,,,page
ajs-next-1778696661210-2500a318-e7c9-40d9-baca-55a3134237fd,,2026-05-13 18:24:21.210000+00:00,f5a71db3-2500-4318-a7c9-90d97aca55a3,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Microsoft Edge', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,"1744335958024x226211831616957250, 1750436264420x989591292213482400, 1751744301621x758526182685981300, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1770943484557x164806709481949200, 1753982403438x535213824960417500, 1744579851707x640487742075829500, 1771436045389x658317953644361100",,,,,,true,,,,,,,,,,,,,,,,,impression
ajs-next-1778696763994-b56afa64-561e-4ced-bb6f-f6ea63390894,,2026-05-13 18:26:03.994000+00:00,a0a1f79e-b56a-4a64-961e-dced3b6ff6ea,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,"1750436264420x989591292213482400, 1770943484557x164806709481949200, 1753982403438x535213824960417500, 1771436045389x658317953644361100, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1753374338412x209529915103450200, 1751744301621x758526182685981300, 1744335958024x226211831616957250",,,,,,true,,,,,,,,,,,,,,,,,impression
ajs-next-1778696538760-e828244f-249b-4a92-96cf-2e8d0f803453,about_us,2026-05-13 18:22:18.760000+00:00,28244f24-9bba-42d6-8f2e-8d0f8034538a,about_us,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/ontocoaching-1777052217878x935579896985562900,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/ontocoaching-1777052217878x935579896985562900,[],False,,/about_us/ontocoaching-1777052217878x935579896985562900,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/ontocoaching-1777052217878x935579896985562900,,about_us,about_us,,,,,,,,,,,,,,,,,,,,,page
ajs-next-1778696763404-30a0a1f7-9eb5-4afa-a456-1edced3b6ff6,index,2026-05-13 18:26:03.404000+00:00,a0a1f79e-b56a-4a64-961e-dced3b6ff6ea,index,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,,,,,,,,,,,,,,,page
ajs-next-1778698554954-08a565e9-78b6-4e25-9f94-57bd1870f814,index,2026-05-13 18:55:54.954000+00:00,a565e978-b6ce-459f-9457-bd1870f81452,index,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,,,,,,,,,,,,,,,page
ajs-next-1778698554962-e978b6ce-259f-4457-bd18-70f81452f52a,,2026-05-13 18:55:54.962000+00:00,a565e978-b6ce-459f-9457-bd1870f81452,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,"1752717497153x537286585580736960, 1750436264420x989591292213482400, 1751744301621x758526182685981300, 1744579851707x640487742075829500, 1770943484557x164806709481949200, 1771436045389x658317953644361100, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1753982403438x535213824960417500",,,,,,true,,,,,,,,,,,,,,,,,impression
ajs-next-1778698555331-b6ce259f-9457-4d18-b0f8-1452f52a02a4,,2026-05-13 18:55:55.331000+00:00,a565e978-b6ce-459f-9457-bd1870f81452,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,"1752717497153x537286585580736960, 1750436264420x989591292213482400, 1751744301621x758526182685981300, 1744579851707x640487742075829500, 1770943484557x164806709481949200, 1771436045389x658317953644361100, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1753982403438x535213824960417500",,,,,,true,,,,,,,,,,,,,,,,,impression
