originalTimestamp,anonymousId,messageId,userId,userAgent,page.path,page.referrer,page.search,page.title,page.url,business_id,sponsored_listing,category,name,path,referrer,search,title,url,category_properties,name_properties,userAgentData.brands,userAgentData.mobile,userAgentData.platform,button_name,location,input_num,input_name,input_value,traits,address,other_category,city,description,display_email,business_name,main_category,parish,phone,sub_category,website,email,search_text,event_type
2025-09-30 16:50:35.973000+00:00,6c9b7828-3d13-464a-b052-971856a85993,ajs-next-1759251035973-8ff6c120-3687-42f1-8718-54b58f93f60f,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,1744335958024x226211831616957250,true,,,,,,,,,,,,,,main_list,,,,,,,,,,,,,,,,,,impression
2025-09-30 16:50:26.690000+00:00,6c9b7828-3d13-464a-b052-971856a85993,ajs-next-1759251026690-3d13664a-7052-4718-96a8-5993ead7d172,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Mobile/15E148 Safari/604.1",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1753982403438x535213824960417500, 1743549178851x847080663521240200, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1752717497153x537286585580736960",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,impression
2025-09-30 16:50:36.281000+00:00,6c9b7828-3d13-464a-b052-971856a85993,ajs-next-1759251036281-c1203687-22f1-4718-94b5-8f93f60f056c,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"1754505203290x671062062407191900, 1747216018889x770977089491677400, 1751319669665x621437589169731200, 1755621956288x571897163769246900, 1744398484109x785674167096991400, 1750783674403x491887953737125700, 1754927931120x470668069008822300, 1744748222708x779656090283929300, 1746855895334x711816173120128000, 1759153763139x433792388290277000, 1747864432460x772931238395911000, 1755533063776x956164571796881400, 1745273541628x945470626229355500, 1744579851707x640487742075829500, 1744751205492x235134337285239230, 1753911193017x504194995643152640, 1744335958024x226211831616957250, 1747398900475x598159844147748100, 1749742920378x965836759111504900",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,impression
2025-09-30 19:41:23.834000+00:00,23a307a4-1efb-43e2-ae2a-138daf7f8716,ajs-next-1759261283834-5bce220f-29db-42dc-a2af-080b79b7c030,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Ju%20jitsu&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Ju%20jitsu&category=Health%20%26%20Wellness,,,Health & Wellness,,,,,,,,,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",True,Android,,main_search,,,,,,,,,,,,,,,,,,search
2025-09-30 19:41:14.161000+00:00,23a307a4-1efb-43e2-ae2a-138daf7f8716,ajs-next-1759261274161-316df623-dbf7-410e-8f69-5bce220f29db,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Ju%20jitsu&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Ju%20jitsu&category=Health%20%26%20Wellness,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=Ju%20jitsu&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Ju%20jitsu&category=Health%20%26%20Wellness,search,search,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",True,Android,,,,,,,,,,,,,,,,,,,,page
2025-09-30 19:41:24.793000+00:00,23a307a4-1efb-43e2-ae2a-138daf7f8716,ajs-next-1759261284793-92dc62af-080b-49b7-8030-8afba0b039e5,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,true,,,,,,,,,,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",True,Android,,main_list,,,,,,,,,,,,,,,,,,impression
2025-09-30 19:41:04.215000+00:00,23a307a4-1efb-43e2-ae2a-138daf7f8716,ajs-next-1759261264215-05ebe2f2-f632-4ddf-9eea-316df623dbf7,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Ju%20jitsu&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Ju%20jitsu&category=,,true,,,,,,,,,,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",True,Android,,sidebar,,,,,,,,,,,,,,,,,,impression
2025-09-30 19:41:01.243000+00:00,23a307a4-1efb-43e2-ae2a-138daf7f8716,ajs-next-1759261261243-ab94654f-bbd5-4fe9-866f-877fc6c72b76,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",True,Android,search,,,,,,,,,,,,,,,,,,,button_click
2025-09-30 19:40:46.216000+00:00,23a307a4-1efb-43e2-ae2a-138daf7f8716,ajs-next-1759261246216-c5bdab94-654f-4bd5-9fe9-c66f877fc6c7,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1753374338412x209529915103450200, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400",true,,,,,,,,,,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",True,Android,,,,,,,,,,,,,,,,,,,,impression
2025-09-30 19:41:14.794000+00:00,23a307a4-1efb-43e2-ae2a-138daf7f8716,ajs-next-1759261274794-dbf7c10e-0f69-4bce-a20f-29db92dc62af,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Ju%20jitsu&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Ju%20jitsu&category=Health%20%26%20Wellness,,true,,,,,,,,,,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",True,Android,,main_list,,,,,,,,,,,,,,,,,,impression
2025-09-30 19:46:05.451000+00:00,23a307a4-1efb-43e2-ae2a-138daf7f8716,ajs-next-1759261565451-7e299df5-072c-430a-9d65-8668f711ca2e,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,"1747420152884x437771544876149700, 1746938798847x931997689495082400, 1745528732739x896561533370513300, 1749173974503x736079030141835600, 1746631267951x741803061642879500, 1753909381745x872991521395046100, 1747415704843x665338483592092500, 1744740154739x566945822952470660, 1747185390251x665604546429507900, 1751224250248x539537516841198200, 1746765568691x979794717919274100, 1749057953945x756346430245684600",false,,,,,,,,,,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",True,Android,,,,,,,,,,,,,,,,,,,,impression
2025-09-30 19:40:46.211000+00:00,23a307a4-1efb-43e2-ae2a-138daf7f8716,ajs-next-1759261246211-2ef0c5bd-ab94-454f-bbd5-9fe9c66f877f,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1753374338412x209529915103450200, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400",true,,,,,,,,,,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",True,Android,,,,,,,,,,,,,,,,,,,,impression
2025-09-30 19:41:13.844000+00:00,23a307a4-1efb-43e2-ae2a-138daf7f8716,ajs-next-1759261273844-1eea316d-f623-4bf7-810e-0f695bce220f,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Ju%20jitsu&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Ju%20jitsu&category=,,,Health & Wellness,,,,,,,,,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",True,Android,,main_search,,,,,,,,,,,,,,,,,Ju jitsu,search
2025-09-30 19:41:14.476000+00:00,23a307a4-1efb-43e2-ae2a-138daf7f8716,ajs-next-1759261274476-f623dbf7-c10e-4f69-9bce-220f29db92dc,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Ju%20jitsu&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Ju%20jitsu&category=Health%20%26%20Wellness,,true,,,,,,,,,,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",True,Android,,sidebar,,,,,,,,,,,,,,,,,,impression
2025-09-30 19:41:15.115000+00:00,23a307a4-1efb-43e2-ae2a-138daf7f8716,ajs-next-1759261275115-c10e0f69-5bce-420f-a9db-92dc62af080b,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Ju%20jitsu&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Ju%20jitsu&category=Health%20%26%20Wellness,,false,,,,,,,,,,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",True,Android,,,,,,,,,,,,,,,,,,,,impression
2025-09-30 19:41:24.471000+00:00,23a307a4-1efb-43e2-ae2a-138daf7f8716,ajs-next-1759261284471-29db92dc-62af-480b-b9b7-c0308afba0b0,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,true,,,,,,,,,,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",True,Android,,sidebar,,,,,,,,,,,,,,,,,,impression
2025-09-30 19:45:54.436000+00:00,23a307a4-1efb-43e2-ae2a-138daf7f8716,ajs-next-1759261554436-f9da9fd8-59b1-4be6-8a46-e562840e9e3c,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1753982403438x535213824960417500, 1743549178851x847080663521240200, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1752717497153x537286585580736960",true,,,,,,,,,,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",True,Android,,,,,,,,,,,,,,,,,,,,impression
2025-09-30 19:41:25.102000+00:00,23a307a4-1efb-43e2-ae2a-138daf7f8716,ajs-next-1759261285102-62af080b-79b7-4030-8afb-a0b039e5f0b9,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,"1747185390251x665604546429507900, 1751224250248x539537516841198200, 1746765568691x979794717919274100, 1749057953945x756346430245684600, 1747420152884x437771544876149700, 1746938798847x931997689495082400, 1745528732739x896561533370513300, 1749173974503x736079030141835600, 1746631267951x741803061642879500, 1753909381745x872991521395046100, 1747415704843x665338483592092500, 1744740154739x566945822952470660",false,,,,,,,,,,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",True,Android,,,,,,,,,,,,,,,,,,,,impression
2025-09-30 19:46:05.144000+00:00,23a307a4-1efb-43e2-ae2a-138daf7f8716,ajs-next-1759261565144-b16e7e29-9df5-472c-930a-9d658668f711,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,true,,,,,,,,,,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",True,Android,,main_list,,,,,,,,,,,,,,,,,,impression
2025-09-30 19:41:03.908000+00:00,23a307a4-1efb-43e2-ae2a-138daf7f8716,ajs-next-1759261263908-b53c05eb-e2f2-4632-9ddf-1eea316df623,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Ju%20jitsu&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Ju%20jitsu&category=,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=Ju%20jitsu&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Ju%20jitsu&category=,search,search,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",True,Android,,,,,,,,,,,,,,,,,,,,page
2025-09-30 19:46:04.539000+00:00,23a307a4-1efb-43e2-ae2a-138daf7f8716,ajs-next-1759261564539-edfad273-b16e-4e29-9df5-072c530a9d65,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,search,search,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",True,Android,,,,,,,,,,,,,,,,,,,,page
2025-09-30 20:12:22.389000+00:00,b2ae987d-3984-416f-8750-febddda751d5,ajs-next-1759263142389-987d3984-b16f-4750-bebd-dda751d5b475,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/business_profile/grants-handy-work-1747398900475x598159844147748100,https://www.google.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/grants-handy-work-1747398900475x598159844147748100,1747398900475x598159844147748100,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",False,Windows,visit_website,,,,,,,,,,,,,,,,,,,button_click
2025-09-30 19:41:01.553000+00:00,23a307a4-1efb-43e2-ae2a-138daf7f8716,ajs-next-1759261261553-654fbbd5-9fe9-466f-877f-c6c72b762958,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",True,Android,,,,,,,,,,,,,,,,,,,Ju jitsu,search
2025-09-30 19:41:04.522000+00:00,23a307a4-1efb-43e2-ae2a-138daf7f8716,ajs-next-1759261264522-e2f2f632-9ddf-4eea-b16d-f623dbf7c10e,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Ju%20jitsu&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Ju%20jitsu&category=,1752717497153x537286585580736960,true,,,,,,,,,,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",True,Android,,main_list,,,,,,,,,,,,,,,,,,impression
2025-09-30 19:40:45.850000+00:00,23a307a4-1efb-43e2-ae2a-138daf7f8716,ajs-next-1759261245850-cece2ef0-c5bd-4b94-a54f-bbd59fe9c66f,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,index,index,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",True,Android,,,,,,,,,,,,,,,,,,,,page
2025-09-30 19:41:13.538000+00:00,23a307a4-1efb-43e2-ae2a-138daf7f8716,ajs-next-1759261273538-9ddf1eea-316d-4623-9bf7-c10e0f695bce,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Ju%20jitsu&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Ju%20jitsu&category=,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",True,Android,search,,,,,,,,,,,,,,,,,,,button_click
2025-09-30 19:46:02.927000+00:00,23a307a4-1efb-43e2-ae2a-138daf7f8716,ajs-next-1759261562927-9fd859b1-6be6-4a46-a562-840e9e3c6059,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",True,Android,search,,,,,,,,,,,,,,,,,,,button_click
2025-09-30 19:45:53.970000+00:00,23a307a4-1efb-43e2-ae2a-138daf7f8716,ajs-next-1759261553970-62adf9da-9fd8-49b1-abe6-0a46e562840e,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,index,index,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",True,Android,,,,,,,,,,,,,,,,,,,,page
2025-09-30 19:41:04.831000+00:00,23a307a4-1efb-43e2-ae2a-138daf7f8716,ajs-next-1759261264831-f6329ddf-1eea-416d-b623-dbf7c10e0f69,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Ju%20jitsu&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Ju%20jitsu&category=,,false,,,,,,,,,,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",True,Android,,,,,,,,,,,,,,,,,,,,impression
2025-09-30 19:41:23.524000+00:00,23a307a4-1efb-43e2-ae2a-138daf7f8716,ajs-next-1759261283524-0f695bce-220f-49db-92dc-62af080b79b7,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Ju%20jitsu&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Ju%20jitsu&category=Health%20%26%20Wellness,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",True,Android,search,,,,,,,,,,,,,,,,,,,button_click
2025-09-30 19:41:24.162000+00:00,23a307a4-1efb-43e2-ae2a-138daf7f8716,ajs-next-1759261284162-220f29db-92dc-42af-880b-79b7c0308afb,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,search,search,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",True,Android,,,,,,,,,,,,,,,,,,,,page
2025-09-30 19:46:03.236000+00:00,23a307a4-1efb-43e2-ae2a-138daf7f8716,ajs-next-1759261563236-59b16be6-0a46-4562-840e-9e3c6059b3c6,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,Health & Wellness,,,,,,,,,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",True,Android,,,,,,,,,,,,,,,,,,,,search
2025-09-30 19:46:04.841000+00:00,23a307a4-1efb-43e2-ae2a-138daf7f8716,ajs-next-1759261564841-d273b16e-7e29-4df5-872c-530a9d658668,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,true,,,,,,,,,,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",True,Android,,sidebar,,,,,,,,,,,,,,,,,,impression
2025-09-30 20:12:17.583000+00:00,b2ae987d-3984-416f-8750-febddda751d5,ajs-next-1759263137583-75b2ae98-7d39-44b1-af47-50febddda751,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/business_profile/grants-handy-work-1747398900475x598159844147748100,https://www.google.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/grants-handy-work-1747398900475x598159844147748100,1747398900475x598159844147748100,,profile,business_profile,/business_profile/grants-handy-work-1747398900475x598159844147748100,https://www.google.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/grants-handy-work-1747398900475x598159844147748100,profile,business_profile,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",False,Windows,,,,,,,,,,,,,,,,,,,,page
