category,userId,originalTimestamp,anonymousId,messageId,name,userAgent,page.path,page.referrer,page.search,page.title,page.url,path,referrer,search,title,url,category_properties,name_properties,business_id,sponsored_listing,userAgentData.brands,userAgentData.mobile,userAgentData.platform,button_name,email,traits,search_text,location,city,parish,input_value,input_num,input_name,address,other_category,description,display_email,business_name,main_category,phone,sub_category,website,event_type
,1765991015203x350068785849064760,2025-12-17 22:25:38.669000+00:00,dcecf789-d9a3-4e2c-8ad3-355bbb831185,ajs-next-1766010338669-a6bfc2c7-900a-45f1-97ac-56adc366e38f,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,1765991015203x350068785849064760,,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,Offer residential mortgages and mortgage advisory information for residential house purchases and refinances.  I can offer advisory services from everyone to first-time homebuyers to seasoned property investors.,11,description,,,,,,,,,,input_changed
,1765991015203x350068785849064760,2025-12-17 22:22:54.110000+00:00,dcecf789-d9a3-4e2c-8ad3-355bbb831185,ajs-next-1766010174110-38be93bb-aafb-4db1-a388-7de52650fb01,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,1765991015203x350068785849064760,,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,303-667-9235,5,phone,,,,,,,,,,input_changed
,1765991015203x350068785849064760,2025-12-17 22:23:29.946000+00:00,dcecf789-d9a3-4e2c-8ad3-355bbb831185,ajs-next-1766010209946-cdb16388-7de5-4650-bb01-a6bfc2c7900a,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,1765991015203x350068785849064760,,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,Immaculate Heart of Mary,7,parish,,,,,,,,,,input_changed
,1765991015203x350068785849064760,2025-12-17 22:24:03.539000+00:00,dcecf789-d9a3-4e2c-8ad3-355bbb831185,ajs-next-1766010243539-fb01a6bf-c2c7-400a-85f1-d7ac56adc366,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,1765991015203x350068785849064760,,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,fmontoya@S1L.com,9.5,email_display,,,,,,,,,,input_changed
,1765991015203x350068785849064760,2025-12-17 22:23:52.117000+00:00,dcecf789-d9a3-4e2c-8ad3-355bbb831185,ajs-next-1766010232117-7de52650-fb01-46bf-82c7-900a45f1d7ac,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,1765991015203x350068785849064760,,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,Residential Mortgage,9,sub_category,,,,,,,,,,input_changed
,1765991015203x350068785849064760,2025-12-17 22:26:12.133000+00:00,dcecf789-d9a3-4e2c-8ad3-355bbb831185,ajs-next-1766010372133-33bdb762-6b9f-4262-bdbb-c75acc46c500,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/business_profile/federico-montoya---loan-officer,https://coloradocatholicbusinessdirectory.com/,,Federico Montoya - Loan Officer | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/federico-montoya---loan-officer,,,,,,,,,,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,"{'business_id': '1765991015203x350068785849064760', 'email': 'fmontoya@s1l.com', 'is_logged_in': True}",,,,,,,,,,,,,,,,,identify
,1765991015203x350068785849064760,2025-12-17 22:23:52.250000+00:00,dcecf789-d9a3-4e2c-8ad3-355bbb831185,ajs-next-1766010232250-2650fb01-a6bf-42c7-900a-45f1d7ac56ad,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,1765991015203x350068785849064760,,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,,10,email_checkbox,,,,,,,,,,input_changed
,1765991015203x350068785849064760,2025-12-17 22:22:47.022000+00:00,dcecf789-d9a3-4e2c-8ad3-355bbb831185,ajs-next-1766010167022-900138be-93bb-4afb-8db1-63887de52650,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,1765991015203x350068785849064760,,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,"11150 Huron St Suite 100, Northglenn, CO 80234, USA",3,address,,,,,,,,,,input_changed
profile,1765991015203x350068785849064760,2025-12-17 22:26:12.133000+00:00,dcecf789-d9a3-4e2c-8ad3-355bbb831185,ajs-next-1766010372133-b7626b9f-5262-4dbb-875a-cc46c500b00e,business_profile,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/business_profile/federico-montoya---loan-officer,https://coloradocatholicbusinessdirectory.com/,,Federico Montoya - Loan Officer | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/federico-montoya---loan-officer,/business_profile/federico-montoya---loan-officer,https://coloradocatholicbusinessdirectory.com/,,Federico Montoya - Loan Officer | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/federico-montoya---loan-officer,profile,business_profile,1765991015203x350068785849064760,,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,,,,,,,,,,page
,1765991015203x350068785849064760,2025-12-17 22:23:26.581000+00:00,dcecf789-d9a3-4e2c-8ad3-355bbb831185,ajs-next-1766010206581-aafbcdb1-6388-4de5-a650-fb01a6bfc2c7,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,1765991015203x350068785849064760,,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,https://s1l.com/loanofficer/federicomontoya/,6,website,,,,,,,,,,input_changed
,1765991015203x350068785849064760,2025-12-17 22:26:10.713000+00:00,dcecf789-d9a3-4e2c-8ad3-355bbb831185,ajs-next-1766010370713-45f1d7ac-56ad-4366-a38f-af3f69792ff3,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,1765991015203x350068785849064760,,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,fmontoya@s1l.com,,,,,Immaculate Heart of Mary,,,,,,Offer residential mortgages and mortgage advisory information for residential house purchases and refinances.  I can offer advisory services from everyone to first-time homebuyers to seasoned property investors.,fmontoya@S1L.com,Federico Montoya - Loan Officer,Finance,303-667-9235,Residential Mortgage,https://s1l.com/loanofficer/federicomontoya/,db_update
,,2025-12-17 22:58:09.634000+00:00,5cf696df-c1e1-43f8-a0e4-eded18a892cf,ajs-next-1766012289634-96dfc1e1-93f8-40e4-aded-18a892cf10eb,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1744335958024x226211831616957250, 1743547621069x279645472884266780, 1743549178851x847080663521240200, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1750436264420x989591292213482400, 1752717497153x537286585580736960, 1744579851707x640487742075829500",true,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Linux,,,,,,,,,,,,,,,,,,,,impression
,,2025-12-17 22:58:10.305000+00:00,5cf696df-c1e1-43f8-a0e4-eded18a892cf,ajs-next-1766012290305-c1e193f8-e0e4-4ded-98a8-92cf10eb95d3,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1744335958024x226211831616957250, 1743547621069x279645472884266780, 1743549178851x847080663521240200, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1750436264420x989591292213482400, 1752717497153x537286585580736960, 1744579851707x640487742075829500",true,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Linux,,,,,,,,,,,,,,,,,,,,impression
index,,2025-12-17 22:58:09.631000+00:00,5cf696df-c1e1-43f8-a0e4-eded18a892cf,ajs-next-1766012289631-fa5cf696-dfc1-4193-b8e0-e4eded18a892,index,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Linux,,,,,,,,,,,,,,,,,,,,page
,,2025-12-18 00:12:32.023000+00:00,13692e76-cc90-48b2-8179-d47a15c2c289,ajs-next-1766016752023-cc9048b2-c179-447a-95c2-c289979ce561,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1753374338412x209529915103450200, 1750436264420x989591292213482400, 1743549178851x847080663521240200, 1744335958024x226211831616957250, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1743547621069x279645472884266780, 1753982403438x535213824960417500",true,,,,,,,,,,,,,,,,,,,,,,,impression
index,,2025-12-18 00:12:31.720000+00:00,13692e76-cc90-48b2-8179-d47a15c2c289,ajs-next-1766016751720-e113692e-76cc-4048-b2c1-79d47a15c2c2,index,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,,,,,,,,,,,,,,,,,page
,1759930025997x126109694575208930,2025-12-18 00:16:08.364000+00:00,13692e76-cc90-48b2-8179-d47a15c2c289,ajs-next-1766016968364-f019c998-1048-46d2-8f5e-f641dff8b958,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,,,,,,,,"{'email': 'matt@mattmathiashomes.com', 'is_logged_in': True}",,,,,,,,,,,,,,,,,identify
start,,2025-12-18 00:12:56.034000+00:00,13692e76-cc90-48b2-8179-d47a15c2c289,ajs-next-1766016776034-9532ffec-a4fc-44b1-999e-77e846471a48,start,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/start,https://coloradocatholicbusinessdirectory.com/,,Login,https://coloradocatholicbusinessdirectory.com/start,/start,https://coloradocatholicbusinessdirectory.com/,,Login,https://coloradocatholicbusinessdirectory.com/start,start,start,,,,,,,,,,,,,,,,,,,,,,,,,page
,1759930025997x126109694575208930,2025-12-18 00:20:36.729000+00:00,13692e76-cc90-48b2-8179-d47a15c2c289,ajs-next-1766017236729-27bb1805-42dd-4b7c-b919-b794038ace42,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/business_profile/matt-mathias-homes,https://coloradocatholicbusinessdirectory.com/,,Matt Mathias Homes | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/matt-mathias-homes,,,,,,,,,,,,,,,"{'email': 'matt@mattmathiashomes.com', 'is_logged_in': True}",,,,,,,,,,,,,,,,,identify
start,1759930025997x126109694575208930,2025-12-18 00:15:44.917000+00:00,13692e76-cc90-48b2-8179-d47a15c2c289,ajs-next-1766016944917-dad009ac-6fcd-4e6c-a665-c3c1927041d7,start,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/start,https://coloradocatholicbusinessdirectory.com/,,Login,https://coloradocatholicbusinessdirectory.com/start,/start,https://coloradocatholicbusinessdirectory.com/,,Login,https://coloradocatholicbusinessdirectory.com/start,start,start,,,,,,,,,,,,,,,,,,,,,,,,,page
,1759930025997x126109694575208930,2025-12-18 00:50:32.108000+00:00,13692e76-cc90-48b2-8179-d47a15c2c289,ajs-next-1766019032108-48af4d34-f672-45bf-bc8d-d8bea5b8e81c,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/business_profile/matt-mathias-homes,https://coloradocatholicbusinessdirectory.com/,,Matt Mathias Homes | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/matt-mathias-homes,,,,,,,,1759930025997x126109694575208930,,,,,visit_website,,,,,,,,,,,,,,,,,,,button_click
dashboard,1759930025997x126109694575208930,2025-12-18 00:51:29.191000+00:00,13692e76-cc90-48b2-8179-d47a15c2c289,ajs-next-1766019089191-824455ae-5ec6-417e-9623-aee9c155c68e,dashboard,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,dashboard,dashboard,1759930025997x126109694575208930,,,,,,,,,,,,,,,,,,,,,,,,page
,1759930025997x126109694575208930,2025-12-18 00:16:06.257000+00:00,13692e76-cc90-48b2-8179-d47a15c2c289,ajs-next-1766016966257-09ac6fcd-6e6c-4665-83c1-927041d7a9b1,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/start,https://coloradocatholicbusinessdirectory.com/,,Login,https://coloradocatholicbusinessdirectory.com/start,,,,,,,,,,,,,avatar,,,,,,,,,,,,,,,,,,,button_click
dashboard,1759930025997x126109694575208930,2025-12-18 00:16:08.365000+00:00,13692e76-cc90-48b2-8179-d47a15c2c289,ajs-next-1766016968365-c9981048-46d2-4f5e-b641-dff8b958e5b0,dashboard,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,dashboard,dashboard,1759930025997x126109694575208930,,,,,,,,,,,,,,,,,,,,,,,,page
,1759930025997x126109694575208930,2025-12-18 00:24:44.853000+00:00,13692e76-cc90-48b2-8179-d47a15c2c289,ajs-next-1766017484853-6af8eee7-197f-4d60-a451-13bf8c9324e4,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,1759930025997x126109694575208930,,,,,,,,,,,,Home Services,8,main_category,,,,,,,,,,input_changed
,,2025-12-18 00:14:28.892000+00:00,13692e76-cc90-48b2-8179-d47a15c2c289,ajs-next-1766016868892-ffeca4fc-34b1-499e-b7e8-46471a487c24,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/start,https://coloradocatholicbusinessdirectory.com/,,Login,https://coloradocatholicbusinessdirectory.com/start,,,,,,,,,,,,,sign_up,matt@mattmathiashomes.com,,,,,,,,,,,,,,,,,,button_click
index,1759930025997x126109694575208930,2025-12-18 00:15:27.954000+00:00,13692e76-cc90-48b2-8179-d47a15c2c289,ajs-next-1766016927955-56e5ecea-7c30-462d-9bd5-69ced25400e3,index,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,,,,,,,,,,,,,,,,,page
profile,1759930025997x126109694575208930,2025-12-18 00:50:08.834000+00:00,13692e76-cc90-48b2-8179-d47a15c2c289,ajs-next-1766019008834-d94448af-4d34-4672-95bf-fc8dd8bea5b8,business_profile,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/business_profile/matt-mathias-homes,https://coloradocatholicbusinessdirectory.com/,,Matt Mathias Homes | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/matt-mathias-homes,/business_profile/matt-mathias-homes,https://coloradocatholicbusinessdirectory.com/,,Matt Mathias Homes | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/matt-mathias-homes,profile,business_profile,1759930025997x126109694575208930,,,,,,,,,,,,,,,,,,,,,,,,page
,1759930025997x126109694575208930,2025-12-18 00:52:19.246000+00:00,13692e76-cc90-48b2-8179-d47a15c2c289,ajs-next-1766019139246-8215bc81-eff2-4d02-99b6-dd9a0f0def4c,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,,,,real estate,,,,,,,,,,,,,,,,search
,1759930025997x126109694575208930,2025-12-18 00:15:27.953000+00:00,13692e76-cc90-48b2-8179-d47a15c2c289,ajs-next-1766016927953-89e056e5-ecea-4c30-962d-5bd569ced254,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,,,"{'email': 'matt@mattmathiashomes.com', 'is_logged_in': True}",,,,,,,,,,,,,,,,,identify
index,1759930025997x126109694575208930,2025-12-18 00:51:59.490000+00:00,13692e76-cc90-48b2-8179-d47a15c2c289,ajs-next-1766019119490-0f030fa9-1890-4003-8215-bc81eff21d02,index,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,,,,,,,,,,,,,,,,,page
,,2025-12-18 00:14:41.901000+00:00,13692e76-cc90-48b2-8179-d47a15c2c289,ajs-next-1766016881901-a4fc34b1-999e-47e8-8647-1a487c240b86,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/start,https://coloradocatholicbusinessdirectory.com/,,Login,https://coloradocatholicbusinessdirectory.com/start,,,,,,,,,,,,,already_have_acct,,,,,,,,,,,,,,,,,,,button_click
,1759930025997x126109694575208930,2025-12-18 00:20:33.879000+00:00,13692e76-cc90-48b2-8179-d47a15c2c289,ajs-next-1766017233879-e5b09db8-67a7-40e1-84eb-451b243b4c8d,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,1759930025997x126109694575208930,,,,,faith,,,,,,,,,,,,,,,,,,,button_click
,,2025-12-18 00:12:54.094000+00:00,13692e76-cc90-48b2-8179-d47a15c2c289,ajs-next-1766016774094-48b2c179-d47a-45c2-8289-979ce561c0d0,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,list_your_business,,,,main_page,,,,,,,,,,,,,,,button_click
,1759930025997x126109694575208930,2025-12-18 00:21:16.422000+00:00,13692e76-cc90-48b2-8179-d47a15c2c289,ajs-next-1766017276422-c7e6b128-bf3a-474d-9eae-474beadaf6db,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=realtor&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=realtor&category=,,,,,,,,1743547621069x279645472884266780,true,,,,,,,,main_list,,,,,,,,,,,,,,,impression
dashboard,1759930025997x126109694575208930,2025-12-18 00:50:55.079000+00:00,13692e76-cc90-48b2-8179-d47a15c2c289,ajs-next-1766019055079-7f7e8244-55ae-4ec6-b17e-d623aee9c155,dashboard,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=billing,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=billing,/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=billing,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=billing,dashboard,dashboard,1759930025997x126109694575208930,,,,,,,,,,,,,,,,,,,,,,,,page
,1759930025997x126109694575208930,2025-12-18 00:16:52.015000+00:00,13692e76-cc90-48b2-8179-d47a15c2c289,ajs-next-1766017012015-104846d2-0f5e-4641-9ff8-b958e5b09db8,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,1759930025997x126109694575208930,,,,,,,,,,,,Real mEstate,9,sub_category,,,,,,,,,,input_changed
,1759930025997x126109694575208930,2025-12-18 00:20:54.407000+00:00,13692e76-cc90-48b2-8179-d47a15c2c289,ajs-next-1766017254408-300b7f6a-ab08-45ec-ba9d-853cc64182ac,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,1743547621069x279645472884266780,true,,,,,,,,main_list,,,,,,,,,,,,,,,impression
,1759930025997x126109694575208930,2025-12-18 00:52:21.585000+00:00,13692e76-cc90-48b2-8179-d47a15c2c289,ajs-next-1766019141585-83124df3-e7f3-4c1c-a8c0-c39e98bbf554,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=real%20estate&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=real%20estate&category=,,,,,,,,,true,,,,,,,,sidebar,,,,,,,,,,,,,,,impression
,1759930025997x126109694575208930,2025-12-18 00:15:27.955000+00:00,13692e76-cc90-48b2-8179-d47a15c2c289,ajs-next-1766016927955-ecea7c30-d62d-4bd5-a9ce-d25400e3fbe5,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1753982403438x535213824960417500, 1753374338412x209529915103450200, 1744335958024x226211831616957250, 1743549178851x847080663521240200, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1744579851707x640487742075829500, 1752717497153x537286585580736960",true,,,,,,,,,,,,,,,,,,,,,,,impression
,,2025-12-18 00:15:25.873000+00:00,13692e76-cc90-48b2-8179-d47a15c2c289,ajs-next-1766016925873-34b1999e-77e8-4647-9a48-7c240b869dcb,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/start,https://coloradocatholicbusinessdirectory.com/,,Login,https://coloradocatholicbusinessdirectory.com/start,,,,,,,,,,,,,login,matt@mattmathiashomes.com,,,,,,,,,,,,,,,,,,button_click
