anonymousId,name,userId,category,originalTimestamp,messageId,userAgent,page.path,page.referrer,page.search,page.title,page.url,path,referrer,search,title,url,category_properties,name_properties,business_id,sponsored_listing,button_name,location,search_text,userAgentData.brands,userAgentData.mobile,userAgentData.platform,city,parish,input_value,input_num,input_name,traits,email,address,other_category,description,display_email,business_name,main_category,phone,sub_category,website,event_type
c8568e7e-3d50-4c42-bb09-2e82d03f8167,,,,2026-04-13 06:13:39.721000+00:00,ajs-next-1776060819721-9c74c896-0982-49fd-a2bc-ae2e07d0606d,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/business_profile/j-y-j-valdes-flooring-llc-1750783679107x801419812763124500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/j-y-j-valdes-flooring-llc-1750783679107x801419812763124500,,,,,,,,1750783679107x801419812763124500,,visit_website,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,button_click
c8568e7e-3d50-4c42-bb09-2e82d03f8167,,,,2026-04-13 06:14:12.169000+00:00,ajs-next-1776060852169-3ed997b7-f6f1-4cd0-8b9a-1075d53e952b,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Carpet%20&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Carpet%20&category=,,,,,,,,,true,,sidebar,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,impression
c8568e7e-3d50-4c42-bb09-2e82d03f8167,,,,2026-04-13 06:14:09.806000+00:00,ajs-next-1776060849806-97de3ec4-f82b-4ab2-8758-87243b630e57,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,Carpet ,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,search
c8568e7e-3d50-4c42-bb09-2e82d03f8167,,,,2026-04-13 06:14:01.663000+00:00,ajs-next-1776060841663-b832f0d9-44f6-47de-bec4-f82b4ab2c758,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1771436045389x658317953644361100, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1770943484557x164806709481949200, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1744335958024x226211831616957250, 1753374338412x209529915103450200",true,,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,impression
6faf3dbc-b5e2-49fb-a707-3b8908cd1638,dashboard,,dashboard,2026-04-13 13:22:47.376000+00:00,ajs-next-1776086567376-626faf3d-bcb5-4219-bbe7-073b8908cd16,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",/dashboard,,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,/dashboard,,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,dashboard,dashboard,1776086582252x949138140864018700,,,,,,,,,,,,,,,,,,,,,,,,page
3576bada-ac0c-4686-9d35-0e6c9d78991c,search,,search,2026-04-13 15:24:24.047000+00:00,ajs-next-1776093864047-a6ab2978-db69-417b-83e4-7985b83490a1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=massage&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=massage&category=,/search,https://coloradocatholicbusinessdirectory.com/,?query=massage&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=massage&category=,search,search,,,,,,"[{'brand': 'Microsoft Edge', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,,,,,,,,,,,,page
3576bada-ac0c-4686-9d35-0e6c9d78991c,,,,2026-04-13 15:24:12.689000+00:00,ajs-next-1776093852689-c982bce2-4cce-4687-9727-97f39b0c4cc3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1744335958024x226211831616957250, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1750436264420x989591292213482400, 1752717497153x537286585580736960, 1770943484557x164806709481949200, 1771436045389x658317953644361100",true,,,,"[{'brand': 'Microsoft Edge', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,,,,,,,,,,,,impression
3576bada-ac0c-4686-9d35-0e6c9d78991c,,,,2026-04-13 15:24:22.501000+00:00,ajs-next-1776093862501-46875727-97f3-4b0c-8cc3-6949f0d1c0e3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,massage,"[{'brand': 'Microsoft Edge', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,,,,,,,,,,,,search
3576bada-ac0c-4686-9d35-0e6c9d78991c,,,,2026-04-13 15:24:12.691000+00:00,ajs-next-1776093852691-bce24cce-4687-4727-97f3-9b0c4cc36949,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1744335958024x226211831616957250, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1750436264420x989591292213482400, 1752717497153x537286585580736960, 1770943484557x164806709481949200, 1771436045389x658317953644361100",true,,,,"[{'brand': 'Microsoft Edge', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,,,,,,,,,,,,impression
3576bada-ac0c-4686-9d35-0e6c9d78991c,,,,2026-04-13 15:24:24.660000+00:00,ajs-next-1776093864660-db69b17b-83e4-4985-b834-90a1d7cd314a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=massage&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=massage&category=,,,,,,,,1744579851707x640487742075829500,true,,main_list,,"[{'brand': 'Microsoft Edge', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,,,,,,,,,,,,impression
3576bada-ac0c-4686-9d35-0e6c9d78991c,index,,index,2026-04-13 15:25:26.987000+00:00,ajs-next-1776093926987-d3f79716-a604-467f-bf3d-d4bfdbf421fe,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0",/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,"[{'brand': 'Microsoft Edge', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,,,,,,,,,,,,page
3576bada-ac0c-4686-9d35-0e6c9d78991c,index,,index,2026-04-13 15:24:12.313000+00:00,ajs-next-1776093852313-cfb9c982-bce2-4cce-8687-572797f39b0c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,"[{'brand': 'Microsoft Edge', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,,,,,,,,,,,,page
3576bada-ac0c-4686-9d35-0e6c9d78991c,,,,2026-04-13 15:25:26.149000+00:00,ajs-next-1776093926149-83e47985-b834-40a1-97cd-314ae1366649,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=massage&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=massage&category=,,,,,,,,,,logo,navbar,,"[{'brand': 'Microsoft Edge', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,,,,,,,,,,,,button_click
3576bada-ac0c-4686-9d35-0e6c9d78991c,,,,2026-04-13 15:24:22.188000+00:00,ajs-next-1776093862188-4cce4687-5727-47f3-9b0c-4cc36949f0d1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,search,,,"[{'brand': 'Microsoft Edge', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,,,,,,,,,,,,button_click
3576bada-ac0c-4686-9d35-0e6c9d78991c,,,,2026-04-13 15:24:24.351000+00:00,ajs-next-1776093864351-2978db69-b17b-43e4-b985-b83490a1d7cd,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=massage&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=massage&category=,,,,,,,,,true,,sidebar,,"[{'brand': 'Microsoft Edge', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,,,,,,,,,,,,impression
3576bada-ac0c-4686-9d35-0e6c9d78991c,,,,2026-04-13 15:24:24.964000+00:00,ajs-next-1776093864964-b17b83e4-7985-4834-90a1-d7cd314ae136,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=massage&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=massage&category=,,,,,,,,1764893879099x465248075524681500,false,,,,"[{'brand': 'Microsoft Edge', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,,,,,,,,,,,,impression
3576bada-ac0c-4686-9d35-0e6c9d78991c,,,,2026-04-13 15:25:27.452000+00:00,ajs-next-1776093927452-9716a604-f67f-4f3d-94bf-dbf421fe5921,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0",/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1744579851707x640487742075829500, 1770943484557x164806709481949200, 1752717497153x537286585580736960, 1744335958024x226211831616957250, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1771436045389x658317953644361100, 1753374338412x209529915103450200",true,,,,"[{'brand': 'Microsoft Edge', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,,,,,,,,,,,,impression
c8568e7e-3d50-4c42-bb09-2e82d03f8167,,,,2026-04-13 16:20:02.917000+00:00,ajs-next-1776097202917-cb72e7fa-8941-4036-a408-ca3e9d37aed0,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1771436045389x658317953644361100, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1744335958024x226211831616957250, 1770943484557x164806709481949200, 1752717497153x537286585580736960, 1744579851707x640487742075829500, 1753374338412x209529915103450200",true,,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,impression
c8568e7e-3d50-4c42-bb09-2e82d03f8167,,,,2026-04-13 16:20:02.931000+00:00,ajs-next-1776097202931-e7fa8941-9036-4408-8a3e-9d37aed042ad,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1771436045389x658317953644361100, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1744335958024x226211831616957250, 1770943484557x164806709481949200, 1752717497153x537286585580736960, 1744579851707x640487742075829500, 1753374338412x209529915103450200",true,,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,impression
c8568e7e-3d50-4c42-bb09-2e82d03f8167,,,,2026-04-13 16:20:14.433000+00:00,ajs-next-1776097214433-25087c62-833f-404f-b487-c804cc6baa54,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Carpet%20&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Carpet%20&category=,,,,,,,,"1744748222708x779656090283929300, 1750783679107x801419812763124500",false,,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,impression
c8568e7e-3d50-4c42-bb09-2e82d03f8167,,,,2026-04-13 16:20:40.083000+00:00,ajs-next-1776097240083-345906bc-9a8f-4497-8846-95ca99023b6e,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/business_profile/j-y-j-valdes-flooring-llc-1750783679107x801419812763124500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/j-y-j-valdes-flooring-llc-1750783679107x801419812763124500,,,,,,,,1750783679107x801419812763124500,,visit_website,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,button_click
c8568e7e-3d50-4c42-bb09-2e82d03f8167,,,,2026-04-13 16:20:28.176000+00:00,ajs-next-1776097228176-204f3487-c804-4c6b-aa54-087fffe94c36,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Carpet%20&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Carpet%20&category=,,,,,,,,1750783679107x801419812763124500,false,more_info_text,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,button_click
c8568e7e-3d50-4c42-bb09-2e82d03f8167,,,,2026-04-13 16:20:11.635000+00:00,ajs-next-1776097211635-90362408-ca3e-4d37-aed0-42ad303d8fe6,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,Carpet ,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,search
c8568e7e-3d50-4c42-bb09-2e82d03f8167,,,,2026-04-13 16:20:11.326000+00:00,ajs-next-1776097211326-89419036-2408-4a3e-9d37-aed042ad303d,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,search,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,button_click
c8568e7e-3d50-4c42-bb09-2e82d03f8167,,,,2026-04-13 16:21:41.023000+00:00,ajs-next-1776097301023-4d17bda5-8056-47a6-8e81-b7772e68e60f,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,,,search,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,button_click
c8568e7e-3d50-4c42-bb09-2e82d03f8167,search,,search,2026-04-13 16:20:13.502000+00:00,ajs-next-1776097213502-b97529a2-1c34-4508-bc62-833f204f3487,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Carpet%20&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Carpet%20&category=,/search,https://coloradocatholicbusinessdirectory.com/,?query=Carpet%20&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Carpet%20&category=,search,search,,,,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,page
c8568e7e-3d50-4c42-bb09-2e82d03f8167,,,,2026-04-13 16:21:08.888000+00:00,ajs-next-1776097268888-5371e364-1a73-4574-ad60-16152b6dfad7,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Flooring%20&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Flooring%20&category=,,,,,,,,,true,,sidebar,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,impression
c8568e7e-3d50-4c42-bb09-2e82d03f8167,,,,2026-04-13 16:20:14.117000+00:00,ajs-next-1776097214117-1c342508-7c62-433f-a04f-3487c804cc6b,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Carpet%20&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Carpet%20&category=,,,,,,,,1744579851707x640487742075829500,true,,main_list,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,impression
c8568e7e-3d50-4c42-bb09-2e82d03f8167,search,,search,2026-04-13 16:21:39.946000+00:00,ajs-next-1776097299946-e58b17cc-7eba-4d17-bda5-805667a68e81,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,search,search,,,,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,page
c8568e7e-3d50-4c42-bb09-2e82d03f8167,business_profile,,profile,2026-04-13 16:20:29.809000+00:00,ajs-next-1776097229810-aea03459-06bc-4a8f-9497-484695ca9902,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/business_profile/j-y-j-valdes-flooring-llc-1750783679107x801419812763124500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/j-y-j-valdes-flooring-llc-1750783679107x801419812763124500,/business_profile/j-y-j-valdes-flooring-llc-1750783679107x801419812763124500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/j-y-j-valdes-flooring-llc-1750783679107x801419812763124500,profile,business_profile,1750783679107x801419812763124500,,,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,page
c8568e7e-3d50-4c42-bb09-2e82d03f8167,index,,index,2026-04-13 16:20:58.032000+00:00,ajs-next-1776097258032-100f9a12-240f-4d6a-b8de-c627c4cee1f7,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,page
c8568e7e-3d50-4c42-bb09-2e82d03f8167,index,,index,2026-04-13 16:20:02.430000+00:00,ajs-next-1776097202430-02b5cb72-e7fa-4941-9036-2408ca3e9d37,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,page
c8568e7e-3d50-4c42-bb09-2e82d03f8167,,,,2026-04-13 16:21:40.402000+00:00,ajs-next-1776097300402-17cc7eba-4d17-4da5-8056-67a68e81b777,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,,true,,sidebar,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,impression
c8568e7e-3d50-4c42-bb09-2e82d03f8167,,,,2026-04-13 16:21:06.716000+00:00,ajs-next-1776097266716-2d6af8de-c627-44ce-a1f7-4c5cc3d2e47d,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,Flooring ,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,search
c8568e7e-3d50-4c42-bb09-2e82d03f8167,,,,2026-04-13 16:22:53.456000+00:00,ajs-next-1776097373456-2e68e60f-0b47-4b92-8068-7e790a21533f,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,,,,,,true,,sidebar,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,impression
c8568e7e-3d50-4c42-bb09-2e82d03f8167,,,Home Services,2026-04-13 16:21:38.042000+00:00,ajs-next-1776097298042-250caf89-2c38-48fe-870c-6792d43bb795,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,search
