userId,originalTimestamp,anonymousId,messageId,userAgent,page.path,page.referrer,page.search,page.title,page.url,search_text,category,name,path,referrer,search,title,url,business_id,category_properties,name_properties,userAgentData.brands,userAgentData.mobile,userAgentData.platform,location,sponsored_listing,button_name,city,parish,event_type
,2026-02-09 21:00:37.837000+00:00,510cacd3-bcf1-440c-8fb5-1bc0c26f1999,ajs-next-1770670837837-e8889df2-52f0-4409-8531-a714dcadff8c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Littleton&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Littleton&category=,,,,,,,,,1744579851707x640487742075829500,,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,main_list,true,,,,impression
,2026-02-09 20:57:39.049000+00:00,510cacd3-bcf1-440c-8fb5-1bc0c26f1999,ajs-next-1770670659049-bcf1840c-4fb5-4bc0-826f-1999b928a4a7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,"1743547621069x279645472884266780, 1743549178851x847080663521240200, 1750436264420x989591292213482400, 1744579851707x640487742075829500, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1744335958024x226211831616957250",,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,true,,,,impression
,2026-02-09 20:57:55.526000+00:00,510cacd3-bcf1-440c-8fb5-1bc0c26f1999,ajs-next-1770670675526-4fb51bc0-c26f-4999-b928-a4a71f6db199,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,Littleton,,,,,,,,,,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,search
,2026-02-09 21:00:38.156000+00:00,510cacd3-bcf1-440c-8fb5-1bc0c26f1999,ajs-next-1770670838156-9df252f0-0409-4531-a714-dcadff8ceaa0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Littleton&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Littleton&category=,,,,,,,,,"1769635123521x385801932800474700, 1744282156200x727555159743162000, 1750783679107x801419812763124500, 1744398484109x785674167096991400, 1744157592334x292550965261606100, 1747420152884x437771544876149700, 1747183179554x540122160625888100, 1744579851707x640487742075829500, 1746855895334x711816173120128000, 1744751205492x235134337285239230, 1751319669665x621437589169731200, 1746843461447x686795565273950000, 1748389292320x918627677903932400, 1754941249648x796792188496967000, 1745528732739x896561533370513300, 1743549178851x847080663521240200, 1744907031541x119079844893356540, 1764781838221x716772635359430500, 1753911193017x504194995643152640, 1751749348389x952656707958261400, 1748581534531x956271769254002200, 1765001972595x338020444395840100, 1754927931120x470668069008822300, 1750785338983x949958887494882000, 1745597587022x519433479989605000, 1752182630575x854371423894944000, 1762889659042x996969350831174300, 1745533127765x291393362647413700, 1746938798847x931997689495082400, 1749173974503x736079030141835600, 1744260813114x505427712482621440, 1759930025997x126109694575208930, 1751744301621x758526182685981300, 1746548006831x128230088489826860, 1761919898226x928695665795906700, 1745273541628x945470626229355500, 1753982403438x535213824960417500, 1750436264420x989591292213482400, 1746827109704x963221719337950200, 1744319857648x144922844539837200, 1752687366861x422755081931784260, 1765399408996x262641226191956400, 1750784475796x702583457937545900, 1743547621069x279645472884266780, 1744737250347x219277345743008400, 1751224250248x539537516841198200, 1744335958024x226211831616957250, 1761762406893x958878656538368500",,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,false,,,,impression
,2026-02-09 21:01:54.339000+00:00,510cacd3-bcf1-440c-8fb5-1bc0c26f1999,ajs-next-1770670914339-8a5666ca-cb7e-4227-b20a-e5a7827df766,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Englewood&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Englewood&category=,,,,,,,,,1743547621069x279645472884266780,,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,main_list,true,,,,impression
,2026-02-09 21:00:43.031000+00:00,510cacd3-bcf1-440c-8fb5-1bc0c26f1999,ajs-next-1770670843031-07997928-8a9c-4df6-b48b-aef4cffb7a56,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/business_profile/the-little-flower-market--1746855895334x711816173120128000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/the-little-flower-market--1746855895334x711816173120128000,,profile,business_profile,/business_profile/the-little-flower-market--1746855895334x711816173120128000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/the-little-flower-market--1746855895334x711816173120128000,1746855895334x711816173120128000,profile,business_profile,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,page
,2026-02-09 21:01:53.402000+00:00,510cacd3-bcf1-440c-8fb5-1bc0c26f1999,ajs-next-1770670913402-c90c4fb2-8d50-4a56-a6ca-cb7e9227b20a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Littleton&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Littleton&category=,Englewood,,,,,,,,,,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,main_search,,,,,search
,2026-02-09 20:57:58.826000+00:00,510cacd3-bcf1-440c-8fb5-1bc0c26f1999,ajs-next-1770670678826-97ff2ec6-8304-42a4-9a43-ab2854c6f5d4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Littleton&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Littleton&category=,,,,,,,,,"1746827109704x963221719337950200, 1769635123521x385801932800474700, 1752687366861x422755081931784260, 1745597587022x519433479989605000, 1751319669665x621437589169731200, 1744737250347x219277345743008400, 1762889659042x996969350831174300, 1743547621069x279645472884266780, 1764781838221x716772635359430500, 1748389292320x918627677903932400, 1744579851707x640487742075829500, 1751749348389x952656707958261400, 1754927931120x470668069008822300, 1744751205492x235134337285239230, 1747420152884x437771544876149700, 1745528732739x896561533370513300, 1750783679107x801419812763124500, 1748581534531x956271769254002200, 1747183179554x540122160625888100, 1750436264420x989591292213482400, 1749173974503x736079030141835600, 1745533127765x291393362647413700, 1751224250248x539537516841198200, 1761919898226x928695665795906700, 1744282156200x727555159743162000, 1752182630575x854371423894944000, 1745273541628x945470626229355500, 1765001972595x338020444395840100, 1744398484109x785674167096991400, 1751744301621x758526182685981300, 1744907031541x119079844893356540, 1744319857648x144922844539837200, 1754941249648x796792188496967000, 1746843461447x686795565273950000, 1750785338983x949958887494882000, 1744335958024x226211831616957250, 1753911193017x504194995643152640, 1743549178851x847080663521240200, 1759930025997x126109694575208930, 1753982403438x535213824960417500, 1761762406893x958878656538368500, 1746548006831x128230088489826860, 1744260813114x505427712482621440, 1746938798847x931997689495082400, 1750784475796x702583457937545900, 1765399408996x262641226191956400, 1746855895334x711816173120128000, 1744157592334x292550965261606100",,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,false,,,,impression
,2026-02-09 21:00:37.532000+00:00,510cacd3-bcf1-440c-8fb5-1bc0c26f1999,ajs-next-1770670837532-6883e888-9df2-42f0-8409-8531a714dcad,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Littleton&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Littleton&category=,,,,,,,,,,,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,sidebar,true,,,,impression
,2026-02-09 20:57:55.221000+00:00,510cacd3-bcf1-440c-8fb5-1bc0c26f1999,ajs-next-1770670675221-840c4fb5-1bc0-426f-9999-b928a4a71f6d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,search,,,button_click
,2026-02-09 21:00:55.395000+00:00,510cacd3-bcf1-440c-8fb5-1bc0c26f1999,ajs-next-1770670855395-22d95309-c90c-4fb2-8d50-8a5666cacb7e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Littleton&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Littleton&category=,,,,,,,,,"1764781838221x716772635359430500, 1750436264420x989591292213482400, 1744157592334x292550965261606100, 1744398484109x785674167096991400, 1747420152884x437771544876149700, 1746827109704x963221719337950200, 1745528732739x896561533370513300, 1751749348389x952656707958261400, 1745533127765x291393362647413700, 1751224250248x539537516841198200, 1751744301621x758526182685981300, 1748581534531x956271769254002200, 1752687366861x422755081931784260, 1748389292320x918627677903932400, 1751319669665x621437589169731200, 1765399408996x262641226191956400, 1744335958024x226211831616957250, 1750784475796x702583457937545900, 1765001972595x338020444395840100, 1745273541628x945470626229355500, 1747183179554x540122160625888100, 1744907031541x119079844893356540, 1753911193017x504194995643152640, 1761762406893x958878656538368500, 1746938798847x931997689495082400, 1749173974503x736079030141835600, 1769635123521x385801932800474700, 1754941249648x796792188496967000, 1743549178851x847080663521240200, 1744282156200x727555159743162000, 1752182630575x854371423894944000, 1743547621069x279645472884266780, 1759930025997x126109694575208930, 1753982403438x535213824960417500, 1746855895334x711816173120128000, 1750783679107x801419812763124500, 1744737250347x219277345743008400, 1762889659042x996969350831174300, 1744260813114x505427712482621440, 1744579851707x640487742075829500, 1750785338983x949958887494882000, 1744751205492x235134337285239230, 1746843461447x686795565273950000, 1746548006831x128230088489826860, 1754927931120x470668069008822300, 1745597587022x519433479989605000, 1744319857648x144922844539837200, 1761919898226x928695665795906700",,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,false,,,,impression
,2026-02-09 20:57:58.202000+00:00,510cacd3-bcf1-440c-8fb5-1bc0c26f1999,ajs-next-1770670678202-0a7638bb-97ff-4ec6-8304-e2a4da43ab28,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Littleton&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Littleton&category=,,,,,,,,,,,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,sidebar,true,,,,impression
,2026-02-09 20:59:19.891000+00:00,510cacd3-bcf1-440c-8fb5-1bc0c26f1999,ajs-next-1770670759891-de006877-a45e-4177-a652-0cf43dbae4a5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Littleton&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Littleton&category=,,,,,,,,,,,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,sidebar,true,,,,impression
,2026-02-09 21:00:29.120000+00:00,510cacd3-bcf1-440c-8fb5-1bc0c26f1999,ajs-next-1770670829120-72c9e958-887f-4008-bb21-3062eccc6a4b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/business_profile/silver-pines-acupuncture-1749173974503x736079030141835600,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/silver-pines-acupuncture-1749173974503x736079030141835600,,profile,business_profile,/business_profile/silver-pines-acupuncture-1749173974503x736079030141835600,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/silver-pines-acupuncture-1749173974503x736079030141835600,1749173974503x736079030141835600,profile,business_profile,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,page
,2026-02-09 21:01:53.096000+00:00,510cacd3-bcf1-440c-8fb5-1bc0c26f1999,ajs-next-1770670913096-5309c90c-4fb2-4d50-8a56-66cacb7e9227,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Littleton&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Littleton&category=,,,,,,,,,,,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,search,,,button_click
,2026-02-09 21:02:18.372000+00:00,510cacd3-bcf1-440c-8fb5-1bc0c26f1999,ajs-next-1770670938372-9227b20a-e5a7-427d-b766-4f982e444f43,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Englewood&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Englewood&category=,Highlands Ranch,,,,,,,,,,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,main_search,,,,,search
,2026-02-09 21:02:59.446000+00:00,510cacd3-bcf1-440c-8fb5-1bc0c26f1999,ajs-next-1770670979446-2652c4b4-3e8e-42d8-87c2-5dc815d0b65d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Greenwood%20Village&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Greenwood%20Village&category=,,,,,,,,,1743547621069x279645472884266780,,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,main_list,true,,,,impression
,2026-02-09 21:03:31.051000+00:00,510cacd3-bcf1-440c-8fb5-1bc0c26f1999,ajs-next-1770671011051-4a5264fe-dc04-452d-bc4c-22487fc5b84f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/business_profile/grow-the-kingdom-fitness-gym-1761930377989x951815782791809400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/grow-the-kingdom-fitness-gym-1761930377989x951815782791809400,,,,,,,,,1761930377989x951815782791809400,,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,visit_website,,,button_click
,2026-02-09 20:57:58.517000+00:00,510cacd3-bcf1-440c-8fb5-1bc0c26f1999,ajs-next-1770670678517-38bb97ff-2ec6-4304-a2a4-da43ab2854c6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Littleton&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Littleton&category=,,,,,,,,,1753374338412x209529915103450200,,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,main_list,true,,,,impression
,2026-02-09 21:00:54.778000+00:00,510cacd3-bcf1-440c-8fb5-1bc0c26f1999,ajs-next-1770670854778-0056a951-22d9-4309-890c-4fb28d508a56,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Littleton&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Littleton&category=,,,,,,,,,,,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,sidebar,true,,,,impression
,2026-02-09 21:04:45.284000+00:00,510cacd3-bcf1-440c-8fb5-1bc0c26f1999,ajs-next-1770671085284-af745c55-d598-4cc6-8320-668ca835d9d1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Greenwood%20Village&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Greenwood%20Village&category=,,,,,,,,,"1761919898226x928695665795906700, 1752182630575x854371423894944000, 1760458225389x690604949380638100, 1744740154739x566945822952470660, 1744398484109x785674167096991400, 1749742920378x965836759111504900, 1745533127765x291393362647413700, 1757369121056x350487849823425600, 1747216018889x770977089491677400, 1762957766158x632118084948257900, 1753985929691x853149258569598100, 1749580724532x760028975589297300, 1768844277981x664142917381285000, 1747170561218x640297169073643000, 1761930377989x951815782791809400",,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,false,,,,impression
,2026-02-09 21:00:45.692000+00:00,510cacd3-bcf1-440c-8fb5-1bc0c26f1999,ajs-next-1770670845692-79288a9c-bdf6-448b-aef4-cffb7a564a29,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/business_profile/the-little-flower-market--1746855895334x711816173120128000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/the-little-flower-market--1746855895334x711816173120128000,,,,,,,,,1746855895334x711816173120128000,,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,visit_website,,,button_click
,2026-02-09 20:57:38.738000+00:00,510cacd3-bcf1-440c-8fb5-1bc0c26f1999,ajs-next-1770670658738-50510cac-d3bc-4184-8c4f-b51bc0c26f19,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,page
,2026-02-09 20:59:20.201000+00:00,510cacd3-bcf1-440c-8fb5-1bc0c26f1999,ajs-next-1770670760201-6877a45e-c177-4652-8cf4-3dbae4a5df89,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Littleton&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Littleton&category=,,,,,,,,,1743547621069x279645472884266780,,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,main_list,true,,,,impression
,2026-02-09 21:01:53.719000+00:00,510cacd3-bcf1-440c-8fb5-1bc0c26f1999,ajs-next-1770670913719-4fb28d50-8a56-46ca-8b7e-9227b20ae5a7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Englewood&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Englewood&category=,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=Englewood&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Englewood&category=,,search,search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,page
,2026-02-09 21:02:18.061000+00:00,510cacd3-bcf1-440c-8fb5-1bc0c26f1999,ajs-next-1770670938061-cb7e9227-b20a-45a7-827d-f7664f982e44,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Englewood&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Englewood&category=,,,,,,,,,,,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,search,,,button_click
,2026-02-09 21:02:58.207000+00:00,510cacd3-bcf1-440c-8fb5-1bc0c26f1999,ajs-next-1770670978207-4f982e44-4f43-415f-a652-c4b43e8eb2d8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Highlands%20Ranch&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Highlands%20Ranch&category=,,,,,,,,,,,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,search,,,button_click
,2026-02-09 20:59:20.520000+00:00,510cacd3-bcf1-440c-8fb5-1bc0c26f1999,ajs-next-1770670760520-a45ec177-2652-4cf4-bdba-e4a5df8935e8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Littleton&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Littleton&category=,,,,,,,,,"1750784475796x702583457937545900, 1744907031541x119079844893356540, 1744398484109x785674167096991400, 1761919898226x928695665795906700, 1750783679107x801419812763124500, 1744335958024x226211831616957250, 1751744301621x758526182685981300, 1744157592334x292550965261606100, 1762889659042x996969350831174300, 1759930025997x126109694575208930, 1754927931120x470668069008822300, 1746548006831x128230088489826860, 1751319669665x621437589169731200, 1745273541628x945470626229355500, 1761762406893x958878656538368500, 1744579851707x640487742075829500, 1749173974503x736079030141835600, 1750785338983x949958887494882000, 1752182630575x854371423894944000, 1748389292320x918627677903932400, 1769635123521x385801932800474700, 1744751205492x235134337285239230, 1753982403438x535213824960417500, 1751749348389x952656707958261400, 1746855895334x711816173120128000, 1744260813114x505427712482621440, 1744319857648x144922844539837200, 1746938798847x931997689495082400, 1744282156200x727555159743162000, 1747183179554x540122160625888100, 1745533127765x291393362647413700, 1751224250248x539537516841198200, 1750436264420x989591292213482400, 1765001972595x338020444395840100, 1745597587022x519433479989605000, 1746843461447x686795565273950000, 1748581534531x956271769254002200, 1765399408996x262641226191956400, 1753911193017x504194995643152640, 1744737250347x219277345743008400, 1743549178851x847080663521240200, 1747420152884x437771544876149700, 1752687366861x422755081931784260, 1746827109704x963221719337950200, 1745528732739x896561533370513300, 1754941249648x796792188496967000, 1764781838221x716772635359430500, 1743547621069x279645472884266780",,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,false,,,,impression
,2026-02-09 21:00:54.467000+00:00,510cacd3-bcf1-440c-8fb5-1bc0c26f1999,ajs-next-1770670854467-07250056-a951-42d9-9309-c90c4fb28d50,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Littleton&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Littleton&category=,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=Littleton&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Littleton&category=,,search,search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,page
