messageId,category,anonymousId,originalTimestamp,name,userId,userAgent,page.path,page.referrer,page.search,page.title,page.url,path,referrer,search,title,url,business_id,category_properties,name_properties,location,sponsored_listing,traits,button_name,input_value,input_num,input_name,email,city,search_text,parish,address,other_category,description,display_email,business_name,main_category,phone,sub_category,website,userAgentData.brands,userAgentData.mobile,userAgentData.platform,event_type
ajs-next-1786062651659-4d68a5e5-76cc-4382-b331-5a6d1de5a2aa,profile,8b22555e-1c9c-4460-8222-18026ddf5c87,2026-08-07 00:30:51.659000+00:00,business_profile,,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_5_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/150.0.7871.113 Mobile/15E148 Safari/604.1",/business_profile/og-health-1771433486472x495156137805681660,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/og-health-1771433486472x495156137805681660,/business_profile/og-health-1771433486472x495156137805681660,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/og-health-1771433486472x495156137805681660,1771433486472x495156137805681660,profile,business_profile,,,,,,,,,,,,,,,,,,,,,,,,page
ajs-next-1786125784018-4e658e37-776a-4008-9b79-06bb83fe0078,,fb30ac6c-cd7f-4e65-8e37-776a20089b79,2026-08-07 18:03:04.018000+00:00,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,search,,,,,,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '150'}, {'brand': 'Not:A-Brand', 'version': '8'}, {'brand': 'Google Chrome', 'version': '150'}]",False,Windows,button_click
ajs-next-1786125740087-913967f6-f621-44ed-a7db-6785b35f9eef,start,97e6a573-c986-4702-b7ef-accda406c402,2026-08-07 18:02:20.087000+00:00,start,1779564452798x328047204556438640,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/start,https://coloradocatholicbusinessdirectory.com/,?login=yes,Login,https://coloradocatholicbusinessdirectory.com/start?login=yes,/start,https://coloradocatholicbusinessdirectory.com/,?login=yes,Login,https://coloradocatholicbusinessdirectory.com/start?login=yes,,start,start,,,,,,,,,,,,,,,,,,,,,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,page
ajs-next-1786125613519-405208f5-0f42-4cba-8fcd-2539ab7881e4,,97e6a573-c986-4702-b7ef-accda406c402,2026-08-07 18:00:13.519000+00:00,,1779564452798x328047204556438640,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/start,https://coloradocatholicbusinessdirectory.com/,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,,,,,,,,,,,,sign_up,,,,Anniefinsilver.c21@gmail.com,,,,,,,,,,,,,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,button_click
ajs-next-1786125620568-0f428cba-4fcd-4539-ab78-81e450baee00,start,97e6a573-c986-4702-b7ef-accda406c402,2026-08-07 18:00:20.568000+00:00,start,1779564452798x328047204556438640,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/start,https://coloradocatholicbusinessdirectory.com/,?login=yes,Login,https://coloradocatholicbusinessdirectory.com/start?login=yes,/start,https://coloradocatholicbusinessdirectory.com/,?login=yes,Login,https://coloradocatholicbusinessdirectory.com/start?login=yes,,start,start,,,,,,,,,,,,,,,,,,,,,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,page
ajs-next-1786125632832-d4b6e2fa-a636-4724-a2c1-075078b4652e,,d2b9bca4-cf64-4558-8f4f-ac8afc6cd63d,2026-08-07 18:00:32.832000+00:00,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,,,,,,,,,sidebar,true,,,,,,,,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '151'}, {'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}]",False,Windows,impression
ajs-next-1786125778192-7cfb30ac-6ccd-4f4e-a58e-37776a20089b,index,fb30ac6c-cd7f-4e65-8e37-776a20089b79,2026-08-07 18:02:58.192000+00:00,index,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,,,,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '150'}, {'brand': 'Not:A-Brand', 'version': '8'}, {'brand': 'Google Chrome', 'version': '150'}]",False,Windows,page
ajs-next-1786125753857-44ed27db-6785-435f-9eef-14d96e326876,start,97e6a573-c986-4702-b7ef-accda406c402,2026-08-07 18:02:33.857000+00:00,start,1779564452798x328047204556438640,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/start,https://coloradocatholicbusinessdirectory.com/,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,/start,https://coloradocatholicbusinessdirectory.com/,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,,start,start,,,,,,,,,,,,,,,,,,,,,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,page
ajs-next-1786125857383-10e825c6-7993-45af-a435-953d5c5a5358,start,97e6a573-c986-4702-b7ef-accda406c402,2026-08-07 18:04:17.383000+00:00,start,1779564452798x328047204556438640,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/start,https://coloradocatholicbusinessdirectory.com/,?login=yes,Login,https://coloradocatholicbusinessdirectory.com/start?login=yes,/start,https://coloradocatholicbusinessdirectory.com/,?login=yes,Login,https://coloradocatholicbusinessdirectory.com/start?login=yes,,start,start,,,,,,,,,,,,,,,,,,,,,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,page
ajs-next-1786125826360-68761b31-3f95-4186-ac46-f7f363ac10e8,,97e6a573-c986-4702-b7ef-accda406c402,2026-08-07 18:03:46.360000+00:00,,1779564452798x328047204556438640,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/start,https://coloradocatholicbusinessdirectory.com/,?login=yes,Login,https://coloradocatholicbusinessdirectory.com/start?login=yes,,,,,,,,,,,,sign_up,,,,anniefinsilver.c21@gmail.com,,,,,,,,,,,,,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,button_click
ajs-next-1786125857074-63ac10e8-25c6-4993-a5af-6435953d5c5a,,97e6a573-c986-4702-b7ef-accda406c402,2026-08-07 18:04:17.074000+00:00,,1779564452798x328047204556438640,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/start,https://coloradocatholicbusinessdirectory.com/,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,,,,,,,,,navbar,,,login,,,,,,,,,,,,,,,,,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,button_click
ajs-next-1786125789135-149e1d6a-3d39-438b-accd-ac7bff9155a2,search,fb30ac6c-cd7f-4e65-8e37-776a20089b79,2026-08-07 18:03:09.135000+00:00,search,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,,search,search,,,,,,,,,,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '150'}, {'brand': 'Not:A-Brand', 'version': '8'}, {'brand': 'Google Chrome', 'version': '150'}]",False,Windows,page
ajs-next-1786125582314-6f9cfe98-01be-4e8a-b727-0ce9999721a5,,97e6a573-c986-4702-b7ef-accda406c402,2026-08-07 17:59:42.314000+00:00,,1779564452798x328047204556438640,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1771436045389x658317953644361100, 1753982403438x535213824960417500, 1744643921578x315333816253624100, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1781830336957x808577548450478500, 1770943484557x164806709481949200",,,,true,,,,,,,,,,,,,,,,,,,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,impression
ajs-next-1786125581912-0991d72b-6f9c-4e98-81be-ee8ab7270ce9,index,97e6a573-c986-4702-b7ef-accda406c402,2026-08-07 17:59:41.912000+00:00,index,1779564452798x328047204556438640,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,,,,,,,,,,,,,,,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,page
ajs-next-1786125810909-9eef14d9-6e32-4876-9b31-3f9531862c46,,97e6a573-c986-4702-b7ef-accda406c402,2026-08-07 18:03:30.909000+00:00,,1779564452798x328047204556438640,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/start,https://coloradocatholicbusinessdirectory.com/,?login=yes,Login,https://coloradocatholicbusinessdirectory.com/start?login=yes,,,,,,,,,,,,login,,,,Anniefinsilver.c21@gmail.com,,,,,,,,,,,,,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,button_click
ajs-next-1786125805104-b35f9eef-14d9-4e32-a876-1b313f953186,start,97e6a573-c986-4702-b7ef-accda406c402,2026-08-07 18:03:25.104000+00:00,start,1779564452798x328047204556438640,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/start,https://coloradocatholicbusinessdirectory.com/,?login=yes,Login,https://coloradocatholicbusinessdirectory.com/start?login=yes,/start,https://coloradocatholicbusinessdirectory.com/,?login=yes,Login,https://coloradocatholicbusinessdirectory.com/start?login=yes,,start,start,,,,,,,,,,,,,,,,,,,,,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,page
ajs-next-1786125620255-08f50f42-8cba-4fcd-a539-ab7881e450ba,,97e6a573-c986-4702-b7ef-accda406c402,2026-08-07 18:00:20.255000+00:00,,1779564452798x328047204556438640,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/start,https://coloradocatholicbusinessdirectory.com/,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,,,,,,,,,navbar,,,login,,,,,,,,,,,,,,,,,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,button_click
ajs-next-1786125640717-4fcd2539-ab78-41e4-90ba-ee007afa5d4c,,97e6a573-c986-4702-b7ef-accda406c402,2026-08-07 18:00:40.717000+00:00,,1779564452798x328047204556438640,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/start,https://coloradocatholicbusinessdirectory.com/,?login=yes,Login,https://coloradocatholicbusinessdirectory.com/start?login=yes,,,,,,,,,,,,forgot_pw,,,,,,,,,,,,,,,,,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,button_click
ajs-next-1786125620929-cf647558-4f4f-4c8a-bc6c-d63dbf0efb32,,d2b9bca4-cf64-4558-8f4f-ac8afc6cd63d,2026-08-07 18:00:20.929000+00:00,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1771436045389x658317953644361100, 1753982403438x535213824960417500, 1744579851707x640487742075829500, 1781830336957x808577548450478500, 1770943484557x164806709481949200, 1752717497153x537286585580736960, 1744643921578x315333816253624100",,,,true,,,,,,,,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '151'}, {'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}]",False,Windows,impression
ajs-next-1786125819928-6e326876-1b31-4f95-b186-2c46f7f363ac,,97e6a573-c986-4702-b7ef-accda406c402,2026-08-07 18:03:39.928000+00:00,,1779564452798x328047204556438640,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/start,https://coloradocatholicbusinessdirectory.com/,?login=yes,Login,https://coloradocatholicbusinessdirectory.com/start?login=yes,,,,,,,,,,,,dont_have_acct,,,,,,,,,,,,,,,,,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,button_click
ajs-next-1786125842897-f7f363ac-10e8-45c6-b993-e5af6435953d,,97e6a573-c986-4702-b7ef-accda406c402,2026-08-07 18:04:02.897000+00:00,,1779564452798x328047204556438640,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/start,https://coloradocatholicbusinessdirectory.com/,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,,,,,,,,,navbar,,,list_your_business,,,,,,,,,,,,,,,,,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,button_click
ajs-next-1786125587060-fe9801be-ee8a-4727-8ce9-999721a5efda,,97e6a573-c986-4702-b7ef-accda406c402,2026-08-07 17:59:47.060000+00:00,,1779564452798x328047204556438640,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,navbar,,,list_your_business,,,,,,,,,,,,,,,,,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,button_click
ajs-next-1786125633387-e2faa636-b724-42c1-8750-78b4652ee7ad,,d2b9bca4-cf64-4558-8f4f-ac8afc6cd63d,2026-08-07 18:00:33.387000+00:00,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,,,,,,1752717497153x537286585580736960,,,main_list,true,,,,,,,,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '151'}, {'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}]",False,Windows,impression
ajs-next-1786125620601-9bd2b9bc-a4cf-4475-984f-4fac8afc6cd6,index,d2b9bca4-cf64-4558-8f4f-ac8afc6cd63d,2026-08-07 18:00:20.601000+00:00,index,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,,,,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '151'}, {'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}]",False,Windows,page
ajs-next-1786125626237-75584f4f-ac8a-4c6c-963d-bf0efb322e06,,d2b9bca4-cf64-4558-8f4f-ac8afc6cd63d,2026-08-07 18:00:26.237000+00:00,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,search,,,,,,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '151'}, {'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}]",False,Windows,button_click
ajs-next-1786125738404-e7f1c10c-4ea4-447d-a0af-280f88fbbbf0,,97e6a573-c986-4702-b7ef-accda406c402,2026-08-07 18:02:18.404000+00:00,,1779564452798x328047204556438640,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,navbar,,,login,,,,,,,,,,,,,,,,,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,button_click
ajs-next-1786125778568-cd7f4e65-8e37-476a-a008-9b7906bb83fe,,fb30ac6c-cd7f-4e65-8e37-776a20089b79,2026-08-07 18:02:58.568000+00:00,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1753982403438x535213824960417500, 1781830336957x808577548450478500, 1771436045389x658317953644361100, 1744579851707x640487742075829500, 1770943484557x164806709481949200, 1744643921578x315333816253624100, 1752717497153x537286585580736960",,,,true,,,,,,,,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '150'}, {'brand': 'Not:A-Brand', 'version': '8'}, {'brand': 'Google Chrome', 'version': '150'}]",False,Windows,impression
ajs-next-1786125753547-f62144ed-27db-4785-b35f-9eef14d96e32,,97e6a573-c986-4702-b7ef-accda406c402,2026-08-07 18:02:33.547000+00:00,,1779564452798x328047204556438640,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/start,https://coloradocatholicbusinessdirectory.com/,?login=yes,Login,https://coloradocatholicbusinessdirectory.com/start?login=yes,,,,,,,,,navbar,,,list_your_business,,,,,,,,,,,,,,,,,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,button_click
ajs-next-1786125784324-8e37776a-2008-4b79-86bb-83fe007841e8,,fb30ac6c-cd7f-4e65-8e37-776a20089b79,2026-08-07 18:03:04.324000+00:00,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '150'}, {'brand': 'Not:A-Brand', 'version': '8'}, {'brand': 'Google Chrome', 'version': '150'}]",False,Windows,search
ajs-next-1786125736676-b401ef41-ff54-47f1-810c-4ea4b47d20af,index,97e6a573-c986-4702-b7ef-accda406c402,2026-08-07 18:02:16.676000+00:00,index,1779564452798x328047204556438640,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,,,,,,,,,,,,,,,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,page
ajs-next-1786125736981-ff54e7f1-c10c-4ea4-b47d-20af280f88fb,,97e6a573-c986-4702-b7ef-accda406c402,2026-08-07 18:02:16.981000+00:00,,1779564452798x328047204556438640,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1770943484557x164806709481949200, 1752717497153x537286585580736960, 1771436045389x658317953644361100, 1744643921578x315333816253624100, 1753982403438x535213824960417500, 1744579851707x640487742075829500, 1781830336957x808577548450478500",,,,true,,,,,,,,,,,,,,,,,,,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,impression
ajs-next-1786125789753-3d39938b-6ccd-4c7b-bf91-55a2594be605,,fb30ac6c-cd7f-4e65-8e37-776a20089b79,2026-08-07 18:03:09.753000+00:00,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,,,,,,1753982403438x535213824960417500,,,main_list,true,,,,,,,,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '150'}, {'brand': 'Not:A-Brand', 'version': '8'}, {'brand': 'Google Chrome', 'version': '150'}]",False,Windows,impression
ajs-next-1786125626544-4f4fac8a-fc6c-463d-bf0e-fb322e06399d,,d2b9bca4-cf64-4558-8f4f-ac8afc6cd63d,2026-08-07 18:00:26.544000+00:00,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '151'}, {'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}]",False,Windows,search
ajs-next-1786125745963-67f6f621-44ed-47db-a785-b35f9eef14d9,,97e6a573-c986-4702-b7ef-accda406c402,2026-08-07 18:02:25.963000+00:00,,1779564452798x328047204556438640,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/start,https://coloradocatholicbusinessdirectory.com/,?login=yes,Login,https://coloradocatholicbusinessdirectory.com/start?login=yes,,,,,,,,,,,,login,,,,Anniefinsilver.c21@gmail.com,,,,,,,,,,,,,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,button_click
ajs-next-1786125645190-2539ab78-81e4-40ba-ae00-7afa5d4c3d17,,97e6a573-c986-4702-b7ef-accda406c402,2026-08-07 18:00:45.190000+00:00,,1779564452798x328047204556438640,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/start,https://coloradocatholicbusinessdirectory.com/,?login=yes,Login,https://coloradocatholicbusinessdirectory.com/start?login=yes,,,,,,,,,,,,send_email,,,,,,,,,,,,,,,,,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,button_click
ajs-next-1786125798350-27db6785-b35f-4eef-94d9-6e3268761b31,,97e6a573-c986-4702-b7ef-accda406c402,2026-08-07 18:03:18.350000+00:00,,1779564452798x328047204556438640,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/start,https://coloradocatholicbusinessdirectory.com/,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,,,,,,,,,,,,sign_up,,,,anniefinsilver.c21@gmail.com,,,,,,,,,,,,,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,button_click
ajs-next-1786125862688-25c67993-e5af-4435-953d-5c5a53589a79,,97e6a573-c986-4702-b7ef-accda406c402,2026-08-07 18:04:22.688000+00:00,,1779564452798x328047204556438640,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/start,https://coloradocatholicbusinessdirectory.com/,?login=yes,Login,https://coloradocatholicbusinessdirectory.com/start?login=yes,,,,,,,,,,,,login,,,,Anniefinsilver.c21@gmail.com,,,,,,,,,,,,,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,button_click
