anonymousId,name,originalTimestamp,category,messageId,userId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,business_id,category_properties,name_properties,button_name,email,input_value,input_num,input_name,traits,location,sponsored_listing,search_text,address,other_category,city,description,display_email,business_name,main_category,parish,phone,sub_category,website,event_type
05dc8fb8-d2ee-42ee-918b-3b74e4db38db,,2025-10-31 17:28:31.668000+00:00,,ajs-next-1761931711668-953e577a-28e1-4a2d-9a93-704eacca970a,1743547621069x279645472884266780,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '141'}]",False,macOS,,,,,,,,,search,,,,,,,,,,,,,,,,,,,,button_click
3848e337-1501-410d-8b67-37278912050b,,2025-10-31 17:07:16.131000+00:00,,ajs-next-1761930436131-ed51c3f5-0e9b-4322-b33c-d707fd150fee,1761930377989x951815782791809400,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",/start,https://coloradocatholicbusinessdirectory.com/,,Login,https://coloradocatholicbusinessdirectory.com/start,,,,,,,,,,,,,,,,,"{'business_id': '1761930377989x951815782791809400', 'email': 'jayce.gtk@gmail.com'}",,,,,,,,,,,,,,,identify
87e6ac00-c2d3-4255-8c47-f0f3902a8821,,2025-10-31 17:40:55.573000+00:00,,ajs-next-1761932455573-08752c18-2f72-45cf-a62e-d74d0e90f7f1,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,,,,,,,,,,,,,,,,,main_list,true,,,,,,,,,,,,,impression
87e6ac00-c2d3-4255-8c47-f0f3902a8821,,2025-10-31 17:40:55.270000+00:00,,ajs-next-1761932455270-bb830875-2c18-4f72-85cf-a62ed74d0e90,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,,,,,,,,,,,,,,,,,sidebar,true,,,,,,,,,,,,,impression
3848e337-1501-410d-8b67-37278912050b,index,2025-10-31 17:06:25.224000+00:00,index,ajs-next-1761930385224-643848e3-3715-41a1-8d0b-673727891205,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,,,,,,,,,,,,,,,page
05dc8fb8-d2ee-42ee-918b-3b74e4db38db,,2025-10-31 17:28:34.378000+00:00,,ajs-next-1761931714378-d211f641-c141-4e46-beaf-73c7d82abb2f,1743547621069x279645472884266780,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=catholic%20owned&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=catholic%20owned&category=,"[{'brand': 'Google Chrome', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '141'}]",False,macOS,,,,,,1752717497153x537286585580736960,,,,,,,,,main_list,true,,,,,,,,,,,,,impression
3848e337-1501-410d-8b67-37278912050b,,2025-10-31 17:06:38.796000+00:00,,ajs-next-1761930398796-1501a10d-0b67-4727-8912-050b36f132c3,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,list_your_business,,,,,,main_page,,,,,,,,,,,,,,button_click
87e6ac00-c2d3-4255-8c47-f0f3902a8821,,2025-10-31 17:41:39.270000+00:00,,ajs-next-1761932499270-2f7205cf-a62e-474d-8e90-f7f15cb9b959,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,,,,,,,,,,,login,,,,,,navbar,,,,,,,,,,,,,,button_click
3848e337-1501-410d-8b67-37278912050b,,2025-10-31 17:08:10.458000+00:00,,ajs-next-1761930490458-ef8cee2f-89b3-41cc-abeb-b96f88e76e5a,1761930377989x951815782791809400,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,,1761930377989x951815782791809400,,,,,3038801174,5,phone,,,,,,,,,,,,,,,,input_changed
3848e337-1501-410d-8b67-37278912050b,,2025-10-31 17:12:07.841000+00:00,,ajs-next-1761930727841-14a36e2a-d89f-48b7-b82d-3d51e1e0182e,1761930377989x951815782791809400,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,,1761930377989x951815782791809400,,,save,,,,,,,,,,,,,,,,,,,,button_click
3848e337-1501-410d-8b67-37278912050b,,2025-10-31 17:07:37.250000+00:00,,ajs-next-1761930457250-8b2d452d-ef8c-4e2f-89b3-81cc6bebb96f,1761930377989x951815782791809400,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,,1761930377989x951815782791809400,,,,,,2,logo,,,,,,,,,,,,,,,,input_changed
87e6ac00-c2d3-4255-8c47-f0f3902a8821,,2025-10-31 17:42:03.791000+00:00,,ajs-next-1761932523791-deb47b9e-c817-4db9-8e5a-b6224fb28a29,1761930377989x951815782791809400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,,1761930377989x951815782791809400,,,save,,,,,,,,,,,,,,,,,,,,button_click
87e6ac00-c2d3-4255-8c47-f0f3902a8821,,2025-10-31 17:42:13.712000+00:00,,ajs-next-1761932533712-c8177db9-8e5a-4622-8fb2-8a292d1fb153,1761930377989x951815782791809400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,,1761930377989x951815782791809400,,,,jayce.gtk@gmail.com,,,,,,,,,,,"Grow the Kingdom is a Catholic, functional training gym built for you to glorify God. GTK offers monthly memberships and group training classes. 
Join a safe a space where fitness is integrated by faith. Offer your workout and pray to God through your training. ",jayce.gtk@gmail.com,Grow The Kingdom Fitness Gym,Health & Wellness,St. Thomas More,(303) 880-1174,Fitness Gym,Www.growthekingdomco.com,db_update
3848e337-1501-410d-8b67-37278912050b,,2025-10-31 17:07:14.978000+00:00,,ajs-next-1761930434978-5b1eed51-c3f5-4e9b-a322-733cd707fd15,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",/start,https://coloradocatholicbusinessdirectory.com/,,Login,https://coloradocatholicbusinessdirectory.com/start,,,,,,,,,,,,sign_up,jayce.gtk@gmail.com,,,,,,,,,,,,,,,,,,,button_click
3848e337-1501-410d-8b67-37278912050b,,2025-10-31 17:11:10.875000+00:00,,ajs-next-1761930670875-6e5acacb-5133-4a93-8319-881747dfeb92,1761930377989x951815782791809400,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,,1761930377989x951815782791809400,,,save,,,,,,,,,,,,,,,,,,,,button_click
3848e337-1501-410d-8b67-37278912050b,,2025-10-31 17:12:03.307000+00:00,,ajs-next-1761930723307-0cf314a3-6e2a-489f-88b7-382d3d51e1e0,1761930377989x951815782791809400,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,,1761930377989x951815782791809400,,,,,,2,logo,,,,,,,,,,,,,,,,input_changed
87e6ac00-c2d3-4255-8c47-f0f3902a8821,index,2025-10-31 17:40:39.681000+00:00,index,ajs-next-1761932439681-c987e6ac-00c2-4382-950c-47f0f3902a88,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/,,?confirmation_email=1761930435450x455885943396136200,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/?confirmation_email=1761930435450x455885943396136200,,,,/,,?confirmation_email=1761930435450x455885943396136200,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/?confirmation_email=1761930435450x455885943396136200,,index,index,,,,,,,,,,,,,,,,,,,,,page
3848e337-1501-410d-8b67-37278912050b,,2025-10-31 17:08:41.318000+00:00,,ajs-next-1761930521318-6bebb96f-88e7-4e5a-8acb-51334a938319,1761930377989x951815782791809400,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,,1761930377989x951815782791809400,,,,,Health & Wellness,8,main_category,,,,,,,,,,,,,,,,input_changed
05dc8fb8-d2ee-42ee-918b-3b74e4db38db,,2025-10-31 17:28:51.077000+00:00,,ajs-next-1761931731077-c1093748-88b0-450b-b3ec-ef58fc03e905,1743547621069x279645472884266780,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '141'}]",False,macOS,,,,,,1753374338412x209529915103450200,,,,,,,,,main_list,true,,,,,,,,,,,,,impression
05dc8fb8-d2ee-42ee-918b-3b74e4db38db,business_profile,2025-10-31 17:29:02.701000+00:00,profile,ajs-next-1761931742701-0070a5e2-3e3e-43fb-aff9-f141b2f46bdc,1743547621069x279645472884266780,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/business_profile/catholic-family-crate-1761044854709x307607562836745150,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/catholic-family-crate-1761044854709x307607562836745150,"[{'brand': 'Google Chrome', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '141'}]",False,macOS,/business_profile/catholic-family-crate-1761044854709x307607562836745150,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/catholic-family-crate-1761044854709x307607562836745150,1761044854709x307607562836745150,profile,business_profile,,,,,,,,,,,,,,,,,,,,,page
3848e337-1501-410d-8b67-37278912050b,,2025-10-31 17:07:17.590000+00:00,,ajs-next-1761930437590-34609274-8b2d-452d-af8c-ee2f89b381cc,1761930377989x951815782791809400,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,,,,,,,,,,"{'business_id': '1761930377989x951815782791809400', 'email': 'jayce.gtk@gmail.com', 'is_logged_in': True}",,,,,,,,,,,,,,,identify
3848e337-1501-410d-8b67-37278912050b,,2025-10-31 17:12:13.247000+00:00,,ajs-next-1761930733247-d89fc8b7-382d-4d51-a1e0-182e3aa3ae00,1761930377989x951815782791809400,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,,1761930377989x951815782791809400,,,,jayce.gtk@gmail.com,,,,,,,,,,,"Grow the Kingdom is a Catholic, functional training gym built for you to glorify God. GTK offers monthly memberships and group training classes. 
Join a safe a space where fitness is integrated by faith. Offer your workout and pray to God through your training. ",jayce.gtk@gmail.com,Grow The Kingdom,Health & Wellness,St. Thomas More,(303) 880-1174,Fitness Gym,Www.growthekingdomco.com,db_update
05dc8fb8-d2ee-42ee-918b-3b74e4db38db,index,2025-10-31 17:28:25.548000+00:00,index,ajs-next-1761931705548-2a8bee03-c501-453e-977a-28e1aa2d5a93,1743547621069x279645472884266780,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '141'}]",False,macOS,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,,,,,,,,,,,,,,,page
05dc8fb8-d2ee-42ee-918b-3b74e4db38db,,2025-10-31 17:28:46.607000+00:00,,ajs-next-1761931726607-c141ae46-7eaf-43c7-982a-bb2fbd4b5cd1,1743547621069x279645472884266780,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=catholic%20owned&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=catholic%20owned&category=,"[{'brand': 'Google Chrome', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '141'}]",False,macOS,,,,,,,,,logout,,,,,,navbar,,,,,,,,,,,,,,button_click
3848e337-1501-410d-8b67-37278912050b,,2025-10-31 17:12:14.541000+00:00,,ajs-next-1761930734541-340bef97-0365-411e-a0c4-9a8b19e2644d,1761930377989x951815782791809400,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",/business_profile/grow-the-kingdom,https://coloradocatholicbusinessdirectory.com/,,Grow The Kingdom | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/grow-the-kingdom,,,,,,,,,,,,,,,,,"{'business_id': '1761930377989x951815782791809400', 'email': 'jayce.gtk@gmail.com', 'is_logged_in': True}",,,,,,,,,,,,,,,identify
87e6ac00-c2d3-4255-8c47-f0f3902a8821,,2025-10-31 17:42:29.371000+00:00,,ajs-next-1761932549371-9bfd2932-92f0-4f69-9d7f-fe53e36ffb43,1761930377989x951815782791809400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Marketing%2FB2B,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Marketing%2FB2B,,,,,,,,,1753374338412x209529915103450200,,,,,,,,,main_list,true,,,,,,,,,,,,,impression
3848e337-1501-410d-8b67-37278912050b,,2025-10-31 17:06:25.817000+00:00,,ajs-next-1761930385817-e3371501-a10d-4b67-b727-8912050b36f1,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,"1743549178851x847080663521240200, 1750436264420x989591292213482400, 1744579851707x640487742075829500, 1743547621069x279645472884266780, 1753982403438x535213824960417500, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1752717497153x537286585580736960",,,,,,,,,,true,,,,,,,,,,,,,impression
3848e337-1501-410d-8b67-37278912050b,dashboard,2025-10-31 17:07:17.591000+00:00,dashboard,ajs-next-1761930437591-92748b2d-452d-4f8c-ae2f-89b381cc6beb,1761930377989x951815782791809400,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,1761930377989x951815782791809400,dashboard,dashboard,,,,,,,,,,,,,,,,,,,,,page
05dc8fb8-d2ee-42ee-918b-3b74e4db38db,,2025-10-31 17:28:33.774000+00:00,,ajs-next-1761931713774-81f4e3cd-b248-4211-b641-c141ae467eaf,1743547621069x279645472884266780,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=catholic%20owned&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=catholic%20owned&category=,"[{'brand': 'Google Chrome', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '141'}]",False,macOS,,,,,,,,,,,,,,"{'email': 'michael@versolalto.biz', 'is_logged_in': True}",,,,,,,,,,,,,,,identify
3848e337-1501-410d-8b67-37278912050b,,2025-10-31 17:08:05.178000+00:00,,ajs-next-1761930485178-452def8c-ee2f-49b3-81cc-6bebb96f88e7,1761930377989x951815782791809400,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,,1761930377989x951815782791809400,,,,,"6160 S Syracuse Way Suite B205, Greenwood Village, CO 80111, USA",3,address,,,,,,,,,,,,,,,,input_changed
3848e337-1501-410d-8b67-37278912050b,business_profile,2025-10-31 17:11:28.786000+00:00,profile,ajs-next-1761930688786-037094f3-9c63-40c9-9b99-8d99ff8c77c5,1761930377989x951815782791809400,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",/business_profile/grow-the-kingdom,https://coloradocatholicbusinessdirectory.com/,,Grow The Kingdom | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/grow-the-kingdom,,,,/business_profile/grow-the-kingdom,https://coloradocatholicbusinessdirectory.com/,,Grow The Kingdom | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/grow-the-kingdom,1761930377989x951815782791809400,profile,business_profile,,,,,,,,,,,,,,,,,,,,,page
05dc8fb8-d2ee-42ee-918b-3b74e4db38db,,2025-10-31 17:28:25.546000+00:00,,ajs-next-1761931705546-eedd2a8b-ee03-4501-953e-577a28e1aa2d,1743547621069x279645472884266780,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '141'}]",False,macOS,,,,,,,,,,,,,,"{'email': 'michael@versolalto.biz', 'is_logged_in': True}",,,,,,,,,,,,,,,identify
05dc8fb8-d2ee-42ee-918b-3b74e4db38db,,2025-10-31 17:28:50.777000+00:00,,ajs-next-1761931730777-750fc109-3748-48b0-a50b-f3ecef58fc03,1743547621069x279645472884266780,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '141'}]",False,macOS,,,,,,,,,,,,,,,sidebar,true,,,,,,,,,,,,,impression
3848e337-1501-410d-8b67-37278912050b,,2025-10-31 17:11:28.784000+00:00,,ajs-next-1761930688784-80070370-94f3-4c63-b0c9-db998d99ff8c,1761930377989x951815782791809400,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",/business_profile/grow-the-kingdom,https://coloradocatholicbusinessdirectory.com/,,Grow The Kingdom | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/grow-the-kingdom,,,,,,,,,,,,,,,,,"{'business_id': '1761930377989x951815782791809400', 'email': 'jayce.gtk@gmail.com', 'is_logged_in': True}",,,,,,,,,,,,,,,identify
3848e337-1501-410d-8b67-37278912050b,dashboard,2025-10-31 17:11:44.019000+00:00,dashboard,ajs-next-1761930704019-10460cf3-14a3-4e2a-989f-c8b7382d3d51,1761930377989x951815782791809400,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,1761930377989x951815782791809400,dashboard,dashboard,,,,,,,,,,,,,,,,,,,,,page
05dc8fb8-d2ee-42ee-918b-3b74e4db38db,search,2025-10-31 17:28:33.774000+00:00,search,ajs-next-1761931713774-e3cdb248-d211-4641-8141-ae467eaf73c7,1743547621069x279645472884266780,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=catholic%20owned&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=catholic%20owned&category=,"[{'brand': 'Google Chrome', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '141'}]",False,macOS,/search,https://coloradocatholicbusinessdirectory.com/,?query=catholic%20owned&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=catholic%20owned&category=,,search,search,,,,,,,,,,,,,,,,,,,,,page
87e6ac00-c2d3-4255-8c47-f0f3902a8821,,2025-10-31 17:41:43.824000+00:00,,ajs-next-1761932503824-46dc6e7e-c86f-4dc9-bb46-94d791d0bbd2,1761930377989x951815782791809400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,"1743549178851x847080663521240200, 1743547621069x279645472884266780, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1744579851707x640487742075829500, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1744335958024x226211831616957250",,,,,,,,,,true,,,,,,,,,,,,,impression
3848e337-1501-410d-8b67-37278912050b,,2025-10-31 17:08:23.287000+00:00,,ajs-next-1761930503287-ee2f89b3-81cc-4beb-b96f-88e76e5acacb,1761930377989x951815782791809400,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,,1761930377989x951815782791809400,,,,,Www.growthekingdomco.com,6,website,,,,,,,,,,,,,,,,input_changed
