messageId,name,userId,originalTimestamp,anonymousId,category,userAgent,page.path,page.referrer,page.search,page.title,page.url,path,referrer,search,title,url,business_id,category_properties,name_properties,userAgentData.brands,userAgentData.mobile,userAgentData.platform,sponsored_listing,location,button_name,search_text,city,parish,event_type
ajs-next-1761455698839-26c08aad-5a0d-46df-92a6-07e2671dc347,,,2025-10-26 05:14:58.839000+00:00,8f8c5e5d-00b7-402f-b181-75705e250d56,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Construction&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Construction&category=,,,,,,,,,,,,true,sidebar,,,,,impression
ajs-next-1761455461651-d7f253e4-f318-4ea5-b59f-2f16a582c644,,,2025-10-26 05:11:01.651000+00:00,8f8c5e5d-00b7-402f-b181-75705e250d56,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Asphalt&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Asphalt&category=Other,,,,,,,,,,,,,,search,,,,button_click
ajs-next-1761455675291-a6b30973-d8a5-4ada-a6c0-8aad5a0d76df,,,2025-10-26 05:14:35.291000+00:00,8f8c5e5d-00b7-402f-b181-75705e250d56,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Construction&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Construction&category=Other,,,,,,1746467711533x453074785848415400,,,,,,false,,,,,,impression
ajs-next-1761455499763-8fc49cb1-c645-428f-a6dd-66566a090fe4,search,,2025-10-26 05:11:39.763000+00:00,8f8c5e5d-00b7-402f-b181-75705e250d56,search,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Construction&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Construction&category=Other,/search,https://coloradocatholicbusinessdirectory.com/,?query=Construction&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Construction&category=Other,,search,search,,,,,,,,,,page
ajs-next-1761455447961-e003d7f2-53e4-4318-aea5-359f2f16a582,,,2025-10-26 05:10:47.961000+00:00,8f8c5e5d-00b7-402f-b181-75705e250d56,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Asphalt&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Asphalt&category=Other,,,,,,,,,,,,false,,,,,,impression
ajs-next-1761455447350-40db2f5a-e003-47f2-93e4-f3186ea5359f,,,2025-10-26 05:10:47.350000+00:00,8f8c5e5d-00b7-402f-b181-75705e250d56,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Asphalt&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Asphalt&category=Other,,,,,,,,,,,,true,sidebar,,,,,impression
ajs-next-1761455483764-fd553f80-ae87-4fc4-9cb1-c645828fe6dd,,,2025-10-26 05:11:23.764000+00:00,8f8c5e5d-00b7-402f-b181-75705e250d56,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Construction&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Construction&category=,,,,,,"1745273541628x945470626229355500, 1746467711533x453074785848415400",,,,,,false,,,,,,impression
ajs-next-1761455674351-681e9cc9-c446-46b3-8973-d8a56ada26c0,search,,2025-10-26 05:14:34.351000+00:00,8f8c5e5d-00b7-402f-b181-75705e250d56,search,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Construction&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Construction&category=Other,/search,https://coloradocatholicbusinessdirectory.com/,?query=Construction&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Construction&category=Other,,search,search,,,,,,,,,,page
ajs-next-1761455500372-c645828f-e6dd-4656-aa09-0fe4d7576315,,,2025-10-26 05:11:40.372000+00:00,8f8c5e5d-00b7-402f-b181-75705e250d56,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Construction&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Construction&category=Other,,,,,,1750436264420x989591292213482400,,,,,,true,main_list,,,,,impression
ajs-next-1761455674672-9cc9c446-a6b3-4973-98a5-6ada26c08aad,,,2025-10-26 05:14:34.672000+00:00,8f8c5e5d-00b7-402f-b181-75705e250d56,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Construction&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Construction&category=Other,,,,,,,,,,,,true,sidebar,,,,,impression
ajs-next-1761455482543-c644260b-9c17-4c3d-bd55-3f80ae878fc4,,,2025-10-26 05:11:22.543000+00:00,8f8c5e5d-00b7-402f-b181-75705e250d56,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Construction&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Construction&category=Other,,,,,,,,,,,,,main_search,,Construction,,Ave Maria,search
ajs-next-1761455674980-c446a6b3-0973-48a5-aada-26c08aad5a0d,,,2025-10-26 05:14:34.980000+00:00,8f8c5e5d-00b7-402f-b181-75705e250d56,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Construction&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Construction&category=Other,,,,,,1750436264420x989591292213482400,,,,,,true,main_list,,,,,impression
ajs-next-1761455429892-5e5d00b7-702f-4181-b570-5e250d56eb61,,,2025-10-26 05:10:29.892000+00:00,8f8c5e5d-00b7-402f-b181-75705e250d56,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1744579851707x640487742075829500, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1743549178851x847080663521240200",,,,,,true,,,,,,impression
ajs-next-1761455704631-76dfd2a6-07e2-471d-8347-e08ef65bfc14,,,2025-10-26 05:15:04.631000+00:00,8f8c5e5d-00b7-402f-b181-75705e250d56,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Construction&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Construction&category=,,,,,,1745273541628x945470626229355500,,,,,,false,,more_info_text,,,,button_click
ajs-next-1761455483159-9c172c3d-fd55-4f80-ae87-8fc49cb1c645,,,2025-10-26 05:11:23.159000+00:00,8f8c5e5d-00b7-402f-b181-75705e250d56,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Construction&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Construction&category=,,,,,,,,,,,,true,sidebar,,,,,impression
ajs-next-1761455698534-6ada26c0-8aad-4a0d-b6df-d2a607e2671d,search,,2025-10-26 05:14:58.534000+00:00,8f8c5e5d-00b7-402f-b181-75705e250d56,search,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Construction&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Construction&category=,/search,https://coloradocatholicbusinessdirectory.com/,?query=Construction&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Construction&category=,,search,search,,,,,,,,,,page
ajs-next-1761455705498-604d7817-88a0-4609-a673-064fbb6c49dc,business_profile,,2025-10-26 05:15:05.498000+00:00,8f8c5e5d-00b7-402f-b181-75705e250d56,profile,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/business_profile/bunn--sons-custom-builders-1745273541628x945470626229355500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/bunn--sons-custom-builders-1745273541628x945470626229355500,/business_profile/bunn--sons-custom-builders-1745273541628x945470626229355500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/bunn--sons-custom-builders-1745273541628x945470626229355500,1745273541628x945470626229355500,profile,business_profile,,,,,,,,,,page
ajs-next-1761455698219-d8a56ada-26c0-4aad-9a0d-76dfd2a607e2,,,2025-10-26 05:14:58.219000+00:00,8f8c5e5d-00b7-402f-b181-75705e250d56,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Construction&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Construction&category=Other,,,,,,,,,,,,,main_search,,Construction,,Ave Maria,search
ajs-next-1761455697912-0973d8a5-6ada-46c0-8aad-5a0d76dfd2a6,,,2025-10-26 05:14:57.912000+00:00,8f8c5e5d-00b7-402f-b181-75705e250d56,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Construction&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Construction&category=Other,,,,,,,,,,,,,,search,,,,button_click
