category,originalTimestamp,messageId,name,userId,anonymousId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,category_properties,name_properties,business_id,location,sponsored_listing,search_text,button_name,city,parish,traits,event_type
,2026-04-29 16:00:48.826000+00:00,ajs-next-1777478448826-18e49881-1907-4e73-9136-94a1595a739e,,,754018e4-9881-4907-8e73-913694a1595a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,"1752717497153x537286585580736960, 1744335958024x226211831616957250, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1771436045389x658317953644361100, 1770943484557x164806709481949200, 1744579851707x640487742075829500, 1751744301621x758526182685981300, 1750436264420x989591292213482400",,true,,,,,,impression
profile,2026-04-29 16:08:33.395000+00:00,ajs-next-1777478913395-3cb26e35-c3d4-4c16-af07-16b18c0d6427,business_profile,,c2cb7704-131f-4201-9807-35d6822500ef,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,profile,business_profile,1753982403438x535213824960417500,,,,,,,,page
,2026-04-29 16:02:23.451000+00:00,ajs-next-1777478543451-baffc3cf-b6e1-4685-a8a6-240774d350ca,,,af6f17c1-baff-43cf-b6e1-e685e8a62407,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,"1753374338412x209529915103450200, 1751744301621x758526182685981300, 1752717497153x537286585580736960, 1771436045389x658317953644361100, 1770943484557x164806709481949200, 1753982403438x535213824960417500, 1744335958024x226211831616957250, 1744579851707x640487742075829500, 1750436264420x989591292213482400",,true,,,,,,impression
,2026-04-29 16:12:21.637000+00:00,ajs-next-1777479141637-79500691-34c9-42d1-9c8d-c7e1fc9d6d50,,,4464c041-724b-4199-a3cc-4ea8f6858f8e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,,,"1753374338412x209529915103450200, 1752717497153x537286585580736960, 1751744301621x758526182685981300, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1770943484557x164806709481949200, 1744579851707x640487742075829500, 1771436045389x658317953644361100, 1744335958024x226211831616957250",,true,,,,,,impression
,2026-04-29 16:04:02.439000+00:00,ajs-next-1777478642439-64a74416-d19e-4137-828d-312e1eb49b5e,,,83d61f9a-64a7-4416-919e-4137c28d312e,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,"1744335958024x226211831616957250, 1750436264420x989591292213482400, 1771436045389x658317953644361100, 1753982403438x535213824960417500, 1770943484557x164806709481949200, 1752717497153x537286585580736960, 1744579851707x640487742075829500, 1751744301621x758526182685981300, 1753374338412x209529915103450200",,true,,,,,,impression
,2026-04-29 16:08:33.298000+00:00,ajs-next-1777478913298-7704131f-7201-4807-b5d6-822500ef3c04,,,c2cb7704-131f-4201-9807-35d6822500ef,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,"1744335958024x226211831616957250, 1770943484557x164806709481949200, 1753374338412x209529915103450200, 1751744301621x758526182685981300, 1750436264420x989591292213482400, 1752717497153x537286585580736960, 1744579851707x640487742075829500, 1771436045389x658317953644361100, 1753982403438x535213824960417500",,true,,,,,,impression
,2026-04-29 16:02:13.877000+00:00,ajs-next-1777478533877-4ae04614-aaea-4a10-ac0e-ff16d0cbbb9d,,,1c9c99f4-20d8-4832-9759-3f2bbe3318b7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,"1771436045389x658317953644361100, 1744579851707x640487742075829500, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1751744301621x758526182685981300, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1770943484557x164806709481949200",,true,,,,,,impression
,2026-04-29 16:03:44.570000+00:00,ajs-next-1777478624570-75fca6d7-390f-4048-a515-cfdbc8c6f248,,,0c2075fc-a6d7-490f-a048-e515cfdbc8c6,"Mozilla/5.0 (Macintosh; Intel Mac OS X 15_7_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,"1770943484557x164806709481949200, 1752717497153x537286585580736960, 1753374338412x209529915103450200, 1751744301621x758526182685981300, 1771436045389x658317953644361100, 1744335958024x226211831616957250, 1744579851707x640487742075829500, 1753982403438x535213824960417500, 1750436264420x989591292213482400",,true,,,,,,impression
index,2026-04-29 16:04:02.005000+00:00,ajs-next-1777478642005-3e83d61f-9a64-4744-96d1-9e4137c28d31,index,,83d61f9a-64a7-4416-919e-4137c28d312e,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,page
,2026-04-29 16:01:22.425000+00:00,ajs-next-1777478482425-faebc627-1c3f-4390-ae26-3da2c76039cb,,,b502faeb-c627-4c3f-a390-ae263da2c760,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,"1751744301621x758526182685981300, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1770943484557x164806709481949200, 1771436045389x658317953644361100, 1744335958024x226211831616957250, 1750436264420x989591292213482400, 1753982403438x535213824960417500",,true,,,,,,impression
,2026-04-29 16:01:22.818000+00:00,ajs-next-1777478482818-c6271c3f-2390-4e26-bda2-c76039cbb7e7,,,b502faeb-c627-4c3f-a390-ae263da2c760,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,"1751744301621x758526182685981300, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1770943484557x164806709481949200, 1771436045389x658317953644361100, 1744335958024x226211831616957250, 1750436264420x989591292213482400, 1753982403438x535213824960417500",,true,,,,,,impression
index,2026-04-29 16:02:22.951000+00:00,ajs-next-1777478542951-c4af6f17-c1ba-4fc3-8fb6-e1e685e8a624,index,,af6f17c1-baff-43cf-b6e1-e685e8a62407,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,page
profile,2026-04-29 16:02:13.643000+00:00,ajs-next-1777478533643-ba182dce-2536-4286-bff2-565f258e5f8d,business_profile,,1c9c99f4-20d8-4832-9759-3f2bbe3318b7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,profile,business_profile,1753982403438x535213824960417500,,,,,,,,page
,2026-04-29 16:01:58.450000+00:00,ajs-next-1777478518450-6423929c-17a2-447b-9cc6-d97bff93d7f3,,,2c196423-929c-47a2-847b-9cc6d97bff93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,"1753982403438x535213824960417500, 1750436264420x989591292213482400, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1770943484557x164806709481949200, 1751744301621x758526182685981300, 1744579851707x640487742075829500, 1771436045389x658317953644361100",,true,,,,,,impression
index,2026-04-29 16:02:13.547000+00:00,ajs-next-1777478533547-2340e3aa-4ae0-4614-aaea-aa102c0eff16,index,,1c9c99f4-20d8-4832-9759-3f2bbe3318b7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,page
index,2026-04-29 16:03:50.791000+00:00,ajs-next-1777478630791-7533c157-0fd9-426d-ae32-ce43b015d8b8,index,,33c1570f-d9f2-4d2e-b2ce-43b015d8b891,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,page
,2026-04-29 16:04:05.682000+00:00,ajs-next-1777478645682-55fcc765-a72c-4fda-b76e-628a2c00c9dc,,,3fbffce2-55fc-4765-a72c-efda776e628a,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.7339.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,"1771436045389x658317953644361100, 1750436264420x989591292213482400, 1744579851707x640487742075829500, 1770943484557x164806709481949200, 1751744301621x758526182685981300, 1752717497153x537286585580736960, 1744335958024x226211831616957250, 1753982403438x535213824960417500, 1753374338412x209529915103450200",,true,,,,,,impression
,2026-04-29 16:01:07.459000+00:00,ajs-next-1777478467459-7b6ea25c-11e3-4ad8-9c57-20e0a8adfeef,,,bf4f7b6e-a25c-41e3-8ad8-dc5720e0a8ad,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,"1771436045389x658317953644361100, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1753374338412x209529915103450200, 1770943484557x164806709481949200, 1753982403438x535213824960417500, 1744335958024x226211831616957250, 1751744301621x758526182685981300, 1750436264420x989591292213482400",,true,,,,,,impression
,2026-04-29 16:04:35.795000+00:00,ajs-next-1777478675795-e9a89d7d-d385-4801-af06-4a2a709eafd1,,,2900e9a8-9d7d-4385-9801-2f064a2a709e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,"1750436264420x989591292213482400, 1753982403438x535213824960417500, 1752717497153x537286585580736960, 1753374338412x209529915103450200, 1744579851707x640487742075829500, 1751744301621x758526182685981300, 1744335958024x226211831616957250, 1771436045389x658317953644361100, 1770943484557x164806709481949200",,true,,,,,,impression
index,2026-04-29 16:04:35.763000+00:00,ajs-next-1777478675763-932900e9-a89d-4dd3-8558-012f064a2a70,index,,2900e9a8-9d7d-4385-9801-2f064a2a709e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,page
index,2026-04-29 16:02:13.191000+00:00,ajs-next-1777478533191-b4789140-9da5-4c17-b5d5-e6b1ffe65fa7,index,,7891409d-a57c-47b5-95e6-b1ffe65fa7f8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,page
index,2026-04-29 16:00:48.813000+00:00,ajs-next-1777478448813-c2754018-e498-4119-874e-73913694a159,index,,754018e4-9881-4907-8e73-913694a1595a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,page
profile,2026-04-29 16:03:49.979000+00:00,ajs-next-1777478629979-9b3a14bb-7136-445e-aa48-7574ff7d6c7c,business_profile,,3a14bb71-3654-4e6a-8875-74ff7d6c7c5b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,profile,business_profile,1752717497153x537286585580736960,,,,,,,,page
index,2026-04-29 16:04:05.352000+00:00,ajs-next-1777478645352-793fbffc-e255-4cc7-a5a7-2cefda776e62,index,,3fbffce2-55fc-4765-a72c-efda776e628a,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.7339.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,page
index,2026-04-29 16:12:21.530000+00:00,ajs-next-1777479141530-67f07950-0691-44c9-b2d1-5c8dc7e1fc9d,index,,4464c041-724b-4199-a3cc-4ea8f6858f8e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,page
,2026-04-29 16:01:07.792000+00:00,ajs-next-1777478467792-a25c11e3-8ad8-4c57-a0e0-a8adfeef4cad,,,bf4f7b6e-a25c-41e3-8ad8-dc5720e0a8ad,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,"1771436045389x658317953644361100, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1753374338412x209529915103450200, 1770943484557x164806709481949200, 1753982403438x535213824960417500, 1744335958024x226211831616957250, 1751744301621x758526182685981300, 1750436264420x989591292213482400",,true,,,,,,impression
,2026-04-29 16:03:44.903000+00:00,ajs-next-1777478624903-a6d7390f-e048-4515-8fdb-c8c6f2485998,,,0c2075fc-a6d7-490f-a048-e515cfdbc8c6,"Mozilla/5.0 (Macintosh; Intel Mac OS X 15_7_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,"1770943484557x164806709481949200, 1752717497153x537286585580736960, 1753374338412x209529915103450200, 1751744301621x758526182685981300, 1771436045389x658317953644361100, 1744335958024x226211831616957250, 1744579851707x640487742075829500, 1753982403438x535213824960417500, 1750436264420x989591292213482400",,true,,,,,,impression
,2026-04-29 16:03:51.109000+00:00,ajs-next-1777478631109-d9f26d2e-32ce-43b0-95d8-b891511940c9,,,33c1570f-d9f2-4d2e-b2ce-43b015d8b891,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,"1753982403438x535213824960417500, 1752717497153x537286585580736960, 1744579851707x640487742075829500, 1770943484557x164806709481949200, 1744335958024x226211831616957250, 1750436264420x989591292213482400, 1751744301621x758526182685981300, 1771436045389x658317953644361100, 1753374338412x209529915103450200",,true,,,,,,impression
,2026-04-29 16:04:36.086000+00:00,ajs-next-1777478676086-9d7dd385-5801-4f06-8a2a-709eafd12e45,,,2900e9a8-9d7d-4385-9801-2f064a2a709e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,"1750436264420x989591292213482400, 1753982403438x535213824960417500, 1752717497153x537286585580736960, 1753374338412x209529915103450200, 1744579851707x640487742075829500, 1751744301621x758526182685981300, 1744335958024x226211831616957250, 1771436045389x658317953644361100, 1770943484557x164806709481949200",,true,,,,,,impression
index,2026-04-29 16:07:56.033000+00:00,ajs-next-1777478876033-d2421c87-1045-4ac3-a595-bd6e65220972,index,,421c8710-45ca-4365-95bd-6e652209720a,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.7339.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,page
,2026-04-29 16:08:33.661000+00:00,ajs-next-1777478913661-131f7201-5807-45d6-8225-00ef3c040bbe,,,c2cb7704-131f-4201-9807-35d6822500ef,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,"1744335958024x226211831616957250, 1770943484557x164806709481949200, 1753374338412x209529915103450200, 1751744301621x758526182685981300, 1750436264420x989591292213482400, 1752717497153x537286585580736960, 1744579851707x640487742075829500, 1771436045389x658317953644361100, 1753982403438x535213824960417500",,true,,,,,,impression
,2026-04-29 16:07:56.356000+00:00,ajs-next-1777478876356-45cac365-95bd-4e65-a209-720a4db93ab5,,,421c8710-45ca-4365-95bd-6e652209720a,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.7339.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,"1753982403438x535213824960417500, 1752717497153x537286585580736960, 1744335958024x226211831616957250, 1771436045389x658317953644361100, 1770943484557x164806709481949200, 1751744301621x758526182685981300, 1750436264420x989591292213482400, 1744579851707x640487742075829500, 1753374338412x209529915103450200",,true,,,,,,impression
index,2026-04-29 17:31:34.288000+00:00,ajs-next-1777483894288-d418cb23-b190-47ac-94d8-e516f1cbcb32,index,1777405836126x277715594249416060,37e4ea75-6eaa-4929-a265-b019a09cb079,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,page
,2026-04-29 17:31:38.255000+00:00,ajs-next-1777483898255-66429677-6db1-471d-a8d5-e5ae95b2415b,,1777405836126x277715594249416060,37e4ea75-6eaa-4929-a265-b019a09cb079,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/business_profile/rocky-mountain-financial-solutions,https://coloradocatholicbusinessdirectory.com/,,Rocky Mountain Financial Solutions | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/rocky-mountain-financial-solutions,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,,,,,,,,,,"{'business_id': '1777405836126x277715594249416060', 'email': 'jim@rmfinancialsolutions.com', 'is_logged_in': True}",identify
dashboard,2026-04-29 17:31:29.505000+00:00,ajs-next-1777483889505-c930a384-4810-467a-a23c-d598827332a1,dashboard,1777405836126x277715594249416060,37e4ea75-6eaa-4929-a265-b019a09cb079,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,dashboard,dashboard,1777405836126x277715594249416060,,,,,,,,page
,2026-04-29 17:31:34.778000+00:00,ajs-next-1777483894778-cb23b190-67ac-44d8-a516-f1cbcb32ae11,,1777405836126x277715594249416060,37e4ea75-6eaa-4929-a265-b019a09cb079,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,,,"1751744301621x758526182685981300, 1752717497153x537286585580736960, 1770943484557x164806709481949200, 1771436045389x658317953644361100, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1744335958024x226211831616957250",,true,,,,,,impression
