userId,anonymousId,messageId,originalTimestamp,name,category,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,business_id,sponsored_listing,path,referrer,search,title,url,category_properties,name_properties,location,button_name,search_text,city,parish,traits,input_num,input_name,input_value,address,other_category,description,display_email,business_name,main_category,phone,sub_category,website,email,event_type
,bb8b4c8f-3e37-45cc-b164-aae3691617f0,ajs-next-1763177018510-ecbb8b4c-8f3e-47e5-8cf1-64aae3691617,2025-11-15 03:23:38.510000+00:00,terms_of_service,terms,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/terms_of_service/grinnon-photography-1758568877707x715638242996164100,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/terms_of_service/grinnon-photography-1758568877707x715638242996164100,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,/terms_of_service/grinnon-photography-1758568877707x715638242996164100,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/terms_of_service/grinnon-photography-1758568877707x715638242996164100,terms,terms_of_service,,,,,,,,,,,,,,,,,,,,page
,8aba6033-48b5-498c-b262-3ac3f66c716c,ajs-next-1763179459232-238aba60-3348-4569-8c72-623ac3f66c71,2025-11-15 04:04:19.232000+00:00,how_it_works,how_it_works,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1000-good-books-project-1747165674437x491901038958021200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1000-good-books-project-1747165674437x491901038958021200,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,/how_it_works/1000-good-books-project-1747165674437x491901038958021200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1000-good-books-project-1747165674437x491901038958021200,how_it_works,how_it_works,,,,,,,,,,,,,,,,,,,,page
,85236210-ddc2-4703-b47b-3e1a572b4ed3,ajs-next-1763180075315-35852362-10dd-42b7-8334-7b3e1a572b4e,2025-11-15 04:14:35.315000+00:00,about_us,about_us,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1762182239841x331415869932633000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1762182239841x331415869932633000,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,/about_us/1762182239841x331415869932633000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1762182239841x331415869932633000,about_us,about_us,,,,,,,,,,,,,,,,,,,,page
,8fe31d0a-e4f8-48d6-80cc-fef59b915d4f,ajs-next-1763179439110-d18fe31d-0ae4-4858-9680-ccfef59b915d,2025-11-15 04:03:59.110000+00:00,about_us,about_us,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/catholic-charities-of-denver-1762271200864x775090106640580500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/catholic-charities-of-denver-1762271200864x775090106640580500,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,/about_us/catholic-charities-of-denver-1762271200864x775090106640580500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/catholic-charities-of-denver-1762271200864x775090106640580500,about_us,about_us,,,,,,,,,,,,,,,,,,,,page
,52df1357-33fe-4785-843b-b4cba5c682c9,ajs-next-1763179687701-2252df13-5733-4ea7-8584-3bb4cba5c682,2025-11-15 04:08:07.701000+00:00,business_profile,profile,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/business_profile/sophia-montessori-academy-1749068120323x412920063824988600,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/sophia-montessori-academy-1749068120323x412920063824988600,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,1749068120323x412920063824988600,,/business_profile/sophia-montessori-academy-1749068120323x412920063824988600,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/sophia-montessori-academy-1749068120323x412920063824988600,profile,business_profile,,,,,,,,,,,,,,,,,,,,page
,fcfd6c5a-a582-474f-b6ea-daa906a6ef37,ajs-next-1763180745632-df05c78e-8eb0-41a4-87a9-297a4234ee80,2025-11-15 04:25:45.632000+00:00,business_profile,profile,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",/business_profile/tony-capra-plumbing-and-heating-1754927931120x470668069008822300,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/tony-capra-plumbing-and-heating-1754927931120x470668069008822300,,,,1754927931120x470668069008822300,,/business_profile/tony-capra-plumbing-and-heating-1754927931120x470668069008822300,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/tony-capra-plumbing-and-heating-1754927931120x470668069008822300,profile,business_profile,,,,,,,,,,,,,,,,,,,,page
,379617f9-81d1-4d1d-8950-91933a1fab9d,ajs-next-1763182804290-f0379617-f981-41ad-9dc9-5091933a1fab,2025-11-15 05:00:04.290000+00:00,business_profile,profile,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/business_profile/am-honey-1751749348389x952656707958261400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/am-honey-1751749348389x952656707958261400,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,1751749348389x952656707958261400,,/business_profile/am-honey-1751749348389x952656707958261400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/am-honey-1751749348389x952656707958261400,profile,business_profile,,,,,,,,,,,,,,,,,,,,page
,d6e8655a-074e-41e6-9648-06f45d0556e7,ajs-next-1763183010922-f5d6e865-5a07-4e31-a616-4806f45d0556,2025-11-15 05:03:30.921000+00:00,how_it_works,how_it_works,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/asset-protection-services-of-colorado-1750785338983x949958887494882000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/asset-protection-services-of-colorado-1750785338983x949958887494882000,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,/how_it_works/asset-protection-services-of-colorado-1750785338983x949958887494882000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/asset-protection-services-of-colorado-1750785338983x949958887494882000,how_it_works,how_it_works,,,,,,,,,,,,,,,,,,,,page
,82328832-f5c3-45d0-aa70-e92f80b98f66,ajs-next-1763190037075-52823288-32f5-43a5-902a-70e92f80b98f,2025-11-15 07:00:37.075000+00:00,business_profile,profile,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/business_profile/alderman-custom-builders-1758147388607x898014240790697700,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/alderman-custom-builders-1758147388607x898014240790697700,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,1758147388607x898014240790697700,,/business_profile/alderman-custom-builders-1758147388607x898014240790697700,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/alderman-custom-builders-1758147388607x898014240790697700,profile,business_profile,,,,,,,,,,,,,,,,,,,,page
,aadf02c5-ca43-4d7e-b9fa-32c36706eda2,ajs-next-1763200837124-5aaadf02-c5ca-43ed-bef9-fa32c36706ed,2025-11-15 10:00:37.124000+00:00,index,index,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,,,,,,,,,,,,page
,0b2de0c4-ecc2-4b61-8566-38ebf2cd1bbe,ajs-next-1763206546686-d40b2de0-c4ec-422b-a105-6638ebf2cd1b,2025-11-15 11:35:46.686000+00:00,business_profile,profile,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/business_profile/dryer-vent-wizard-of-castle-rock-1754505203290x671062062407191900,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/dryer-vent-wizard-of-castle-rock-1754505203290x671062062407191900,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,1754505203290x671062062407191900,,/business_profile/dryer-vent-wizard-of-castle-rock-1754505203290x671062062407191900,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/dryer-vent-wizard-of-castle-rock-1754505203290x671062062407191900,profile,business_profile,,,,,,,,,,,,,,,,,,,,page
,7d8468bd-3286-405c-9a0a-c8fef5f651a6,ajs-next-1763207114882-e17d8468-bd32-4660-9c9a-0ac8fef5f651,2025-11-15 11:45:14.882000+00:00,terms_of_service,terms,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/terms_of_service/denver-catholic-counseling-1744740154739x566945822952470660,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/terms_of_service/denver-catholic-counseling-1744740154739x566945822952470660,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,/terms_of_service/denver-catholic-counseling-1744740154739x566945822952470660,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/terms_of_service/denver-catholic-counseling-1744740154739x566945822952470660,terms,terms_of_service,,,,,,,,,,,,,,,,,,,,page
,6ad0df9e-b2f8-4b0f-94fd-93f92a986553,ajs-next-1763217964868-4c6ad0df-9eb2-488b-8f54-fd93f92a9865,2025-11-15 14:46:04.868000+00:00,how_it_works,how_it_works,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/castle-frenchies-1752687366861x422755081931784260,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/castle-frenchies-1752687366861x422755081931784260,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,/how_it_works/castle-frenchies-1752687366861x422755081931784260,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/castle-frenchies-1752687366861x422755081931784260,how_it_works,how_it_works,,,,,,,,,,,,,,,,,,,,page
,6975a00e-cc89-4f85-9bc9-a0731d7dd340,ajs-next-1763219069483-516975a0-0ecc-49bf-851b-c9a0731d7dd3,2025-11-15 15:04:29.483000+00:00,how_it_works,how_it_works,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/serviam-technology-vendor-management--1749580724532x760028975589297300,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/serviam-technology-vendor-management--1749580724532x760028975589297300,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,/how_it_works/serviam-technology-vendor-management--1749580724532x760028975589297300,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/serviam-technology-vendor-management--1749580724532x760028975589297300,how_it_works,how_it_works,,,,,,,,,,,,,,,,,,,,page
,37bce29e-ffaa-4684-b8d3-c26b57c33a4a,ajs-next-1763217966347-8737bce2-9eff-4a06-8438-d3c26b57c33a,2025-11-15 14:46:06.347000+00:00,about_us,about_us,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/alderman-enterprises-1761762460002x434978052003146300,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/alderman-enterprises-1761762460002x434978052003146300,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,/about_us/alderman-enterprises-1761762460002x434978052003146300,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/alderman-enterprises-1761762460002x434978052003146300,about_us,about_us,,,,,,,,,,,,,,,,,,,,page
,bf751ac2-0796-4c62-a885-8f6bc9fdbfe7,ajs-next-1763219431225-49431427-f445-4bf4-9530-b51328ed3786,2025-11-15 15:10:31.225000+00:00,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,"1752717497153x537286585580736960, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1744579851707x640487742075829500, 1743549178851x847080663521240200, 1758312173588x895819358343598700, 1743547621069x279645472884266780",true,,,,,,,,,,,,,,,,,,,,,,,,,,,impression
,bf751ac2-0796-4c62-a885-8f6bc9fdbfe7,ajs-next-1763219429983-23b07317-4943-4427-b445-8bf41530b513,2025-11-15 15:10:29.983000+00:00,index,index,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,,,,,,,,,,,,page
,bf751ac2-0796-4c62-a885-8f6bc9fdbfe7,ajs-next-1763219431216-73174943-1427-4445-8bf4-1530b51328ed,2025-11-15 15:10:31.216000+00:00,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,"1752717497153x537286585580736960, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1744579851707x640487742075829500, 1743549178851x847080663521240200, 1758312173588x895819358343598700, 1743547621069x279645472884266780",true,,,,,,,,,,,,,,,,,,,,,,,,,,,impression
,cbde936b-f6d2-4ad4-9c92-459c96353839,ajs-next-1763219978375-3ecbde93-6bf6-423a-94dc-92459c963538,2025-11-15 15:19:38.375000+00:00,business_profile,profile,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/business_profile/emmaus-catholic-hospice-1746631267951x741803061642879500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/emmaus-catholic-hospice-1746631267951x741803061642879500,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,1746631267951x741803061642879500,,/business_profile/emmaus-catholic-hospice-1746631267951x741803061642879500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/emmaus-catholic-hospice-1746631267951x741803061642879500,profile,business_profile,,,,,,,,,,,,,,,,,,,,page
,d5f7a4e8-af31-461e-89b1-b6103d891c22,ajs-next-1763219979675-20d5f7a4-e8af-41d6-9e49-b1b6103d891c,2025-11-15 15:19:39.675000+00:00,about_us,about_us,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/artisan-web-design-studio-1754084205128x675147807630683600,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/artisan-web-design-studio-1754084205128x675147807630683600,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,/about_us/artisan-web-design-studio-1754084205128x675147807630683600,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/artisan-web-design-studio-1754084205128x675147807630683600,about_us,about_us,,,,,,,,,,,,,,,,,,,,page
,ffd1c890-8625-481a-8c3f-ee4c460bfe85,ajs-next-1763221994216-a3ffd1c8-9086-45c8-9acc-3fee4c460bfe,2025-11-15 15:53:14.216000+00:00,terms_of_service,terms,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/terms_of_service/professional-presence-web-design-agency-1757438153395x416809556103947500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/terms_of_service/professional-presence-web-design-agency-1757438153395x416809556103947500,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,/terms_of_service/professional-presence-web-design-agency-1757438153395x416809556103947500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/terms_of_service/professional-presence-web-design-agency-1757438153395x416809556103947500,terms,terms_of_service,,,,,,,,,,,,,,,,,,,,page
,67aec23b-34c6-4003-a1d3-a1a1b3d9d5fb,ajs-next-1763222311623-1f67aec2-3b34-46c0-8361-d3a1a1b3d9d5,2025-11-15 15:58:31.623000+00:00,business_profile,profile,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/business_profile/clara-rose-creative-1754949567759x639105313824555300,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/clara-rose-creative-1754949567759x639105313824555300,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,1754949567759x639105313824555300,,/business_profile/clara-rose-creative-1754949567759x639105313824555300,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/clara-rose-creative-1754949567759x639105313824555300,profile,business_profile,,,,,,,,,,,,,,,,,,,,page
,8db5df9a-7401-4137-8f24-1e21c7994d75,ajs-next-1763222026329-ba8db5df-9a74-41c1-b7cf-241e21c7994d,2025-11-15 15:53:46.329000+00:00,about_us,about_us,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/hedberg-law-firm-llc-1744282156200x727555159743162000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/hedberg-law-firm-llc-1744282156200x727555159743162000,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,/about_us/hedberg-law-firm-llc-1744282156200x727555159743162000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/hedberg-law-firm-llc-1744282156200x727555159743162000,about_us,about_us,,,,,,,,,,,,,,,,,,,,page
,7bbe6239-6ef2-404f-b5a7-398d941d30f7,ajs-next-1763222003532-4f7bbe62-396e-4250-8f75-a7398d941d30,2025-11-15 15:53:23.532000+00:00,about_us,about_us,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/dryer-vent-wizard-of-castle-rock-1754505203290x671062062407191900,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/dryer-vent-wizard-of-castle-rock-1754505203290x671062062407191900,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,/about_us/dryer-vent-wizard-of-castle-rock-1754505203290x671062062407191900,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/dryer-vent-wizard-of-castle-rock-1754505203290x671062062407191900,about_us,about_us,,,,,,,,,,,,,,,,,,,,page
,9903eaa9-9752-4cc9-afd0-5c5af778b7fb,ajs-next-1763221998738-b49903ea-a997-424c-89af-d05c5af778b7,2025-11-15 15:53:18.738000+00:00,terms_of_service,terms,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/terms_of_service/metalarc-llc-1755533063776x956164571796881400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/terms_of_service/metalarc-llc-1755533063776x956164571796881400,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,/terms_of_service/metalarc-llc-1755533063776x956164571796881400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/terms_of_service/metalarc-llc-1755533063776x956164571796881400,terms,terms_of_service,,,,,,,,,,,,,,,,,,,,page
,aba0b175-d6b2-4007-8884-953474518982,ajs-next-1763222098291-00aba0b1-75d6-4250-8748-849534745189,2025-11-15 15:54:58.291000+00:00,how_it_works,how_it_works,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/serve-business-consulting-llc-1744397288473x909294892772270800,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/serve-business-consulting-llc-1744397288473x909294892772270800,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,/how_it_works/serve-business-consulting-llc-1744397288473x909294892772270800,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/serve-business-consulting-llc-1744397288473x909294892772270800,how_it_works,how_it_works,,,,,,,,,,,,,,,,,,,,page
,65bb28e9-01f7-4eef-b3cd-a034e1eacedb,ajs-next-1763222201261-9565bb28-e901-47de-afb3-cda034e1eace,2025-11-15 15:56:41.261000+00:00,how_it_works,how_it_works,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/bankers-life--1758312173588x895819358343598700,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/bankers-life--1758312173588x895819358343598700,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,/how_it_works/bankers-life--1758312173588x895819358343598700,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/bankers-life--1758312173588x895819358343598700,how_it_works,how_it_works,,,,,,,,,,,,,,,,,,,,page
,a353b57e-f297-470b-9081-fcb22de67c50,ajs-next-1763221966402-a2a353b5-7ef2-47c7-8b90-81fcb22de67c,2025-11-15 15:52:46.402000+00:00,business_profile,profile,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/business_profile/bunn--sons-custom-builders-1745273541628x945470626229355500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/bunn--sons-custom-builders-1745273541628x945470626229355500,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,1745273541628x945470626229355500,,/business_profile/bunn--sons-custom-builders-1745273541628x945470626229355500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/bunn--sons-custom-builders-1745273541628x945470626229355500,profile,business_profile,,,,,,,,,,,,,,,,,,,,page
,52cb4814-3365-4399-80e0-9fb6c6ee74d2,ajs-next-1763225635711-5552cb48-1433-4543-9900-e09fb6c6ee74,2025-11-15 16:53:55.711000+00:00,business_profile,profile,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/business_profile/kimberly-austin-realtor---exp-realty--1747864432460x772931238395911000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/kimberly-austin-realtor---exp-realty--1747864432460x772931238395911000,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,1747864432460x772931238395911000,,/business_profile/kimberly-austin-realtor---exp-realty--1747864432460x772931238395911000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/kimberly-austin-realtor---exp-realty--1747864432460x772931238395911000,profile,business_profile,,,,,,,,,,,,,,,,,,,,page
,5316eaa0-a93a-4ae8-a758-cc8445afd184,ajs-next-1763226074037-5c5316ea-a0a9-4a8a-a8e7-58cc8445afd1,2025-11-15 17:01:14.037000+00:00,business_profile,profile,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/business_profile/skyhawks-supertots-sports-colorado-1746765568691x979794717919274100,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/skyhawks-supertots-sports-colorado-1746765568691x979794717919274100,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,1746765568691x979794717919274100,,/business_profile/skyhawks-supertots-sports-colorado-1746765568691x979794717919274100,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/skyhawks-supertots-sports-colorado-1746765568691x979794717919274100,profile,business_profile,,,,,,,,,,,,,,,,,,,,page
,91771825-103d-4d45-84ea-bd9d82d5eeb0,ajs-next-1763226058146-d4917718-2510-4dcd-85c4-eabd9d82d5ee,2025-11-15 17:00:58.146000+00:00,how_it_works,how_it_works,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/slider-artworks-1744335958024x226211831616957250,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/slider-artworks-1744335958024x226211831616957250,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,/how_it_works/slider-artworks-1744335958024x226211831616957250,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/slider-artworks-1744335958024x226211831616957250,how_it_works,how_it_works,,,,,,,,,,,,,,,,,,,,page
