originalTimestamp,anonymousId,userId,category,messageId,name,userAgent,page.path,page.referrer,page.search,page.title,page.url,path,referrer,search,title,url,business_id,category_properties,name_properties,userAgentData.brands,userAgentData.mobile,userAgentData.platform,button_name,sponsored_listing,location,search_text,traits,email,input_value,input_num,input_name,address,other_category,city,description,display_email,business_name,main_category,parish,phone,sub_category,website,event_type
2026-07-28 13:45:49.074000+00:00,7f0b43b8-d0f4-4ae3-8d43-c5dc8a970af0,1785246262777x370343103907722500,,ajs-next-1785246349074-7e7c13c6-2bbe-4fcf-a5bd-78f8c7b113dc,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Mobile/15E148 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,1785246262777x370343103907722500,,,,,,,,,,,,Home Services,8,main_category,,,,,,,,,,,,input_changed
2026-07-28 13:46:15.740000+00:00,7f0b43b8-d0f4-4ae3-8d43-c5dc8a970af0,1785246262777x370343103907722500,,ajs-next-1785246375740-2bbe0fcf-a5bd-48f8-87b1-13dc82f40a23,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Mobile/15E148 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,1785246262777x370343103907722500,,,,,,save,,,,,,,,,,,,,,,,,,,,button_click
2026-07-28 13:46:25.187000+00:00,7f0b43b8-d0f4-4ae3-8d43-c5dc8a970af0,1785246262777x370343103907722500,,ajs-next-1785246385187-a5bd78f8-c7b1-43dc-82f4-0a2326ccd93b,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Mobile/15E148 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,1785246262777x370343103907722500,,,,,,,,,,,roberto@buildingwhilegiving.com,,,,,,,,roberto@buildingwhilegiving.com,Building While Giving ,Home Services,St. Cajetan,7209687874,General Contractor/Remodeling,Www.buildingwhilegiving.com,db_update
2026-07-28 14:51:50.336000+00:00,7f0b43b8-d0f4-4ae3-8d43-c5dc8a970af0,1785246262777x370343103907722500,,ajs-next-1785250310336-199d63b7-af29-48d3-87d3-0fd31d374a29,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Mobile/15E148 Safari/604.1",/business_profile/building-while-giving-,https://coloradocatholicbusinessdirectory.com/,,Building While Giving | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/building-while-giving-,,,,,,,,,,,,,,,,"{'business_id': '1785246262777x370343103907722500', 'email': 'roberto@buildingwhilegiving.com', 'is_logged_in': True}",,,,,,,,,,,,,,,,identify
2026-07-28 14:51:50.337000+00:00,7f0b43b8-d0f4-4ae3-8d43-c5dc8a970af0,1785246262777x370343103907722500,profile,ajs-next-1785250310337-63b7af29-d8d3-47d3-8fd3-1d374a2932ff,business_profile,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Mobile/15E148 Safari/604.1",/business_profile/building-while-giving-,https://coloradocatholicbusinessdirectory.com/,,Building While Giving | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/building-while-giving-,/business_profile/building-while-giving-,https://coloradocatholicbusinessdirectory.com/,,Building While Giving | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/building-while-giving-,1785246262777x370343103907722500,profile,business_profile,,,,,,,,,,,,,,,,,,,,,,,,page
2026-07-28 15:19:32.406000+00:00,6d1ed8d2-d001-48f4-b324-e6d34a7f6d41,,profile,ajs-next-1785251972406-f36d1ed8-d2d0-4128-b4f3-24e6d34a7f6d,business_profile,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",/business_profile/grants-handy-work-1747398900475x598159844147748100,https://www.google.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/grants-handy-work-1747398900475x598159844147748100,/business_profile/grants-handy-work-1747398900475x598159844147748100,https://www.google.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/grants-handy-work-1747398900475x598159844147748100,1747398900475x598159844147748100,profile,business_profile,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",False,Windows,,,,,,,,,,,,,,,,,,,,,page
2026-07-28 15:33:50.682000+00:00,576bb34e-9d01-4446-834f-e567aa202c2e,,,ajs-next-1785252830682-9d016446-034f-4567-aa20-2c2e35c7b8d7,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 OPR/113.0.0.0",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1770943484557x164806709481949200, 1744335958024x226211831616957250, 1752717497153x537286585580736960, 1753374338412x209529915103450200, 1744579851707x640487742075829500, 1753982403438x535213824960417500, 1781830336957x808577548450478500, 1750436264420x989591292213482400, 1744643921578x315333816253624100, 1771436045389x658317953644361100",,,[],False,,,true,,,,,,,,,,,,,,,,,,,impression
2026-07-28 15:33:50.092000+00:00,576bb34e-9d01-4446-834f-e567aa202c2e,,index,ajs-next-1785252830092-a4576bb3-4e9d-4164-8603-4fe567aa202c,index,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 OPR/113.0.0.0",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,[],False,,,,,,,,,,,,,,,,,,,,,,page
2026-07-28 15:33:50.357000+00:00,576bb34e-9d01-4446-834f-e567aa202c2e,,,ajs-next-1785252830357-b34e9d01-6446-434f-a567-aa202c2e35c7,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 OPR/113.0.0.0",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1770943484557x164806709481949200, 1744335958024x226211831616957250, 1752717497153x537286585580736960, 1753374338412x209529915103450200, 1744579851707x640487742075829500, 1753982403438x535213824960417500, 1781830336957x808577548450478500, 1750436264420x989591292213482400, 1744643921578x315333816253624100, 1771436045389x658317953644361100",,,[],False,,,true,,,,,,,,,,,,,,,,,,,impression
2026-07-28 21:43:22.223000+00:00,af9b3f9e-4825-4eb2-8587-94c9e8f7f746,,index,ajs-next-1785275002223-98af9b3f-9e48-45ce-b285-8794c9e8f7f7,index,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,,,,,,,,,,,,,,,,,,,,,page
2026-07-28 22:07:05.563000+00:00,1cf25a0f-5908-4aa1-a468-587350aa5ac9,,profile,ajs-next-1785276425564-3121144f-19a1-42bd-a987-693d508a70e2,business_profile,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,1752717497153x537286585580736960,profile,business_profile,"[{'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Linux,,,,,,,,,,,,,,,,,,,,,page
2026-07-28 22:06:52.538000+00:00,1cf25a0f-5908-4aa1-a468-587350aa5ac9,,index,ajs-next-1785276412538-c41cf25a-0f59-48ba-a1a4-68587350aa5a,index,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,"[{'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Linux,,,,,,,,,,,,,,,,,,,,,page
2026-07-28 22:07:03.003000+00:00,6414256b-56a4-4d25-b5e5-362e655038ed,,profile,ajs-next-1785276423003-9d641425-6b56-44cd-a535-e5362e655038,business_profile,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/solomons-toolbox-1750436264420x989591292213482400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/solomons-toolbox-1750436264420x989591292213482400,/business_profile/solomons-toolbox-1750436264420x989591292213482400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/solomons-toolbox-1750436264420x989591292213482400,1750436264420x989591292213482400,profile,business_profile,"[{'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Linux,,,,,,,,,,,,,,,,,,,,,page
2026-07-28 22:07:03.900000+00:00,6414256b-56a4-4d25-b5e5-362e655038ed,,profile,ajs-next-1785276423900-d4f3ee72-13f0-4f44-9bdf-cbfce817e785,business_profile,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,1770943484557x164806709481949200,profile,business_profile,"[{'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Linux,,,,,,,,,,,,,,,,,,,,,page
2026-07-28 22:07:06.552000+00:00,6414256b-56a4-4d25-b5e5-362e655038ed,,start,ajs-next-1785276426552-abb51754-18de-486e-b90c-451c721bb121,start,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,,start,start,"[{'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Linux,,,,,,,,,,,,,,,,,,,,,page
2026-07-28 22:07:04.905000+00:00,6414256b-56a4-4d25-b5e5-362e655038ed,,profile,ajs-next-1785276424905-77c99704-f048-4bc0-85fa-dc6eb0e6acc7,business_profile,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,1752717497153x537286585580736960,profile,business_profile,"[{'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Linux,,,,,,,,,,,,,,,,,,,,,page
2026-07-28 22:06:52.555000+00:00,1cf25a0f-5908-4aa1-a468-587350aa5ac9,,,ajs-next-1785276412555-5a0f5908-baa1-4468-9873-50aa5ac97df1,,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1744643921578x315333816253624100, 1753982403438x535213824960417500, 1752717497153x537286585580736960, 1781830336957x808577548450478500, 1771436045389x658317953644361100, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1770943484557x164806709481949200, 1744579851707x640487742075829500, 1750436264420x989591292213482400",,,"[{'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Linux,,true,,,,,,,,,,,,,,,,,,,impression
2026-07-28 22:06:53.568000+00:00,1cf25a0f-5908-4aa1-a468-587350aa5ac9,,,ajs-next-1785276413568-5908baa1-a468-4873-90aa-5ac97df12c8f,,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1744643921578x315333816253624100, 1753982403438x535213824960417500, 1752717497153x537286585580736960, 1781830336957x808577548450478500, 1771436045389x658317953644361100, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1770943484557x164806709481949200, 1744579851707x640487742075829500, 1750436264420x989591292213482400",,,"[{'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Linux,,true,,,,,,,,,,,,,,,,,,,impression
2026-07-28 22:07:04.411000+00:00,1cf25a0f-5908-4aa1-a468-587350aa5ac9,,profile,ajs-next-1785276424411-18115d63-5fb9-4eb7-ba20-bbcf6b963e66,business_profile,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/the-revenue-partner-1744643921578x315333816253624100,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/the-revenue-partner-1744643921578x315333816253624100,/business_profile/the-revenue-partner-1744643921578x315333816253624100,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/the-revenue-partner-1744643921578x315333816253624100,1744643921578x315333816253624100,profile,business_profile,"[{'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Linux,,,,,,,,,,,,,,,,,,,,,page
2026-07-29 00:40:32.825000+00:00,8f3c4f0e-2931-4622-92ad-1697d1741f6d,,how_it_works,ajs-next-1785285632825-a18f3c4f-0e29-4156-a212-ad1697d1741f,how_it_works,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/how_it_works/1776453912164x209382465910728830,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1776453912164x209382465910728830,/how_it_works/1776453912164x209382465910728830,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1776453912164x209382465910728830,,how_it_works,how_it_works,[],False,,,,,,,,,,,,,,,,,,,,,,page
2026-07-29 03:22:47.119000+00:00,24ed321c-eae7-48e9-88ab-2834509fac38,,profile,ajs-next-1785295367119-0724ed32-1cea-4758-a9c8-ab2834509fac,business_profile,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/business_profile/solomon-l-carrico-maker-craftsman-artist-1748389292320x918627677903932400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/solomon-l-carrico-maker-craftsman-artist-1748389292320x918627677903932400,/business_profile/solomon-l-carrico-maker-craftsman-artist-1748389292320x918627677903932400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/solomon-l-carrico-maker-craftsman-artist-1748389292320x918627677903932400,1748389292320x918627677903932400,profile,business_profile,[],False,,,,,,,,,,,,,,,,,,,,,,page
