messageId,originalTimestamp,anonymousId,userId,userAgent,page.path,page.referrer,page.search,page.title,page.url,business_id,sponsored_listing,category,name,path,referrer,search,title,url,category_properties,name_properties,traits,input_num,input_name,input_value,button_name,location,address,other_category,city,description,display_email,business_name,main_category,parish,phone,sub_category,website,email,search_text,userAgentData.brands,userAgentData.mobile,userAgentData.platform,event_type
ajs-next-1763305553350-80b6b48e-97ea-4e81-af33-88c7aae6248f,2025-11-16 15:05:53.350000+00:00,9bcb80b6-b48e-47ea-be81-2f3388c7aae6,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1753982403438x535213824960417500, 1750436264420x989591292213482400, 1743547621069x279645472884266780, 1752717497153x537286585580736960, 1743549178851x847080663521240200, 1758312173588x895819358343598700, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1753374338412x209529915103450200",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,impression
ajs-next-1763305947320-c3ff5055-7a98-45c7-8bf8-776bb74ecdcf,2025-11-16 15:12:27.320000+00:00,9bcb80b6-b48e-47ea-be81-2f3388c7aae6,1763305551668x997299018011994600,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/business_profile/elizabeth-animal-hospital,https://coloradocatholicbusinessdirectory.com/,,Elizabeth Animal Hospital | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/elizabeth-animal-hospital,1763305551668x997299018011994600,,profile,business_profile,/business_profile/elizabeth-animal-hospital,https://coloradocatholicbusinessdirectory.com/,,Elizabeth Animal Hospital | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/elizabeth-animal-hospital,profile,business_profile,,,,,,,,,,,,,,,,,,,,,,,page
ajs-next-1763305687988-b2977dce-5332-43a8-8fbd-4476cf940df0,2025-11-16 15:08:07.988000+00:00,9bcb80b6-b48e-47ea-be81-2f3388c7aae6,1763305551668x997299018011994600,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,1763305551668x997299018011994600,,,,,,,,,,,,3,address,"330 W Kiowa Ave #86, Elizabeth, CO 80107, USA",,,,,,,,,,,,,,,,,,,input_changed
ajs-next-1763305922073-0df09237-3db5-4811-8607-912c349192d1,2025-11-16 15:12:02.073000+00:00,9bcb80b6-b48e-47ea-be81-2f3388c7aae6,1763305551668x997299018011994600,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,1763305551668x997299018011994600,,,,,,,,,,,,,,,save,,,,,,,,,,,,,,,,,,button_click
ajs-next-1763305572502-97ea7e81-2f33-48c7-aae6-248fa6618526,2025-11-16 15:06:12.502000+00:00,9bcb80b6-b48e-47ea-be81-2f3388c7aae6,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,,,,list_your_business,main_page,,,,,,,,,,,,,,,,,button_click
ajs-next-1763305625942-34aa985e-b297-4dce-9332-93a84fbd4476,2025-11-16 15:07:05.942000+00:00,9bcb80b6-b48e-47ea-be81-2f3388c7aae6,1763305551668x997299018011994600,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,,,,,"{'business_id': '1763305551668x997299018011994600', 'email': 'elizabethanimalhospital@yahoo.com', 'is_logged_in': True}",,,,,,,,,,,,,,,,,,,,,,identify
ajs-next-1763305922070-cf940df0-9237-4db5-8811-8607912c3491,2025-11-16 15:12:02.070000+00:00,9bcb80b6-b48e-47ea-be81-2f3388c7aae6,1763305551668x997299018011994600,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,1763305551668x997299018011994600,,,,,,,,,,,,11,description,"Small animal surgical, medical, and general practice. ",,,,,,,,,,,,,,,,,,,input_changed
ajs-next-1763305624231-b9d83cdd-0ec7-4643-93bd-049a24c6a11e,2025-11-16 15:07:04.231000+00:00,9bcb80b6-b48e-47ea-be81-2f3388c7aae6,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/start,https://coloradocatholicbusinessdirectory.com/,,Login,https://coloradocatholicbusinessdirectory.com/start,,,,,,,,,,,,,,,,sign_up,,,,,,,,,,,,,elizabethanimalhospital@yahoo.com,,,,,button_click
ajs-next-1763305945425-92373db5-8811-4607-912c-349192d143a2,2025-11-16 15:12:25.425000+00:00,9bcb80b6-b48e-47ea-be81-2f3388c7aae6,1763305551668x997299018011994600,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,1763305551668x997299018011994600,,,,,,,,,,,,,,,faith,,,,,,,,,,,,,,,,,,button_click
ajs-next-1763305805060-93a84fbd-4476-4f94-8df0-92373db58811,2025-11-16 15:10:05.060000+00:00,9bcb80b6-b48e-47ea-be81-2f3388c7aae6,1763305551668x997299018011994600,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,1763305551668x997299018011994600,,,,,,,,,,,,7,parish,Our Lady of the Visitation,,,,,,,,,,,,,,,,,,,input_changed
ajs-next-1763305859752-4476cf94-0df0-4237-bdb5-88118607912c,2025-11-16 15:10:59.752000+00:00,9bcb80b6-b48e-47ea-be81-2f3388c7aae6,1763305551668x997299018011994600,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,1763305551668x997299018011994600,,,,,,,,,,,,9,sub_category,Small Animal,,,,,,,,,,,,,,,,,,,input_changed
ajs-next-1763305625943-985eb297-7dce-4332-93a8-4fbd4476cf94,2025-11-16 15:07:05.943000+00:00,9bcb80b6-b48e-47ea-be81-2f3388c7aae6,1763305551668x997299018011994600,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,1763305551668x997299018011994600,,dashboard,dashboard,/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,dashboard,dashboard,,,,,,,,,,,,,,,,,,,,,,,page
ajs-next-1763305818792-4fbd4476-cf94-4df0-9237-3db588118607,2025-11-16 15:10:18.792000+00:00,9bcb80b6-b48e-47ea-be81-2f3388c7aae6,1763305551668x997299018011994600,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,1763305551668x997299018011994600,,,,,,,,,,,,8,main_category,Other,,,,,,,,,,,,,,,,,,,input_changed
ajs-next-1763305961341-8e9f872f-fc1f-428e-8450-24534ff6493e,2025-11-16 15:12:41.341000+00:00,9bcb80b6-b48e-47ea-be81-2f3388c7aae6,1763305551668x997299018011994600,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,index,index,/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,,,,,,,,,,,,,,,page
ajs-next-1763305947319-9960c3ff-5055-4a98-95c7-8bf8776bb74e,2025-11-16 15:12:27.319000+00:00,9bcb80b6-b48e-47ea-be81-2f3388c7aae6,1763305551668x997299018011994600,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/business_profile/elizabeth-animal-hospital,https://coloradocatholicbusinessdirectory.com/,,Elizabeth Animal Hospital | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/elizabeth-animal-hospital,,,,,,,,,,,,"{'business_id': '1763305551668x997299018011994600', 'email': 'elizabethanimalhospital@yahoo.com', 'is_logged_in': True}",,,,,,,,,,,,,,,,,,,,,,identify
ajs-next-1763308780945-002d5630-33b7-4c63-b6c6-f8e87db7849d,2025-11-16 15:59:40.945000+00:00,4a0c45a1-002d-4630-b3b7-0c6336c6f8e8,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1744579851707x640487742075829500, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1752717497153x537286585580736960, 1743547621069x279645472884266780, 1758312173588x895819358343598700, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1750436264420x989591292213482400",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,impression
ajs-next-1763305946116-3db58811-8607-412c-b491-92d143a22e3b,2025-11-16 15:12:26.116000+00:00,9bcb80b6-b48e-47ea-be81-2f3388c7aae6,1763305551668x997299018011994600,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,1763305551668x997299018011994600,,,,,,,,,,,,,,,,,,Veterinary,,"Small animal surgical, medical, and general practice. ",elizabethanimalhospital@yahoo.com,Elizabeth Animal Hospital,Other,Our Lady of the Visitation,3036462891,Small Animal,elizabethanimalhospital@yahoo.com,elizabethanimalhospital@yahoo.com,,,,,db_update
ajs-next-1763308780532-ad4a0c45-a100-4d56-b033-b70c6336c6f8,2025-11-16 15:59:40.532000+00:00,4a0c45a1-002d-4630-b3b7-0c6336c6f8e8,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,index,index,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,,,,,,,,,,,,,,,page
ajs-next-1763308780942-45a1002d-5630-43b7-8c63-36c6f8e87db7,2025-11-16 15:59:40.942000+00:00,4a0c45a1-002d-4630-b3b7-0c6336c6f8e8,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1744579851707x640487742075829500, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1752717497153x537286585580736960, 1743547621069x279645472884266780, 1758312173588x895819358343598700, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1750436264420x989591292213482400",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,impression
ajs-next-1763313075090-416778ea-2ddd-4126-8748-c27db94c3f4a,2025-11-16 17:11:15.090000+00:00,6778ea2d-dde1-4687-88c2-7db94c3f4a7a,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/terms_of_service/restore-for-the-ages-1745533127765x291393362647413700,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/terms_of_service/restore-for-the-ages-1745533127765x291393362647413700,,,terms,terms_of_service,/terms_of_service/restore-for-the-ages-1745533127765x291393362647413700,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/terms_of_service/restore-for-the-ages-1745533127765x291393362647413700,terms,terms_of_service,,,,,,,,,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,page
ajs-next-1763320990389-40cda031-0b8c-4c99-81f4-65e04cdfee78,2025-11-16 19:23:10.389000+00:00,cda0310b-8c5c-49c1-b465-e04cdfee787e,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,,,start,start,/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,start,start,,,,,,,,,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",False,Linux,page
ajs-next-1763321027820-daefc1a1-6194-4a4c-84fa-5761410624ee,2025-11-16 19:23:47.820000+00:00,efc1a161-943a-4c84-ba57-61410624ee88,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,,,start,start,/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,start,start,,,,,,,,,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",False,Linux,page
ajs-next-1763329090962-709eb35f-4148-423c-98d3-49ec1d2e7b31,2025-11-16 21:38:10.962000+00:00,4f1237a0-ecf0-4c0c-a759-5295cd8da9c6,1762889659042x996969350831174300,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/20C65 Safari/604.1",/business_profile/alstone-exceptional-masonry-1762889659042x996969350831174300,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/alstone-exceptional-masonry-1762889659042x996969350831174300,1762889659042x996969350831174300,,profile,business_profile,/business_profile/alstone-exceptional-masonry-1762889659042x996969350831174300,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/alstone-exceptional-masonry-1762889659042x996969350831174300,profile,business_profile,,,,,,,,,,,,,,,,,,,,,,,page
ajs-next-1763331297212-f0dcff59-b37e-469d-b0fd-0a9982cad9a1,2025-11-16 22:14:57.212000+00:00,704a8c5e-0dbc-449b-bcd1-0726919d9468,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1744335958024x226211831616957250, 1750436264420x989591292213482400, 1743547621069x279645472884266780, 1744579851707x640487742075829500, 1743549178851x847080663521240200, 1752717497153x537286585580736960, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1758312173588x895819358343598700",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,impression
ajs-next-1763331381120-a7eed421-2296-4ece-b361-b83ab35cc0a1,2025-11-16 22:16:21.120000+00:00,704a8c5e-0dbc-449b-bcd1-0726919d9468,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"1757720364741x595714121363069200, 1759930025997x126109694575208930, 1752182630575x854371423894944000, 1746548006831x128230088489826860, 1754505203290x671062062407191900, 1744737250347x219277345743008400, 1747221865162x703532834449508000, 1753465897836x101289632151690960, 1744134674881x127285411168640110, 1746631267951x741803061642879500, 1747185390251x665604546429507900, 1761044854709x307607562836745150, 1744398484109x785674167096991400, 1747216018889x770977089491677400, 1752687366861x422755081931784260, 1753909381745x872991521395046100, 1750784475796x702583457937545900, 1745528732739x896561533370513300, 1746635677548x343522492232585660, 1744760380914x558772773612561600, 1747170561218x640297169073643000, 1751749348389x952656707958261400, 1751744301621x758526182685981300, 1744748222708x779656090283929300, 1761919898226x928695665795906700, 1750785338983x949958887494882000, 1753374338412x209529915103450200, 1747827548541x313848517899538500, 1744282156200x727555159743162000, 1744157592334x292550965261606100, 1744319857648x144922844539837200, 1747163465846x476237095610093000, 1751319669665x621437589169731200, 1745597587022x519433479989605000, 1760458225389x690604949380638100, 1750784029587x963255839088365200, 1762271200864x775090106640580500, 1747165674437x491901038958021200, 1754081360962x724252535884739300, 1761762406893x958878656538368500, 1751425811600x127124815802215140, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1749068120323x412920063824988600, 1747864432460x772931238395911000, 1744736810207x919925185055488400, 1744751205492x235134337285239230, 1747183179554x540122160625888100, 1744579851707x640487742075829500, 1758568877707x715638242996164100, 1749580724532x760028975589297300, 1746938798847x931997689495082400, 1753135741395x558904608479141570, 1744335958024x226211831616957250, 1761930377989x951815782791809400, 1743549178851x847080663521240200, 1757438153395x416809556103947500, 1747184079669x994211808429350800, 1746843461447x686795565273950000, 1762957766158x632118084948257900, 1746765568691x979794717919274100, 1763305551668x997299018011994600, 1747398900475x598159844147748100, 1754927931120x470668069008822300, 1763148950401x545361905340972600, 1758120880051x675194275556497400, 1746467711533x453074785848415400, 1757369121056x350487849823425600, 1749173974503x736079030141835600, 1745533127765x291393362647413700, 1749057953945x756346430245684600, 1747594874125x270237571814453630, 1752717497153x537286585580736960, 1745273541628x945470626229355500, 1744175271939x575064790204550460, 1762364811793x796217509980630800, 1743547361284x291138005899707260, 1748389292320x918627677903932400, 1755271286521x378031808974615550, 1748365021326x105262688542451250, 1758147388607x898014240790697700, 1761762460002x434978052003146300, 1753911193017x504194995643152640, 1760118921086x941497076227920600, 1757355028996x505189727810192200, 1755533063776x956164571796881400, 1763255155587x707008769292458900, 1748581534531x956271769254002200, 1754624056001x759184470890143000, 1744391553368x301043576290850300, 1753982403438x535213824960417500, 1744740154739x566945822952470660, 1751402056748x637551618886434600, 1744260813114x505427712482621440, 1744743906400x631087870982087000, 1747848709032x210920410073364830, 1747420152884x437771544876149700, 1762889659042x996969350831174300, 1744397288473x909294892772270800, 1747415704843x665338483592092500, 1754941249648x796792188496967000, 1754949567759x639105313824555300, 1746827109704x963221719337950200, 1757437593796x460281345015416640, 1753985929691x853149258569598100, 1754084205128x675147807630683600, 1755621956288x571897163769246900, 1759423986281x805514757919405700, 1759153763139x433792388290277000, 1750783674403x491887953737125700, 1744907031541x119079844893356540, 1750783679107x801419812763124500, 1751224250248x539537516841198200, 1744643921578x315333816253624100, 1746855895334x711816173120128000, 1758312173588x895819358343598700, 1749742920378x965836759111504900, 1750423781412x480534435350699700",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,impression
ajs-next-1763331396798-d0a754d8-91ff-46d4-b610-e448228734a8,2025-11-16 22:16:36.798000+00:00,704a8c5e-0dbc-449b-bcd1-0726919d9468,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/business_profile/pelican-tea-bookbinding-and-art-1744319857648x144922844539837200,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/pelican-tea-bookbinding-and-art-1744319857648x144922844539837200,1744319857648x144922844539837200,,profile,business_profile,/business_profile/pelican-tea-bookbinding-and-art-1744319857648x144922844539837200,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/pelican-tea-bookbinding-and-art-1744319857648x144922844539837200,profile,business_profile,,,,,,,,,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,page
ajs-next-1763331380498-00604c4e-a7ee-4421-a296-dece7361b83a,2025-11-16 22:16:20.498000+00:00,704a8c5e-0dbc-449b-bcd1-0726919d9468,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,true,,,,,,,,,,,,,,,sidebar,,,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,impression
ajs-next-1763331466005-db3fb6c4-ad51-4ba7-8995-aaee395c0585,2025-11-16 22:17:46.005000+00:00,704a8c5e-0dbc-449b-bcd1-0726919d9468,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/business_profile/call-of-the-wild-1758120880051x675194275556497400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/call-of-the-wild-1758120880051x675194275556497400,1758120880051x675194275556497400,,profile,business_profile,/business_profile/call-of-the-wild-1758120880051x675194275556497400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/call-of-the-wild-1758120880051x675194275556497400,profile,business_profile,,,,,,,,,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,page
ajs-next-1763331301286-b37ea69d-f0fd-4a99-82ca-d9a17ecf90b8,2025-11-16 22:15:01.286000+00:00,704a8c5e-0dbc-449b-bcd1-0726919d9468,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,1750436264420x989591292213482400,true,,,,,,,,,,,,,,more_info,,,,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,button_click
ajs-next-1763331487723-a3a2d3f8-31f2-4796-9348-c5d0e24b0092,2025-11-16 22:18:07.723000+00:00,704a8c5e-0dbc-449b-bcd1-0726919d9468,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/business_profile/1000-good-books-project-1747165674437x491901038958021200,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/1000-good-books-project-1747165674437x491901038958021200,1747165674437x491901038958021200,,,,,,,,,,,,,,,visit_website,,,,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,button_click
ajs-next-1763331297220-ff59b37e-a69d-40fd-8a99-82cad9a17ecf,2025-11-16 22:14:57.220000+00:00,704a8c5e-0dbc-449b-bcd1-0726919d9468,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1744335958024x226211831616957250, 1750436264420x989591292213482400, 1743547621069x279645472884266780, 1744579851707x640487742075829500, 1743549178851x847080663521240200, 1752717497153x537286585580736960, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1758312173588x895819358343598700",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,impression
ajs-next-1763331302806-36a55a1d-bb37-4b9b-ba73-8d0e44a8ec92,2025-11-16 22:15:02.806000+00:00,704a8c5e-0dbc-449b-bcd1-0726919d9468,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/business_profile/wild-goose-music-1750436264420x989591292213482400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/wild-goose-music-1750436264420x989591292213482400,1750436264420x989591292213482400,,profile,business_profile,/business_profile/wild-goose-music-1750436264420x989591292213482400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/wild-goose-music-1750436264420x989591292213482400,profile,business_profile,,,,,,,,,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,page
