anonymousId,userId,name,originalTimestamp,category,messageId,userAgent,page.path,page.referrer,page.search,page.title,page.url,path,referrer,search,title,url,category_properties,name_properties,input_value,business_id,input_num,input_name,address,other_category,city,description,display_email,business_name,main_category,parish,phone,sub_category,website,email,button_name,traits,sponsored_listing,userAgentData.brands,userAgentData.mobile,userAgentData.platform,location,search_text,event_type
c8990bd8-5a85-492a-a95e-c44c0b501a61,,search,2025-08-17 00:32:38.877000+00:00,search,ajs-next-1755390758877-c0bc6412-a7cf-4e5c-9cd9-f6e4066e6852,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,search,search,,,,,,,,,,,,,,,,,,,,,,,,,page
c8990bd8-5a85-492a-a95e-c44c0b501a61,,start,2025-08-17 00:34:27.851000+00:00,start,ajs-next-1755390867851-0cd9a1bd-74e7-4230-b839-13495933bdb7,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",/start,https://coloradocatholicbusinessdirectory.com/,,Login,https://coloradocatholicbusinessdirectory.com/start,/start,https://coloradocatholicbusinessdirectory.com/,,Login,https://coloradocatholicbusinessdirectory.com/start,start,start,,,,,,,,,,,,,,,,,,,,,,,,,page
c8990bd8-5a85-492a-a95e-c44c0b501a61,,,2025-08-17 00:32:39.179000+00:00,,ajs-next-1755390759179-6412a7cf-ce5c-4cd9-b6e4-066e6852e28d,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,sidebar,,impression
c8990bd8-5a85-492a-a95e-c44c0b501a61,,about_us,2025-08-17 00:32:13.281000+00:00,about_us,ajs-next-1755390733281-4449fbb8-fb2c-4bba-9f7c-d0251f470aec,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",/about_us/1755390219412x739548736040577900,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1755390219412x739548736040577900,/about_us/1755390219412x739548736040577900,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1755390219412x739548736040577900,about_us,about_us,,,,,,,,,,,,,,,,,,,,,,,,,page
c8990bd8-5a85-492a-a95e-c44c0b501a61,,,2025-08-17 00:32:39.800000+00:00,,ajs-next-1755390759800-ce5c1cd9-f6e4-466e-a852-e28dbca636f5,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,"1746765568691x979794717919274100, 1749580724532x760028975589297300, 1745273541628x945470626229355500, 1754084205128x675147807630683600, 1747827548541x313848517899538500, 1744579851707x640487742075829500, 1752687366861x422755081931784260, 1747183179554x540122160625888100, 1744134674881x127285411168640110, 1750784475796x702583457937545900, 1754949567759x639105313824555300, 1746635677548x343522492232585660, 1744760380914x558772773612561600, 1753985929691x853149258569598100, 1744397288473x909294892772270800, 1751749348389x952656707958261400, 1747165674437x491901038958021200, 1743547361284x291138005899707260, 1750783679107x801419812763124500, 1749057953945x756346430245684600, 1744751205492x235134337285239230, 1753911193017x504194995643152640, 1747420152884x437771544876149700, 1744335958024x226211831616957250, 1746938798847x931997689495082400, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1754624056001x759184470890143000, 1746467711533x453074785848415400, 1748581534531x956271769254002200, 1744743906400x631087870982087000, 1747398900475x598159844147748100, 1744282156200x727555159743162000, 1751402056748x637551618886434600, 1749742920378x965836759111504900, 1745597587022x519433479989605000, 1754505203290x671062062407191900, 1748365021326x105262688542451250, 1744737250347x219277345743008400, 1753374338412x209529915103450200, 1747216018889x770977089491677400, 1744175271939x575064790204550460, 1751319669665x621437589169731200, 1746827109704x963221719337950200, 1745528732739x896561533370513300, 1747848709032x210920410073364830, 1744643921578x315333816253624100, 1752717497153x537286585580736960, 1747184079669x994211808429350800, 1750785338983x949958887494882000, 1755271286521x378031808974615550, 1749173974503x736079030141835600, 1744907031541x119079844893356540, 1754081360962x724252535884739300, 1744398484109x785674167096991400, 1752182630575x854371423894944000, 1747170561218x640297169073643000, 1750784029587x963255839088365200, 1754941249648x796792188496967000, 1746631267951x741803061642879500, 1749068120323x412920063824988600, 1753982403438x535213824960417500, 1747594874125x270237571814453630, 1744391553368x301043576290850300, 1751744301621x758526182685981300, 1747163465846x476237095610093000, 1743549178851x847080663521240200, 1750783674403x491887953737125700, 1754927931120x470668069008822300, 1746548006831x128230088489826860, 1744748222708x779656090283929300, 1753909381745x872991521395046100, 1747415704843x665338483592092500, 1744319857648x144922844539837200, 1751425811600x127124815802215140, 1746855895334x711816173120128000, 1750423781412x480534435350699700, 1748389292320x918627677903932400, 1744740154739x566945822952470660, 1753465897836x101289632151690960, 1747221865162x703532834449508000, 1744260813114x505427712482621440, 1746843461447x686795565273950000, 1745533127765x291393362647413700, 1747864432460x772931238395911000, 1744736810207x919925185055488400, 1753135741395x558904608479141570, 1747185390251x665604546429507900, 1744157592334x292550965261606100, 1751224250248x539537516841198200",,,,,,,,,,,,,,,,,false,,,,,,impression
c8990bd8-5a85-492a-a95e-c44c0b501a61,,,2025-08-17 00:32:10.358000+00:00,,ajs-next-1755390730358-1894f63e-4248-43c9-8e77-9a24c3e81e6b,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,"1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1743549178851x847080663521240200",,,,,,,,,,,,,,,,,true,,,,,,impression
c8990bd8-5a85-492a-a95e-c44c0b501a61,,start,2025-08-17 01:24:27.987000+00:00,start,ajs-next-1755393867987-8a182c42-a7ee-440c-8b29-25f5b4a3976d,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",/start,https://coloradocatholicbusinessdirectory.com/,,Login,https://coloradocatholicbusinessdirectory.com/start,/start,https://coloradocatholicbusinessdirectory.com/,,Login,https://coloradocatholicbusinessdirectory.com/start,start,start,,,,,,,,,,,,,,,,,,,,,,,,,page
8cbb6b2c-2d6c-4f02-89f3-719a3d41c8eb,,,2025-08-17 04:19:32.055000+00:00,,ajs-next-1755404372055-2d6c8f02-49f3-419a-bd41-c8ebb7512dd2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,"1753982403438x535213824960417500, 1743549178851x847080663521240200, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200",,,,,,,,,,,,,,,,,true,,,,,,impression
8cbb6b2c-2d6c-4f02-89f3-719a3d41c8eb,,,2025-08-17 04:20:49.607000+00:00,,ajs-next-1755404449607-557337de-46a2-4afb-91a5-978d884a2cc5,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,1743547621069x279645472884266780,,,,,,,,,,,,,,,,,true,,,,main_list,,impression
8ae8d738-9238-43f0-9612-b9126ef6fb69,,business_profile,2025-08-17 04:33:46.310000+00:00,profile,ajs-next-1755405226310-c6ddf380-d62f-409c-908d-445f1bfc866c,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/business_profile/1000-good-books-project-1747165674437x491901038958021200,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/1000-good-books-project-1747165674437x491901038958021200,/business_profile/1000-good-books-project-1747165674437x491901038958021200,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/1000-good-books-project-1747165674437x491901038958021200,profile,business_profile,,1747165674437x491901038958021200,,,,,,,,,,,,,,,,,,,,,,,page
cdd1d272-e18d-4653-aac8-cb43a0c95816,,search,2025-08-17 04:36:44.085000+00:00,search,ajs-next-1755405404085-6f9f9f60-14a5-4707-8b4f-5737df6f7c61,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/139.0.7258.76 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,search,search,,,,,,,,,,,,,,,,,,,,,,,,,page
8cbb6b2c-2d6c-4f02-89f3-719a3d41c8eb,,,2025-08-17 04:21:44.097000+00:00,,ajs-next-1755404504097-f701dfd6-3df7-4cd4-acb9-8e9059999c00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,sidebar,,impression
8cbb6b2c-2d6c-4f02-89f3-719a3d41c8eb,,,2025-08-17 04:19:55.651000+00:00,,ajs-next-1755404395651-7a5c569c-b849-4127-96b7-d18c7d6be890,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,"1747184079669x994211808429350800, 1750785338983x949958887494882000, 1755271286521x378031808974615550, 1749173974503x736079030141835600, 1744907031541x119079844893356540, 1754081360962x724252535884739300, 1744398484109x785674167096991400, 1752182630575x854371423894944000, 1747170561218x640297169073643000, 1750784029587x963255839088365200, 1754941249648x796792188496967000, 1746631267951x741803061642879500, 1749068120323x412920063824988600, 1753982403438x535213824960417500, 1747594874125x270237571814453630, 1744391553368x301043576290850300, 1751744301621x758526182685981300, 1747163465846x476237095610093000, 1743549178851x847080663521240200, 1750783674403x491887953737125700, 1754927931120x470668069008822300, 1746548006831x128230088489826860, 1744748222708x779656090283929300, 1753909381745x872991521395046100, 1747415704843x665338483592092500, 1744319857648x144922844539837200, 1751425811600x127124815802215140, 1746855895334x711816173120128000, 1750423781412x480534435350699700, 1748389292320x918627677903932400, 1744740154739x566945822952470660, 1753465897836x101289632151690960, 1747221865162x703532834449508000, 1744260813114x505427712482621440, 1746843461447x686795565273950000, 1745533127765x291393362647413700, 1747864432460x772931238395911000, 1744736810207x919925185055488400, 1753135741395x558904608479141570, 1747185390251x665604546429507900, 1744157592334x292550965261606100, 1751224250248x539537516841198200, 1746765568691x979794717919274100, 1749580724532x760028975589297300, 1745273541628x945470626229355500, 1754084205128x675147807630683600, 1747827548541x313848517899538500, 1744579851707x640487742075829500, 1752687366861x422755081931784260, 1747183179554x540122160625888100, 1744134674881x127285411168640110, 1750784475796x702583457937545900, 1754949567759x639105313824555300, 1746635677548x343522492232585660, 1744760380914x558772773612561600, 1753985929691x853149258569598100, 1744397288473x909294892772270800, 1751749348389x952656707958261400, 1747165674437x491901038958021200, 1743547361284x291138005899707260, 1750783679107x801419812763124500, 1749057953945x756346430245684600, 1744751205492x235134337285239230, 1753911193017x504194995643152640, 1747420152884x437771544876149700, 1744335958024x226211831616957250, 1746938798847x931997689495082400, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1754624056001x759184470890143000, 1746467711533x453074785848415400, 1748581534531x956271769254002200, 1744743906400x631087870982087000, 1747398900475x598159844147748100, 1744282156200x727555159743162000, 1751402056748x637551618886434600, 1749742920378x965836759111504900, 1745597587022x519433479989605000, 1754505203290x671062062407191900, 1748365021326x105262688542451250, 1744737250347x219277345743008400, 1753374338412x209529915103450200, 1747216018889x770977089491677400, 1744175271939x575064790204550460, 1751319669665x621437589169731200, 1746827109704x963221719337950200, 1745528732739x896561533370513300, 1747848709032x210920410073364830, 1744643921578x315333816253624100, 1752717497153x537286585580736960",,,,,,,,,,,,,,,,,false,,,,,,impression
cdd1d272-e18d-4653-aac8-cb43a0c95816,,,2025-08-17 04:31:33.944000+00:00,,ajs-next-1755405093944-d272e18d-b653-4ac8-8b43-a0c958164e6d,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/139.0.7258.76 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,"1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1743549178851x847080663521240200",,,,,,,,,,,,,,,,,true,,,,,,impression
cdd1d272-e18d-4653-aac8-cb43a0c95816,,,2025-08-17 04:34:29.793000+00:00,,ajs-next-1755405269793-dd6f5efa-ea7d-4303-8dbd-e7fbba9d1961,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/139.0.7258.76 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Food%20%26%20Restaurants,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Food%20%26%20Restaurants,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,sidebar,,impression
8cbb6b2c-2d6c-4f02-89f3-719a3d41c8eb,,business_profile,2025-08-17 04:20:15.721000+00:00,profile,ajs-next-1755404415721-c2680d8c-0be5-459a-81d5-10d23c930695,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/business_profile/her-seven-sorrows-1754941249648x796792188496967000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/her-seven-sorrows-1754941249648x796792188496967000,/business_profile/her-seven-sorrows-1754941249648x796792188496967000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/her-seven-sorrows-1754941249648x796792188496967000,profile,business_profile,,1754941249648x796792188496967000,,,,,,,,,,,,,,,,,,,,,,,page
8cbb6b2c-2d6c-4f02-89f3-719a3d41c8eb,,search,2025-08-17 04:20:21.862000+00:00,search,ajs-next-1755404421862-0f8850b9-6783-4335-923a-e107c88be0d2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,search,search,,,,,,,,,,,,,,,,,,,,,,,,,page
8cbb6b2c-2d6c-4f02-89f3-719a3d41c8eb,,business_profile,2025-08-17 04:23:43.554000+00:00,profile,ajs-next-1755404623554-43f07255-6bdc-4be7-b5df-0100f14fbfa8,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/business_profile/my-fathers-house-inc-1750784475796x702583457937545900,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/my-fathers-house-inc-1750784475796x702583457937545900,/business_profile/my-fathers-house-inc-1750784475796x702583457937545900,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/my-fathers-house-inc-1750784475796x702583457937545900,profile,business_profile,,1750784475796x702583457937545900,,,,,,,,,,,,,,,,,,,,,,,page
cdd1d272-e18d-4653-aac8-cb43a0c95816,,,2025-08-17 04:32:37.299000+00:00,,ajs-next-1755405157299-622c7120-823d-4da6-a8be-a7cc236e3044,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/139.0.7258.76 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,1743549178851x847080663521240200,,,,,,,,,,,,,,,more_info,,true,,,,main_sponsor,,button_click
cdd1d272-e18d-4653-aac8-cb43a0c95816,,,2025-08-17 04:34:26.801000+00:00,,ajs-next-1755405266801-988edd6f-5efa-4a7d-a303-0dbde7fbba9d,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/139.0.7258.76 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,Food & Restaurants,,,,,,,,,,,,,,,,,,,,,,,,main_search,,search
8cbb6b2c-2d6c-4f02-89f3-719a3d41c8eb,,search,2025-08-17 04:19:40.686000+00:00,search,ajs-next-1755404380686-4c90f805-3b6d-47ee-a340-7dce39be2500,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Electrician&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Electrician&category=,/search,https://coloradocatholicbusinessdirectory.com/,?query=Electrician&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Electrician&category=,search,search,,,,,,,,,,,,,,,,,,,,,,,,,page
cdd1d272-e18d-4653-aac8-cb43a0c95816,,business_profile,2025-08-17 04:31:57.522000+00:00,profile,ajs-next-1755405117522-2938afae-402b-41e8-b37c-a01d23e1c222,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/139.0.7258.76 Mobile/15E148 Safari/604.1",/business_profile/wild-goose-1750436264420x989591292213482400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/wild-goose-1750436264420x989591292213482400,/business_profile/wild-goose-1750436264420x989591292213482400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/wild-goose-1750436264420x989591292213482400,profile,business_profile,,1750436264420x989591292213482400,,,,,,,,,,,,,,,,,,,,,,,page
cdd1d272-e18d-4653-aac8-cb43a0c95816,,,2025-08-17 04:31:57.287000+00:00,,ajs-next-1755405117287-b6536ac8-cb43-40c9-9816-4e6d34719468,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/139.0.7258.76 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,1750436264420x989591292213482400,,,,,,,,,,,,,,,more_info,,true,,,,,,button_click
cdd1d272-e18d-4653-aac8-cb43a0c95816,,,2025-08-17 04:34:30.309000+00:00,,ajs-next-1755405270309-0dbde7fb-ba9d-4961-b59d-4ea67b2d60d7,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/139.0.7258.76 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Food%20%26%20Restaurants,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Food%20%26%20Restaurants,,,,,,,,,"1746938798847x931997689495082400, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1754624056001x759184470890143000, 1746467711533x453074785848415400, 1748581534531x956271769254002200, 1744743906400x631087870982087000, 1747398900475x598159844147748100, 1744282156200x727555159743162000, 1751402056748x637551618886434600, 1749742920378x965836759111504900, 1745597587022x519433479989605000, 1754505203290x671062062407191900, 1748365021326x105262688542451250, 1744737250347x219277345743008400, 1753374338412x209529915103450200, 1747216018889x770977089491677400, 1744175271939x575064790204550460, 1751319669665x621437589169731200, 1746827109704x963221719337950200, 1745528732739x896561533370513300, 1747848709032x210920410073364830, 1744643921578x315333816253624100, 1752717497153x537286585580736960, 1747184079669x994211808429350800, 1750785338983x949958887494882000, 1755271286521x378031808974615550, 1749173974503x736079030141835600, 1744907031541x119079844893356540, 1754081360962x724252535884739300, 1744398484109x785674167096991400, 1752182630575x854371423894944000, 1747170561218x640297169073643000, 1750784029587x963255839088365200, 1754941249648x796792188496967000, 1746631267951x741803061642879500, 1749068120323x412920063824988600, 1753982403438x535213824960417500, 1747594874125x270237571814453630, 1744391553368x301043576290850300, 1751744301621x758526182685981300, 1747163465846x476237095610093000, 1743549178851x847080663521240200, 1750783674403x491887953737125700, 1754927931120x470668069008822300, 1746548006831x128230088489826860, 1744748222708x779656090283929300, 1753909381745x872991521395046100, 1747415704843x665338483592092500, 1744319857648x144922844539837200, 1751425811600x127124815802215140, 1746855895334x711816173120128000, 1750423781412x480534435350699700, 1748389292320x918627677903932400, 1744740154739x566945822952470660, 1753465897836x101289632151690960, 1747221865162x703532834449508000, 1744260813114x505427712482621440, 1746843461447x686795565273950000, 1745533127765x291393362647413700, 1747864432460x772931238395911000, 1744736810207x919925185055488400, 1753135741395x558904608479141570, 1747185390251x665604546429507900, 1744157592334x292550965261606100, 1751224250248x539537516841198200, 1746765568691x979794717919274100, 1749580724532x760028975589297300, 1745273541628x945470626229355500, 1754084205128x675147807630683600, 1747827548541x313848517899538500, 1744579851707x640487742075829500, 1752687366861x422755081931784260, 1747183179554x540122160625888100, 1744134674881x127285411168640110, 1750784475796x702583457937545900, 1754949567759x639105313824555300, 1746635677548x343522492232585660, 1744760380914x558772773612561600, 1753985929691x853149258569598100, 1744397288473x909294892772270800, 1751749348389x952656707958261400, 1747165674437x491901038958021200, 1743547361284x291138005899707260, 1750783679107x801419812763124500, 1749057953945x756346430245684600, 1744751205492x235134337285239230, 1753911193017x504194995643152640, 1747420152884x437771544876149700, 1744335958024x226211831616957250",,,,,,,,,,,,,,,,,false,,,,,,impression
8cbb6b2c-2d6c-4f02-89f3-719a3d41c8eb,,,2025-08-17 04:20:34.171000+00:00,,ajs-next-1755404434171-923ae107-c88b-40d2-97c9-f64ded0d35f4,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,1744335958024x226211831616957250,,,,,,,,,,,,,,,profile_arrow,,false,,,,,,button_click
cdd1d272-e18d-4653-aac8-cb43a0c95816,,,2025-08-17 04:34:38.099000+00:00,,ajs-next-1755405278099-ba9d1961-b59d-4ea6-bb2d-60d795a8cc77,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/139.0.7258.76 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Food%20%26%20Restaurants,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Food%20%26%20Restaurants,,,,,,,,,,,,,,,,,,,,,,,,search,,,,,,,,button_click
8cbb6b2c-2d6c-4f02-89f3-719a3d41c8eb,,index,2025-08-17 04:19:31.749000+00:00,index,ajs-next-1755404371749-928cbb6b-2c2d-4c8f-8249-f3719a3d41c8,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,,,,,,,,,,,,,,,,,page
cdd1d272-e18d-4653-aac8-cb43a0c95816,,,2025-08-17 04:33:31.315000+00:00,,ajs-next-1755405211315-4481840c-1a66-414c-9a90-eb544e32a24b,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/139.0.7258.76 Mobile/15E148 Safari/604.1",/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,,,,,,,,,1743549178851x847080663521240200,,,,,,,,,,,,,,,visit_website,,,,,,,,button_click
cdd1d272-e18d-4653-aac8-cb43a0c95816,,,2025-08-17 04:34:39.357000+00:00,,ajs-next-1755405279357-b59d4ea6-7b2d-40d7-95a8-cc77ec4a59fd,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/139.0.7258.76 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,,,,,,Food & Restaurants,,,,,,,,,,,,,,,,,,,,,,,,main_search,,search
