messageId,userId,originalTimestamp,anonymousId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,button_name,location,search_text,category,traits,name,path,referrer,search,title,url,business_id,category_properties,name_properties,sponsored_listing,email,address,other_category,city,description,display_email,business_name,main_category,parish,phone,sub_category,website,input_value,input_num,input_name,event_type
ajs-next-1762885687543-fba454c7-2cd7-4834-935a-f17aaefca85f,,2025-11-11 18:28:07.543000+00:00,a8c4d38c-fba4-44c7-acd7-0834d35af17a,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,,,"1753982403438x535213824960417500, 1750436264420x989591292213482400, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1758312173588x895819358343598700, 1743549178851x847080663521240200, 1752717497153x537286585580736960, 1743547621069x279645472884266780, 1744579851707x640487742075829500",,,true,,,,,,,,,,,,,,,,impression
ajs-next-1762886822435-7b32eb31-52de-4d9a-b736-3bf574bb5021,,2025-11-11 18:47:02.435000+00:00,8fea66ab-a99d-4e2d-bb32-eb3152defd9a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,brother construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,search
ajs-next-1762885426945-93b9b706-26e3-4af3-8f3b-01e85b8787ac,,2025-11-11 18:23:46.945000+00:00,854d1223-93b9-4706-a6e3-3af30f3b01e8,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/141.0.7390.37 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'HeadlessChrome', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '141'}]",False,Linux,,,,,,,,,,,,"1744579851707x640487742075829500, 1753982403438x535213824960417500, 1744335958024x226211831616957250, 1758312173588x895819358343598700, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1750436264420x989591292213482400, 1743549178851x847080663521240200, 1743547621069x279645472884266780",,,true,,,,,,,,,,,,,,,,impression
ajs-next-1762886874643-21aef82e-6c57-481d-96a8-5865428c9872,,2025-11-11 18:47:54.643000+00:00,8fea66ab-a99d-4e2d-bb32-eb3152defd9a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,index,,index,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,,,,,,,,,,,page
ajs-next-1762885687532-d38cfba4-54c7-4cd7-8834-d35af17aaefc,,2025-11-11 18:28:07.532000+00:00,a8c4d38c-fba4-44c7-acd7-0834d35af17a,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,,,"1753982403438x535213824960417500, 1750436264420x989591292213482400, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1758312173588x895819358343598700, 1743549178851x847080663521240200, 1752717497153x537286585580736960, 1743547621069x279645472884266780, 1744579851707x640487742075829500",,,true,,,,,,,,,,,,,,,,impression
ajs-next-1762886844103-b1d97ec1-f22d-41ce-ae6e-ca516a8323ab,,2025-11-11 18:47:24.103000+00:00,8fea66ab-a99d-4e2d-bb32-eb3152defd9a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,search,,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,search,search,,,,,,,,,,,,,,,,,page
ajs-next-1762886844405-7ec1f22d-81ce-4e6e-8a51-6a8323abdd59,,2025-11-11 18:47:24.405000+00:00,8fea66ab-a99d-4e2d-bb32-eb3152defd9a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,sidebar,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,impression
ajs-next-1762886857725-ca516a83-23ab-4d59-abcf-e5689f934c26,,2025-11-11 18:47:37.725000+00:00,8fea66ab-a99d-4e2d-bb32-eb3152defd9a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,map_maker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,button_click
ajs-next-1762888819077-7f849e55-8733-4313-9e1d-42dbce020693,,2025-11-11 19:20:19.077000+00:00,f76e98ce-0573-4ef3-933e-cf4fc3ccf49e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,sidebar,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,impression
ajs-next-1762889739506-ecf01c0c-e759-4295-8d8d-a9c6872739b5,1762889659042x996969350831174300,2025-11-11 19:35:39.506000+00:00,4f1237a0-ecf0-4c0c-a759-5295cd8da9c6,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/20C65 Safari/604.1",/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,,,,,,,,"{'business_id': '1762889659042x996969350831174300', 'email': 'al@alstone.rocks'}",,,,,,,,,,,,,,,,,,,,,,,,,,identify
ajs-next-1762889905939-5307a932-b56f-4a44-9680-80875733f8ac,1762889659042x996969350831174300,2025-11-11 19:38:25.939000+00:00,4f1237a0-ecf0-4c0c-a759-5295cd8da9c6,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/20C65 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,,,,,,,,1762889659042x996969350831174300,,,,al@alstone.rocks,,Masonry/landscape ,,,al@alstone.rocks,Alstone exceptional Masonry,Other,Our Lady of Mount Carmel - Littleton,720-775-8049,Outdoor living space ,,,,,db_update
ajs-next-1762886824215-6bed44c8-5a4d-4a54-884b-51c84a5bdbc9,,2025-11-11 18:47:04.215000+00:00,8fea66ab-a99d-4e2d-bb32-eb3152defd9a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=brother%20construction&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=brother%20construction&category=,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,sidebar,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,impression
ajs-next-1762886812652-dd8fea66-aba9-4d9e-ad7b-32eb3152defd,,2025-11-11 18:46:52.652000+00:00,8fea66ab-a99d-4e2d-bb32-eb3152defd9a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,index,,index,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,,,,,,,,,,,page
ajs-next-1762886842802-0d1a02ff-f7e1-4fc9-8813-b78a999bb4a4,,2025-11-11 18:47:22.802000+00:00,8fea66ab-a99d-4e2d-bb32-eb3152defd9a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,,Home Services,,,,,,,,,,,,,,,,,,search
ajs-next-1762888818766-0d057f84-9e55-4733-a313-de1d42dbce02,,2025-11-11 19:20:18.766000+00:00,f76e98ce-0573-4ef3-933e-cf4fc3ccf49e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,search,,search,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,search,search,,,,,,,,,,,,,,,,,page
ajs-next-1762889908263-d468e5be-d7d3-4ad3-9005-10613637c416,1762889659042x996969350831174300,2025-11-11 19:38:28.263000+00:00,4f1237a0-ecf0-4c0c-a759-5295cd8da9c6,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/20C65 Safari/604.1",/business_profile/alstone-exceptional-masonry,https://coloradocatholicbusinessdirectory.com/,,Alstone exceptional Masonry | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/alstone-exceptional-masonry,,,,,,,,"{'business_id': '1762889659042x996969350831174300', 'email': 'al@alstone.rocks', 'is_logged_in': True}",,,,,,,,,,,,,,,,,,,,,,,,,,identify
ajs-next-1762886824851-5a4dda54-484b-41c8-8a5b-dbc98f2dbc7e,,2025-11-11 18:47:04.851000+00:00,8fea66ab-a99d-4e2d-bb32-eb3152defd9a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=brother%20construction&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=brother%20construction&category=,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,impression
ajs-next-1762886813268-66aba99d-9e2d-4b32-ab31-52defd9a7736,,2025-11-11 18:46:53.268000+00:00,8fea66ab-a99d-4e2d-bb32-eb3152defd9a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,"1750436264420x989591292213482400, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1758312173588x895819358343598700, 1743547621069x279645472884266780, 1744335958024x226211831616957250, 1743549178851x847080663521240200, 1744579851707x640487742075829500",,,true,,,,,,,,,,,,,,,,impression
ajs-next-1762886844715-f22d81ce-2e6e-4a51-aa83-23abdd596bcf,,2025-11-11 18:47:24.715000+00:00,8fea66ab-a99d-4e2d-bb32-eb3152defd9a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,main_list,,,,,,,,,,1744335958024x226211831616957250,,,true,,,,,,,,,,,,,,,,impression
ajs-next-1762886823898-7e8c6bed-44c8-4a4d-9a54-484b51c84a5b,,2025-11-11 18:47:03.898000+00:00,8fea66ab-a99d-4e2d-bb32-eb3152defd9a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=brother%20construction&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=brother%20construction&category=,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,search,,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=brother%20construction&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=brother%20construction&category=,,search,search,,,,,,,,,,,,,,,,,page
ajs-next-1762888789924-4bf76e98-ce05-436e-b3d3-3ecf4fc3ccf4,,2025-11-11 19:19:49.924000+00:00,f76e98ce-0573-4ef3-933e-cf4fc3ccf49e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,index,,index,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,,,,,,,,,,,page
ajs-next-1762886833209-333ae0e3-89d3-4d1a-82ff-f7e1bfc90813,,2025-11-11 18:47:13.209000+00:00,8fea66ab-a99d-4e2d-bb32-eb3152defd9a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,index,,index,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,,,,,,,,,,,page
ajs-next-1762886842486-89d30d1a-02ff-47e1-bfc9-0813b78a999b,,2025-11-11 18:47:22.486000+00:00,8fea66ab-a99d-4e2d-bb32-eb3152defd9a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,button_click
ajs-next-1762888790358-98ce0573-6ef3-433e-8f4f-c3ccf49e7620,,2025-11-11 19:19:50.358000+00:00,f76e98ce-0573-4ef3-933e-cf4fc3ccf49e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,"1750436264420x989591292213482400, 1743549178851x847080663521240200, 1758312173588x895819358343598700, 1753374338412x209529915103450200, 1744579851707x640487742075829500, 1753982403438x535213824960417500, 1743547621069x279645472884266780, 1752717497153x537286585580736960, 1744335958024x226211831616957250",,,true,,,,,,,,,,,,,,,,impression
ajs-next-1762886845036-81ce2e6e-ca51-4a83-a3ab-dd596bcfe568,,2025-11-11 18:47:25.036000+00:00,8fea66ab-a99d-4e2d-bb32-eb3152defd9a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,"1749742920378x965836759111504900, 1759423986281x805514757919405700, 1754505203290x671062062407191900, 1744751205492x235134337285239230, 1755533063776x956164571796881400, 1744579851707x640487742075829500, 1747864432460x772931238395911000, 1747216018889x770977089491677400, 1750783674403x491887953737125700, 1747398900475x598159844147748100, 1745273541628x945470626229355500, 1744398484109x785674167096991400, 1746855895334x711816173120128000, 1744748222708x779656090283929300, 1754927931120x470668069008822300, 1751319669665x621437589169731200, 1744335958024x226211831616957250, 1759153763139x433792388290277000, 1753911193017x504194995643152640, 1755621956288x571897163769246900",,,false,,,,,,,,,,,,,,,,impression
ajs-next-1762889661364-204f1237-a0ec-401c-8ce7-595295cd8da9,,2025-11-11 19:34:21.364000+00:00,4f1237a0-ecf0-4c0c-a759-5295cd8da9c6,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/20C65 Safari/604.1",/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,,,,,,,start,,start,/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,,start,start,,,,,,,,,,,,,,,,,page
ajs-next-1762886813270-a99d9e2d-7b32-4b31-92de-fd9a77363bf5,,2025-11-11 18:46:53.270000+00:00,8fea66ab-a99d-4e2d-bb32-eb3152defd9a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,"1750436264420x989591292213482400, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1758312173588x895819358343598700, 1743547621069x279645472884266780, 1744335958024x226211831616957250, 1743549178851x847080663521240200, 1744579851707x640487742075829500",,,true,,,,,,,,,,,,,,,,impression
ajs-next-1762886875205-f82e6c57-881d-46a8-9865-428c9872fc2d,,2025-11-11 18:47:55.205000+00:00,8fea66ab-a99d-4e2d-bb32-eb3152defd9a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,"1753982403438x535213824960417500, 1752717497153x537286585580736960, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1744579851707x640487742075829500, 1743549178851x847080663521240200, 1758312173588x895819358343598700, 1743547621069x279645472884266780, 1744335958024x226211831616957250",,,true,,,,,,,,,,,,,,,,impression
ajs-next-1762888790361-05736ef3-d33e-4f4f-83cc-f49e7620c798,,2025-11-11 19:19:50.361000+00:00,f76e98ce-0573-4ef3-933e-cf4fc3ccf49e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,"1750436264420x989591292213482400, 1743549178851x847080663521240200, 1758312173588x895819358343598700, 1753374338412x209529915103450200, 1744579851707x640487742075829500, 1753982403438x535213824960417500, 1743547621069x279645472884266780, 1752717497153x537286585580736960, 1744335958024x226211831616957250",,,true,,,,,,,,,,,,,,,,impression
ajs-next-1762889877584-13eafd0d-536e-4307-a932-b56f2a449680,1762889659042x996969350831174300,2025-11-11 19:37:57.584000+00:00,4f1237a0-ecf0-4c0c-a759-5295cd8da9c6,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/20C65 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,,,,,,,,1762889659042x996969350831174300,,,,,,,,,,,,,,,,Outdoor living space ,9,sub_category,input_changed
ajs-next-1762889886072-fd0d536e-5307-4932-b56f-2a4496808087,1762889659042x996969350831174300,2025-11-11 19:38:06.072000+00:00,4f1237a0-ecf0-4c0c-a759-5295cd8da9c6,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/20C65 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,save,,,,,,,,,,,1762889659042x996969350831174300,,,,,,,,,,,,,,,,,,,button_click
ajs-next-1762888797340-6ef3d33e-cf4f-43cc-b49e-7620c798c524,,2025-11-11 19:19:57.340000+00:00,f76e98ce-0573-4ef3-933e-cf4fc3ccf49e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,list_your_business,main_page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,button_click
ajs-next-1762888826685-a313de1d-42db-4e02-8693-10fc0f1b3877,,2025-11-11 19:20:26.685000+00:00,f76e98ce-0573-4ef3-933e-cf4fc3ccf49e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,map_maker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,button_click
ajs-next-1762888847592-ce020693-10fc-4f1b-b877-512e4b6e74c3,,2025-11-11 19:20:47.592000+00:00,f76e98ce-0573-4ef3-933e-cf4fc3ccf49e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,map_maker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,button_click
ajs-next-1762889807559-d431c0b8-ceb9-43ea-bd0d-536e5307a932,1762889659042x996969350831174300,2025-11-11 19:36:47.559000+00:00,4f1237a0-ecf0-4c0c-a759-5295cd8da9c6,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/20C65 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,,,,,,,,1762889659042x996969350831174300,,,,,,,,,,,,,,,,Our Lady of Mount Carmel - Littleton,7,parish,input_changed
